summary,sentiment,keywords
" This week tensions escalated between the two over Trump’s proposed “One Big Beautiful Bill” aimed at cutting taxes . Musk derided the bill as a “disgusting abomination” during a White House photo op . The president expressed that he was “very disappointed” with Musk's response . Musk has been no less turbulent in handling the breakup .  Musk accused Trump of showing ingratitude after allegedly bankrolling large parts of his presidential campaign . He also accused him of being named in the controversial “Epstein Files” without evidence . Musk also left his post as head of the Department of Government Efficiency (DOGE)  The president posted on Truth Social that SpaceX would begin decommissioning its Dragon spacecraft . Short seller Jim Chaoshas reportedly called it the “most predictable breakup ever”  DOGE is now a national security threat, says Merici Vinton, a former U.S. Digital Service official . Musk's electric vehicle company Tesla is grappling with a decline in global sales as consumers grow disillusioned with his combative approach to government .  In less than a year Musk has pissed off all Democrats, wasted millions of dollars on various state elections, and now has seemingly generated a large rift within the Republican caucus . The only silver lining for Musk in his association with Trump is the potential for favorable government contracts .",negative,"musk, tesla, spacex, trump, doge"
" The Dow closed down 0.25% while the S&P 500 closed 0.53% down . The Nasdaq dropped 0.83% today . Trump and his former confidant, Tesla CEO Elon Musk, continued to trade passive-aggressive jabs on social media platforms .  The battle between Trump and Musk raised questions about the future of Tesla being simpatico with regulators when it comes to autonomous vehicles . Musk’s timing in going off on Trump is also a head-scratcher, said Ives, given Tesla is launching its Cybercab robotaxi service in Austin this month .  Trump posted on Truth Social that Musk was ‘wearing thin,’ I asked him to leave, I took away his EV Mandate that forced everyone to buy Electric Cars that nobody else wanted (that he didn't want) Musk called the bill a “disgusting abomination” However, after his light criticism was public, he announced that he would get out of DOGE.  Musk alleged on X that Trump was “in the Epstein files.” “Such an obvious lie. So sad,” posted Musk in response on Thursday afternoon . Earlier in the day Trump wrote on Truth Social that he had a productive call with Xi Jinping of China .  Investors are blocking out the noise and looking for opportunities in the volatility . Kimball Brooker,portfolio manager and co-head of First Eagle Investments’ global value team, toldFortunethat day-to-day issues aren’t impacting their assessment of the value of the businesses they’re invested in .  Dollar General stock was up 1.9% on Thursday, while Five Below stock is up 5.6% . ValueWorks hedge fundfounder Charles Lemonides says businesses are still performing well .  Brooker: ""If you're willing to wait, volatility really does become your friend"" Ultimately, while stock prices move around, the actual health of companies isn’t impacted all that much, noted Brooker .",negative,"musk, tesla, ceo, trump, dow"
" Tesla stock fell 14.26% on Thursday, the stock's biggest drop since March and its second-worst day since September 2020 . The company's market capitalization fell by more than $150 billion, the most since March .  Musk formally left his post in the Trump administration last month . Musk had helped form and lead the Department of Government Efficiency (DOGE) Musk had been one of the president's staunchest public supporters .  On Thursday, President Trump tore into Tesla CEO Elon Musk over the tax bill . ""I'm very disappointed, because Elon knew the inner workings of this bill better than almost anybody sitting here, better than you people,"" Trump said . Musk posted on X, in an apparent response, ""Whatever,"" on Thursday .  The House-passed version of the bill would add $2.4 trillion to deficits over the next 10 years . The bill faces an uncertain future in the Senate, with a Congressional Budget Office estimation of its impact on the deficit .  Tesla's big robotaxi test is slated for June 12 in Austin . Much of the company's value is tied to whether it can fully unlock autonomous driving for individual owners . Alphabet's Waymo continues to plow ahead and is essentially the leader in the space .",negative,"tesla, musk, robotaxi, ceo, congressional"
" Tesla (NASDAQ:TSLA) shares dropped more than 8% on Thursday . The sharp decline followed comments by Trump expressing disappointment in Musk's opposition to a major tax and spending proposal . The bill includes provisions that would cut tax incentives for electric vehicles .  Traders pointed to the escalating feud as a likely driver of Thursday's stock move . Tesla's losses outpaced broader markets, with trading volumes notably higher than average .",negative,"tesla, shares, nasdaq, tsla, dropped"
" Trump proposes to end subsidies and government contracts that undergird Musk’s two most important companies . Trump and Musk spent much of Thursday sniping at one another via social media posts and cameras in the Oval Office . By mid-afternoon, swipes had given way to threats .  “The easiest way to save money in our Budget, Billions and Billions of Dollars, is to terminate Elon’s Governmental Subsidies and Contracts. I was always surprised that Biden didn’t do it!” Trump posted on social media Thursday, after earlier telling reporters he was “very disappointed” in Musk over harsh criticism of a Republican tax and spending bill . Musk declared on X, his social media platform, that Trump's claim he asked Musk to leave the government was ‘an obvious lie”  The descent into public recrimination was startling, even by Trump’s volatile standard, which often sees former allies and underlings cast aside without fanfare . Musk alleged Trump's name appeared in files related to disgraced financier Jeffrey Epstein . The White House declined to comment .  Trump accused Musk of trying to tank the spending bill because its elimination of electric vehicle credits hurt Tesla’s bottom line . Musk took to social media posts to deny the Oval Office comments and taunt the president with his own past postings .  Musk’s public break with Trump threatens further fallout for the allies he helped to install in key positions across federal agencies . It also raises questions about whether the biggest billionaire spender of the 2024 election will remain a reliable source of campaign funding to sustain Republican control of the House .  Steve Bannon, former White House chief strategist, says he warned Trump and his inner circle about Musk . Bannon says Musk’s downfall from his status as “Chief Buddy” was inevitable . “He was too incompetent and lied about being able to find a trillion dollars of cuts in waste, fraud and abuse,” says Bannon .  Musk's influence in the executive branch since he announced his departure from DOGE, people familiar with the matter said . That includes the installation of a close associate of Susie Wiles as chief of staff at NASA – an agency that is crucial to SpaceX .  A White House official pointed to multiple past donations that Isaacman had made to Democrats, suggesting that was the reason his nomination was nixed . In a podcast interview Wednesday, Isaacman said he didn’t believe the information had long been publicly available . Musk responded with a ‘100’ emoji, indicating he agreed 100%.  Musk’s net worth has dropped an estimated $64.1 billion so far this year, according to data compiled by Bloomberg Billionaires Index . Musk spent hundreds of millions of dollars to elect Trump and Republicans in 2024 . The once and future president turned to Musk to lead an effort to slash government .  The Congressional Budget Office projects that the House-passed tax and spending bill at the center of Trump’s legislative agenda would add more than $2.4 trillion to US budget deficits over the next 10 years . DOGE says it has saved taxpayers about $180 billion year-to-date but only accounts for less than half that number .  Musk appealed to House Speaker Mike Johnson to save tax credits for electric vehicles, a source says . Johnson says Musk seems ""pretty dug in right now, and I can't quite understand the motivation behind it"" Musk's criticism of the spending package built slowly, but he lashed out on social media on Tuesday .  The rift between the two billionaire showmen had seemed to be widening for a while . Even as Musk embraced his DOGE role and continued making periodic appearances at the White House, he broke with some of Trump’s policies .  Musk's sojourn through the West Wing left a sour taste for some officials, according to an outside adviser and one person within the administration . The outside adviser particularly noted Musk’s brusque treatment of Wiles, a longtime Wiles ally, who was sent to serve as NASA chief of staff .  A person familiar with SpaceX discounted the chance that bad blood between Musk and Trump would have an immediate negative effect on the company . But the person said there is frustration that the company’s brand has been damaged . The person said Hughes had long wanted to work at NASA, not an effort to keep tabs on Musk and SpaceX .  Elon Musk has long wanted to turn X into an ‘everything app,’ he says . “A lot of the regulations that would have inhibited that are going away,” Musk says .",negative,"musk, trump, billionaire, tesla, fraud"
" Shares of Elon Musk's electric vehicle maker plunged more than 14% in a stunning wipeout . The disagreement started over the president's budget bill, then quickly turned nasty . Trump implied that he may turn the federal government against his companies .  Investors fear Trump might not be in such a rush to usher in a future of self-driving cars in the U.S., and that could slam Tesla . The drop on Thursday partially reversed a big runup in theeight weeks since Musk confirmed that Tesla would be testing an autonomous, driverless service in Austin, Texas, this month .  Trump's threat to cut government contracts seems targeted more to another of Musk's businesses, SpaceX, than his car company . The privately held rocket company has received billions of dollars for sending astronauts and cargo to the International Space Station . The company is currently racing to develop a mega rocket for the space agency to send astronauts to moon next year .  After the presidential election in November, investors rushed into the stock, adding more than $450 billion to its value in a few weeks . The belief was that the company would see big riches as Trump eased regulatory oversight of Tesla . After hitting an all-time high on Dec. 17, the shares retreated as Musk’s time as head of a government cost-cutting group led to boycotts .  Tesla stock held by Musk personally is down $20 billion for the day . That loss translates into big paper losses in Musk's personal stock . Tesla stock is now valued at $1 billion a day .",negative,"tesla, musk, spacex, shares, stock"
" Trump says his 'great relationship' with Elon Musk could be over . At press time, the entire crypto market is painted red . Bitcoin is trading at $103,932.49, down by 1.25% over the last 24 hours .  Pro-cryptobillionaire Tim Draperslammed the bill and proposed that Bitcoin could be the only hedge against the overspending the government is hooked to . At the time of writing, Tesla shares (TSLA) have also been impacted and is trading at $310.50, down by 6.59% .",negative,"bitcoin, trading, tesla, crypto, shares"
" Tesla CEO Elon Musk ran the Department of Government Efficiency (DOGE) for five months . Trump entered his second term waging war on the ""deep state"" of bureaucrats . Musk envisioned a technocratic elite running the country with algorithms, ruthless efficiency, and a skeleton crew of functionaries .  Tesla CEO Elon Musk called the tax-cut bill a ""disgusting abomination"" He's now crusading to kill the bill . Musk has also begun trolling Trump on his social media platform, X, reposting tweets from more than a decade ago .  Musk denies he has known about everything in the tax-cut bill for weeks . Trump then executed a trippy inverse-DOGE maneuver, posting on his own social media network that the government could save billions by canceling contracts that go to Musk's companies . Musk suggested he might start a new political party that could siphon off Trump's centrist supporters .  Trump let Musk's DOGE rampage through the federal bureaucracy because it generated headlines he wanted . Musk, with Trump's blessing, attempted to dismantle a sprawling institution many Trump supporters consider a failure . Trump wants loyalists in key positions and unbridled power, not the technocracy Musk has in mind .  Musk claims Trump wouldn't have won the 2024 presidential election without his money and support . Musk doesn't exactly have a political constituency of his own, but he's a kind of demigod for iconoclastic libertarians in the Joe Rogan mold . The bill wouldadd at least $2.4 trillion to the national debt .  The national debt now at a whopping $36.2 trillion and only heading higher . Moody's rating agency just became the third to downgrade the US debt rating .  Many congressional Republicans were happy when Musk wound down his DOGE work and left Washington . Musk will offer a counterweight in the form of bottomless political donations and social media endorsements .",negative,"musk, tesla, ceo, trump, tax"
" President Trump threatens to cut off government contracts with companies owned by billionaire Elon Musk . Musk's electric vehicle makerTesladown shares closed down 14.3% for the day and lost about $150 billion in value . Trump Media and Technology Group Corp ended down 8.04% to $20.12 The Nasdaq closed 0.8% lower to 19,298.448 .  Investors fear that this Musk/Trump battle will stop their friendship and change the regulatory environment forTesla on the autonomous front over the coming years under the Trump Administration . ""This feud does not change our bullish view ofTeslaand the autonomous view,"" says SIEBERT FINANCIAL .  Musk and Trump both represent a rethink about global power dynamics with big companies catching up to what it can do . ""It's odd that someone like Elon is being seen as a motivating force for people to stand up and say they care about the deficit, suddenly""  Trump and Musk seem to agree on being very supply-driven in their actions, but as Musk has gotten a taste of government powerholding and delegating, his opinions may only get stronger and prove an affront to White House goals . Stock enthusiasm in general domestically has gone down, but we shall see if Musk is able to have an influence as a guiding hand or play a role .  Tesla is fundamentally worth no more than around $10/share versus the current $300 . ""I see no meaningful fallout from this for the rest of the market, other than its slight effect on the indexes and index funds""  There are some reports that DOGE will probably cost more than money than saved . Musk: ""There's a big black eye for Musk and the rift is probably some sort of cover for that""",negative,"musk, tesla, investors, trump, stock"
" Lucid's share price is falling amid a broader pullback for EV stocks . EV valuations are falling after Tesla CEO Elon Musk made critical comments about President Trump's budget bill . Trade issues and other macroeconomic dynamics will likely continue to play a significant role in shaping the valuation .  Lucid recently announced that it has signed a multiyear deal with Graphite One for U.S.-sourced graphite supplies . Trump has said that he believes Musk's recent criticisms stem from the lack of support for the EV industry in the bill . Lucid will likely continue to post large losses for the company .  The Motley Fool Stock Advisor's total average return is789% -- a market-crushing outperformance compared to172% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $668,538!  Lucid Group is one of the top 10 companies in the market . The Motley Fool has invested in Tesla and other tech companies . The company's stock is up for sale at $1.5 billion .",negative,"invested, stocks, stock, market, tesla"
" US benchmark equity indexes were higher intraday after President Donald Trump said he had a ""very go"" on the economy . President Trump said on Twitter that he was ""very pleased"" with the news .",positive,"equity, indexes, benchmark, news, higher"
" President Trump and Elon Musk are having a public falling-out after Musk came out against his “big, beautiful” spending bill . Musk believes the bill would hurtTesla, as it would cut subsidies for electric vehicles, and undo much of the cost-cutting work he did at DOGE . House Speaker Mike Johnson said he had spoken to Musk about the bill .  “I'm very disappointed with Elon. He knew this bill better than anyone and he only developed a problem when he found out I would cut the EV mandate.” The spending bill indeed calls for ending the $7,500 electric-vehicle subsidies by the end of 2025 .  Elon Musk called the bill a “massive, outrageous, pork-filled” spending plan and a ‘disgusting abomination” that would add trillions to the federal deficit . Musk’s 130-day term as a special government employee ended last week . The White House claims the bill would boost GDP by 2.6% to 3.2% .  The Congressional Budget Office estimates the bill would increase the deficit by $2.4 trillion over the next decade . The CBO also estimates the number of Americans without health insurance would increase to the tune of 10.9 million people . “Call your Senator, Call your Congressman,” Musk wrote on X.com .",negative,"musk, subsidies, spending, deficit, budget"
" Shares of electric vehicle pioneer Tesla (NASDAQ:TSLA) fell 4.9% in the afternoon session as momentum slowed after a 40% rally that followed the Q1 2025 selloff . Bloomberg report resurfaced concerns about the safety of Tesla's driver-assistance technology, highlighting a fatal 2023 crash .  The stock market overreacts to news, and big price drops can present good opportunities to buy high-quality stocks . Tesla’s shares are extremely volatile and have had 131 moves greater than 2.5% over the last year . Elon Musk increasingly looking like an enemy to President Trump rather than a confidant .  President Trump postponed the planned 50% tariff on European Union imports, shifting the start date to July 9, 2025 . Tesla sold 7,261 cars in Europe in April, down 49% year on year . Tesla is down 27.4% since the beginning of the year .  At $275.38 per share, Tesla is trading 42.6% below its 52-week high of $479.86 from December 2024 . Investors who bought $1,000 worth of Tesla’s shares 5 years ago would now be looking at an investment worth $4,663 .",negative,"tesla, shares, stocks, stock, trading"
" Shares of Tesla closed down 14.3% after trading down as much as 18% intraday . Trump expressed disappointment in Musk amid their disagreement over the Trump-backed spending bill in Congress . Musk hit back, accusing Trump of lying .  Trump said he asked Elon Musk to leave after he was ""wearing thin"" Trump also threatened to terminate Musk’s governmental subsidies and contracts . Musk hit back against Trump's assertions that he had an issue with the removal of the EV mandate .  ""Such an obvious lie. So sad,"" Musk said after Trump's threat to pull Musk's government contracts . ""Have a nice day, DJT!,"" Musk tweeted sarcastically . ""SpaceXwill begin decommissioning its Dragon spacecraft immediately,"" he said .",negative,"musk, tesla, spacexwill, shares, djt"
" Tesla shares dropped over 14% Thursday as a public spat between CEO Elon Musk and President Donald Trump escalated . Trump on Thursday called Musk “CRAZY” and threatened to cut federal contracts with Musk's companies in a series of Truth Social posts . Musk left his role in the Trump administration last week, calling the bill a ""disgusting abomination""  Trump said that Musk ""knew everything"" about the bill, and that he only turned against it because of the cuts it would make to electric vehicle mandates and programs . Trump later called Musk “CRAZY” and threatened to cut federal contracts with Tesla .  The stock's recent declines have rolled back some of Tesla's gains after Musk in April said he would spend more time at his companies . Auto industry groups in several European countries reported sales data for May showing declines in Tesla sales as overall EV sales rose . It has lost nearly a third of its value since the start of the year .",negative,"tesla, musk, shares, ceo, stock"
" Deliveries of the Model 3 and Model Y fell to 61,662 vehicles, despite a 5.5% increase from April . Tesla has offered smart assisted driving capability transfers to new vehicles . Company has also faced a sales rout across much of Europe last month .  Tesla's China-made EV deliveries in May did see a slightincrease from the previous month . BYD, Tesla's biggest rival, reported a 14.1% year-on-year rise in global passenger vehicle sales .  The information on this site has been included in good faith for general informational purposes only . It is not intended to amount to advice on which you should rely . We give no representation, warranty or guarantee of its accuracy or completeness .",negative,"tesla, ev, vehicle, deliveries, vehicles"
" Tesla's robotaxi service, powered by full self-driving (FSD) technology, is reportedly set to debut next week in Austin, Texas . Recent media reports have raised some possible safety concerns about FSD .  Tesla has been in a legal battle with the Washington Post to obtain crash data related to its Autopilot and Full Self-Driving technology . The data is submitted to the U.S. National Highway Transportation Safety Administration (NHTSA), but most of the data is redacted due to confidentiality policies .  Tesla could play a large role in the FSD wave, but there are still a lot of uncertainties about the new sector and the technology . There's also likely to be plenty of competition . If FSD comes up short of expectations, I suspect Tesla's valuation would take a hit .  The Motley Fool is issuing “Double Down’s alerts for three incredible companies, available when you joinStock Advisor, and there may not be another chance like this anytime soon .",negative,"tesla, robotaxi, fsd, autopilot, driving"
