summary,sentiment,keywords
" Tesla's weakness could create an opportunity for others . Lucid is set to capture market share as its vehicle lineup expands . But the electric vehicle maker's relentless cash burn is cause for concern . The top financial story so far in 2025 is President Donald Trump's trade policy .  A 25% tariff on imported cars is now in effect in the automotive industry . Lucid looks like a clear winner in this scenario because its U.S. cars are assembled at its factory in Casa Grande, Arizona . The Kogard School of Business ranks Lucid's Air Sedan at 73 on its total domestic content index .  Lucid's sales are still declining in the European Union despite the new Model Y refresh . Despite enjoying some positive trends, Lucid isn't out of the woods yet . First-quarter earnings show that the business is still struggling to survive .  Lucid has a combined $3.6 billion in cash and equivalents on its balance sheet . Over the next three years, Lucid's future will depend on achieving economies of scale through new products like the Gravity SUV . By 2028,Car and Driverbelieves it will release its new Lucid Earth, designed to take on the mass market with a starting price of less than $50,000 .  The Motley Fool’s total average return is 957% — a market-crushing outperformance compared to167% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $639,271!  Will Lucid Stock be in 3 years? Was Lucid stock be in a great place in the U.S. market? Share your knowledge of Lucid and other companies in this article .",neutral,"tesla, lucid, tariff, 2028, car"
" Wedbush increased its price target on Tesla Inc. (NASDAQ:TSLA) to $500 from $350 . The firm believes that a dark chapter for Elon Musk and Tesla, which had earlier caused brand damage and a black cloud over the story, is now in the past . Ives believes this dedication positions Tesla to become one of the premier pure plays in AI over the next decade .  The firm is particularly encouraged by the upcoming June launch of Tesla's autonomous robotaxi in Austin, which is seen as the beginning of a new era of growth for the company . While we acknowledge the potential of TSLA to grow, we believe some AI stocks hold greater promise for delivering higher returns .",positive,"tesla, robotaxi, stocks, nasdaq, ai"
" Chinese automaker BYD surpassed Tesla Inc. (NASDAQ:TSLA) in EV sales in Europe for the first time . In April, BYD registered 7,231 BEVs in Europe, while Tesla registered 7,165 units . This marks a shift in the European car market, as Tesla had previously led the European BEV market for years .  Tesla Inc. (NASDAQ:TSLA) reported its first drop in annual deliveries last year . BYD's success is driven by its broad and competitive lineup of fully electric vehicles and plug-in hybrids . Tesla's declining sales in Europe are attributed to factors like an aging model lineup .  Stocks That Should Double in 3 yearsand 11 Hidden AI Stocks to Buy Right Now. Stocks that should double in three years should double, say experts .",negative,"tesla, automaker, nasdaq, stocks, ev"
" Truist Securities maintained its Hold rating on Tesla Inc. (NASDAQ:TSLA) shares on May 24 . Analyst William Stein offered insights into how Tesla's upcoming Robotaxi service might affect the company's stock price . Stein's observations are influenced by his personal experience with Waymo's autonomous ride-hailing service .  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . If you are looking for an AI stock that is more promising than TSLA, check out our report about thecheapest AI stock .",neutral,"stock, stocks, tesla, shares, nasdaq"
" Elon Musk thinks Tesla will eventually be worth more than the next five largest companies combined . The company lost 7 percentage points of market share in the first quarter, ceding the top position in electric car sales to Chinese automakerBYD . Dan Ives recently upped his target price on Tesla to $500 per share .  Wedbush analyst Dan Ives raised his target price for Tesla to $500 per share . That implies 47% upside from its current share price of $339 . President Donald Trump created another headwind for the company by imposing a 25% tariff on imported auto parts .  Elon Musk has insisted Tesla is more than an electric car manufacturer than a car maker . Tesla is better described as an autonomous driving and humanoid robotics company . The company plans to launch its first autonomous ride-sharing service in January 2024 .  Elon Musk says autonomous driving could ""move the financial needle in a significant way"" by the end of next year . Waymo already provides robotaxi services in several U.S. cities . Musk thinks Tesla will eventually have 99% market share due to certain advantages .  Wall Street currently expects Tesla's earnings to grow by 13% annually through 2026 . But the consensus includes estimates from 54 analysts, not all of whom think Tesla will successfully transition into AI and robotics . Anyone who believes Tesla will disrupt the mobility market with autonomous driving technology should own the stock .  Nvidia: If you invested $1,000 when we doubled down in 2009,you’d have $340,468! Apple:if you invested . $37,070! Netflix: $639,271! Nvidia: $340k invested in Nvidia in 2009 . Now is the best time to buy before it’s too late .  The Motley Fool recommends the following options: long January 2026 $395 calls on Microsoft . Technology Technologies. Technologies Technologies. Technology. Technology .",negative,"tesla, musk, robotaxi, stock, earnings"
" Elon Musk said he will be focused ""24/7"" on his work heading X, Tesla and SpaceX following an X outage . The X outage impacted tens of thousands in the U.S. and more around the world . The 53-year-old said the X issues showed ""major operational improvements need to be made""  DOGE says it has made $160 billion in cuts by firing federal workers and canceling contracts . Elon Musk says he is proud of the organization, but ""not as effective as I’d like"" Musk plans to cut his time at the group down to one day a week .  Musk reflected on his day-to-day for the first 100 days, saying that things ""have to be very intense"" Musk: ""A new administration is like a start-up""",negative,"musk, tesla, spacex, elon, plans"
" Tesla(TSLA)stock has risen over the past month, recently on momentum, for a major event scheduled to take place soon . For months, loyalists have been waiting excitedly for the electric vehicle (EV) producer to reveal its autonomous robotaxis in Austin, Texas . CEO Elon Musk has been touting these self-driving Teslas for years, and he claims they are on track for the June 2025 rollout .  Wedbush Securities analyst Daniel Ives has long been highly bullish on Tesla’s growth prospects . Earlier this year, even Ives started expressing some skepticism about the company's future . This prompted Ivesto reducehis TSLA stock price target to $315 per share from $500, a significant decrease . Now that Musk seems to be shifting his focus back to Tesla, Ives’ outlook on the company has improved .  Tesla has a lot riding on its fast-approaching robotaxi launch, as Ives’ new take on the company illustrates . Ives also addressed the concern regarding Tesla’s struggling sales in Europe, stating that while the company still has some work to do, his team still believes that “the AI Revolution is now coming to Tesla”  The momentum for the upcoming event is significant, and the stock's performance over the past month has been strong . While Tesla seems to be on track for the launch, its robotaxis won’t be fully self-driving . Morgan Stanley analyst Adam Jones revealed that it will feature “a lot of tele-operators” after visiting the company’s office .  Tesla is set to enter a new chapter and will help boost share prices in both the long and short term . The company is set for an exciting new chapter in the U.S.",positive,"tesla, teslas, stock, robotaxi, ceo"
" Nvidia's gross profit margins are compressing as Blackwell chips have entered the mix . The Street is anxiously awaiting management's confidence in a gross margin recovery back to when it targeted mid-70% levels in the second half of the year .  Second quarter sales and earnings guidance could surprise the optimistic Street . Nvidia's valuation from a price-to-earnings multiple perspective is also thought-provoking . On the one hand, given the company's long-term growth potential, it looks relatively cheap .  Nvidia's valuation could also be considered expensive . The company is set to report earnings on Monday morning . I asked a trio of people in the tech industry to share their thoughts on the company .  ""The market isn't necessarily right, and it's been like this for over a year now which is why Nvidia's stock price has treaded water,"" says Blackwell . ""I've thought Jensen [Huang] would surprise the market with another wave of growth but it hasn't happened yet""  Nvidia's share price has rallied 42% from a year ago, yet the price-earnings and price-sales ratios have stayed the same . Nvidia has become one of the most well-known stocks in the world, and it's attracted money from all types of investors .  Nvidia at $130 is 'cheaper' than Meta at $640 or Microsoft at $455 . Nvidia could have the 'cheap' label just because it benefits from its brand . For most people, value is how much something will cost them .",positive,"nvidia, earnings, profit, market, valuation"
" NVIDIA Corporation (NASDAQ:NVDA) is set to launch a new AI chipset for China amid U.S. export curbs . The new AI chip will be part of NVIDIA Corporation’s Blackwell-architecture AI processors . It is expected to be priced between $6,500 and $8,000, significantly lower than the recently restricted H20 model .  NVIDIA Corporation (NASDAQ:NVDA) considered manufacturing a downgraded version of the chip for China, but the plan did not work out . The company’s market share in China has declined since 2022 due to the U.S. export restrictions, resulting in a number of Chinese customers turning toward Huawei's chips .  Disclosure: None of this information was published in this article . The author of this article was interviewed by CNN.com/Heroes . Please submit a photo of yourself to the gallery for comment .",negative,"nvidia, huawei, china, nvda, chinese"
" Cathie Wood, head of Ark Investment Management, is known for making bold bets on disruptive innovation . Her flagship Ark Innovation ETF(ARKK)underperformed the S&P 500 index . Wood’s funds saw a brief bump after Trump won the presidency last November, but that momentum didn’t go far .  Cathie Wood’s Ark Innovation ETF, with $5 billion under management, has delivered a five-year annualized return of negative 1.75% . The S&P 500 has an annual return of 16.20% over the same period . Wood gained a remarkable 153% in 2020 .  Arnott. Wood recently said the U.S. is coming out of a three-year “rolling recession” and heading into a productivity-led recovery . That made it the third-biggest wealth destroyer among mutual funds and ETFs in Arnott’s ranking .  The Ark Innovation ETF has seen a net outflow of $2.45 billion over the past 12 months through May 21 . On May 19 and 20, Wood’s Ark funds bought 241,047 shares of Taiwan Semiconductor Manufacturing Company, or TSMC, valued at roughly $46.3 million .  TSMC shares are down 4.2% so far in 2025, but the stock has rebounded sharply in the past month . In April, the chipmaker reported strong first-quarter results, with earnings per share increased 60.4% to $2.12 per ADR . For the current quarter, TSMC expects revenue of $28.4 billion to $29.2 billion .  Nvidia's CEO, Jensen Huang, said last September that Nvidia had the ability to turn to other suppliers as it had enough intellectual property . Huang: ""Maybe the process technology is not as great, maybe we won't be able to get the same level of performance or cost""  Cathie Wood purchased 8,996 TSMC shares in the first quarter . Billionaire investor Stanley Druckenmiller also made a bold bet in the semiconductor giant .",positive,"etf, investment, etfs, investor, stock"
" BofA increased its price target for Merus (NASDAQ:MRUS) to $92 from $70, while maintaining a Buy rating on the stock . The decision follows Merus' highly favorable Phase 2 trial results for the combination of petosemtamab and pembrolizumab in treating first-line head and neck squamous cell carcinoma/HNSCC .  Merus (NASDAQ:MRUS) is a clinical-stage immuno-oncology company that primarily develops antibody therapeutics in the Netherlands . The median progression-free survival was 9 months, and responses were observed across various PD-L1 levels, with 14 responding patients still on treatment .",positive,"pembrolizumab, merus, mrus, antibody, oncology"
" Abu Dhabi-based tech firm Group 42 is partnering with Italian AI startupiGeniusto to build what it calls Europe's ""largest""AI computer deployment . The $1 billion project, called Colosseum, will be developed over five years using Nvidia technology .  G42, backed by Abu Dhabi's sovereign wealth fund Mubadala and U.S. private equity giant Silver Lake, will lead financing for the initial buildout . Colosseum is expected to support everything from scientific research and healthcare applications to smart city planning and real-time industrial optimization .  The AI initiative is one of over 40 new deals signed between the UAE and Italy as part of a comprehensive strategic partnership . The broader package includes collaborations in energy, defense, telecommunications, and cybersecurity . Eni signed parallel agreements with G42 and other UAE firms to power data centers .  Colosseum will be one of the largest deployments of Nvidia’s flagship servers globally . G42's links to Abu Dhabi's royal family and its growing role in the AI ecosystem reinforce the significance of the partnership .  Cytonics pre-IPO shares for just $0.30/share . Many are rushing to grab 4,000 of its pre- IPO shares . The company is a key asset in its strategic push to disrupt Big Pharma .",neutral,"uae, ipo, dhabi, g42, colosseum"
" AT&T's stock price has risen as the company refocused on its core telecom business . The company has maintained a generous payout since slashing the dividend in 2022 . Despite a modest valuation, investors will not necessarily consider its P/E ratio as inexpensive .  Since spinning off non-core businesses, AT&T more closely resembles its competitors . About 70% of its revenue comes from its mobility business in the U.S. and one-fourth from wireline enterprises . The company's $1.11-per-share annual payout has remained stable since the 2022 dividend cut .  AT&T expects steady growth, with revenue expected to rise by a low-single-digit percentage . It did not offer guidance on its profit increases, though consensus estimates point to an 8% pullback in profits before turning positive by 7% in 2026 . Still, such growth did not stop the company from generating over 65% in total returns over the last decade .  AT&T stock trades at a 17 P/E ratio compared to the S&P 500 average earnings multiple of 28 . Over the next year, the gains over the last two years are impressive, and over time, its stock should continue moving higher . It may also be an excellent buy for income-oriented investors, as a refocus on telecom has meant that its free cash flows can easily cover the dividend .  AT&T likely does not pay for investors to add shares at this time . A downturn in the near future is unlikely, making the stock a hold . The 10 stocks that made the cut could produce monster returns in the coming years .  Where Will AT&T Stock Be in 1 Year? Where will AT&Ts stock be in 1 year? The Motley Fool has no idea what the future is in the U.S.",positive,"dividend, stock, stocks, earnings, shares"
