summary,sentiment,keywords
" Alphabet Inc. (NASDAQ:GOOGL) is one of the15 AI Stocks Making Waves on Wall Street . The company continues to prioritize artificial intelligence, adding the technology to more of its products . Morgan Stanley reiterated the stock as “Overweight” on June 11 .  Analysts on Wall Street currently have a consensus “Buy” rating on the stock . GOOGL stands to benefit significantly from Trump-era tariffs and the onshoring trend . The average price target of $200 implies a 13% upside .",positive,"stock, stocks, googl, nasdaq, analysts"
" Meta is making a $14.3 billion investment in artificial intelligence company Scale . The deal reflects a push by Meta CEO Mark Zuckerberg to revive AI efforts at Facebook and Instagram . Scale CEO Alexandr Wang will join a team developing ""superintelligence"" at the tech giant .  ChatGPT's 2022 debut sparked an AI arms race that a big tech company has gobbled up talent and products at innovative AI startups without formally acquiring them . Microsoft hired key staff from startup Inflection AI, including co-founder and CEO Mustafa Suleyman, who runs Microsoft's AI division .  Scale's pitch was to supply the human labor needed to improve AI systems . General Motors and Toyota have been among Scale's customers . Wang dropped out of MIT to start Scale in 2016 .  Meta's Llama — brought a new market for Scale's annotation teams . The company claims to service ‘every leading large language model” including from Anthropic, OpenAI, Meta and Microsoft . Meta has also begun providing AI services to the federal government .  Meta's chief AI scientist Yann LeCun has expressed skepticism about the tech industry's current focus on large language models . The company is seen as lagging behind competitors such as OpenAI and Google in encouraging consumer use of such models . It hasn't yet released its purportedly most advanced model, Llama 4 Behemoth, despite previewing it in April .  LeCun co-founded Meta's AI research division more than a decade ago with Rob Fergus, a fellow professor at New York University . Fergus later left for Google but returned to Meta last month after a 5-year absence to run the research lab .",neutral,"ai, microsoft, innovative, superintelligence, ceo"
" The National Highway Traffic Safety Administration plans to streamline the Part 555 exemption process to make it easier for automakers to deploy self-driving vehicles . The letter sent to “stakeholders” (meaning those working on AVs) is fairly opaque still. Manufacturers will still have to demonstrate that vehicles without traditional steering wheels, driver-operated brakes, or rearview mirrors provide an equivalent safety level as compliant vehicles .  The project was code-named Inder. Rivian actually applied for atrademark of the name Inderbut later abandoned it. Sources also shared that while the LoveFrom team brought its industrial design expertise to the effort .  JetZero, the California-based zero-emissions jet aircraft company, plans to build a factory in Greensboro, North Carolina . Construction on the facility is expected to begin in the first half of 2026, with first customer deliveries in the early 2030s .  Obi app aggregates real-time pricing and pickup times across multiple ride-hailing services . Waymo robotaxis became a symbol of the LA protests after imagery showed several driverless vehicles — with anti-ICE graffiti and slashed tires — on fire .  June 22 is the bigTesla robotaxi launch day in Austin, Texas, at least according to Tesla CEO Elon Musk . Infinite Machine, the New York-based micromobility startup backed bya16z, revealed aseated scootercalled Olto that will cost $3,495 .  CarPlay with iOS 26.0 will be available on iOS 6.0 . CarPlay will be compatible with iOS 7.0 and iOS 8.0 compatible with CarPlay .",neutral,"robotaxi, automakers, driverless, robotaxis, tesla"
" Google Search is experimenting with Audio Overviews for certain Search queries . The feature was first introduced toNotebookLM, Google’s AI-based note-taking and research assistant . The tech giant says it will use its latest Gemini models to give users another way to absorb and understand information .  Audio Overviews in Search builds on AI-generated summaries Google supplies for certain Google Search queries . In NotebookLM, users can generate a podcast with AI virtual hosts based on documents they have shared . Google also brought Audio Overviewsto Geminiin March .",neutral,"audio, tonotebooklm, google, search, overviews"
" Tesla is preparing to officially roll out its fleet of autonomous vehicles in Austin, Texas . Waymo, a subsidiary of Google parent Alphabet, has successfully put self-driving cars on the road in multiple major cities . A new report has highlighted some of the economics of the driverless car market .  Market research Obi has published areporton the state of the industry, providing a detailed analysis of its economic elements, with a focus on Waymo, Uber(UBER), and Lyft . The report’s authors highlight Waymo's. among some financial experts .  Waymo has a growing presence in San Francisco . Overall, Lyft remains the least expensive rideshare option, offering a $14.44 mean average fare, while Uber’s average price is $15.88 and Waymo's is $20.43 .  Report shows that customers aren’t just willing to pay more for a car with no driver . Surprisingly, they are willing to wait longer for it . The fact that Waymo’s cars are rising in popularity so quickly may be reassuring for some Tesla investors .  Public trust in Tesla's self-driving technology is low, which could further compromise the company’s chances of overtaking its early rival. Waymo.",neutral,"tesla, uber, cars, waymo, car"
" Google introduced its AI Overviews, a feature that aims to provide quick answers to search queries, in May 2024 . Summaries are written by Google's Gemini AI – a large language model similar to ChatGPT – scans through the results of the search to create the graphs and includes links to some of the sources .  When generative AI imagines facts or otherwise makes mistakes, computer scientists refer to it as hallucinating . These hallucinations can include references to non-existent scientific papers, like thoseNOTUSfound .  New reasoning systems are producing more incorrect responses than their predecessors . In a recent study, two recent OpenAI models, o3 and 04-mini, hallucinated in hallucinations . Google pushed back, claiming that many of the examples circulating were fake .  Google's AI Overviews or ChatGPT summaries are drawing clicks away from more accurate resources . When they exist click click-throughs to articles go down by 40% to 60% .  Deloitte's fastest-growing software company is transforming 7 billion smartphones into income-generating assets –with $1,000 you can invest at just $0.30/share!",neutral,"google, ai, openai, clicks, sources"
" The iShares Expanded Tech-Software Sector ETF slipped about 1%, while the Philadelphia Semiconductor Index fell about 2% Among large-cap names, Google (GOOGL) and Amazon (NASDAQ:AMZN) each dropped about 1% .  S&P 500, Nasdaq Composite, and Dow all retreated roughly 1% as investors weighed the impact of Israel's strikes on Iran . The effects of the attack have cascaded across global markets, with a strong risk-off move for several asset classes .",negative,"etf, nasdaq, dow, investors, markets"
" Rivian Autonomy Platform (RAP) provides Level 2+ autonomy, meaning it supports the driver with alerts and interventions, but it never takes full control of the vehicle . The in-house platform features a more powerful computing system than that used in Rivian's earlier vehicles .  RIVN carries a Zacks Rank #2 (Buy) at present . Other automakers likeToyota Motor CorporationTM and Waymo, a subsidiary of Alphabet Inc.GOOGL, are also making progress on the development of their respective autonomous vehicle platforms .  Rivian has outperformed the Zacks Automotive-Domestic industry year-to-date . RIVN shares have gained 4.6% against the industry’s decline of 18.3% . From a valuation perspective, Rivian appears undervalued .  The Zacks Consensus Estimate for 2025 and 2026 EPS has moved down 3 cents and up 2 cents, respectively, in the past 30 days . Toyota Motor Corporation's 2.64. industry’s 2.66.",neutral,"rivian, automakers, toyota, automotive, rivn"
" Alphabet's (GOOG, GOOGL) Google filed a lawsuit in US federal court against LATAM Airlines Group . Google filed the lawsuit in federal court .",negative,"googl, google, lawsuit, goog, alphabet"
 The UK's Competition and Markets Authority banned Google from selling its products in the UK . Google says it will not comment on the decision to sell its products to the UK authorities .,negative,"uk, banned, google, products, selling"
