summary,sentiment,keywords
" Samsung is nearing a wide-ranging deal to invest in artificial intelligence startup Perplexity AI . The two companies are in talks to preload the startup's app and assistant on upcoming Samsung devices . The firms have also discussed weaving the startup’s technology into Samsung’�s Bixby virtual assistant, people say .  Samsung is expected to be one of the biggest investors in a new round of funding for Perplexity . The startup is in advanced discussions to raise $500 million at a $14 billion valuation . The two companies entered discussions about a partnership earlier this year .  Samsung and Perplexity have also discussed building an AI-infused operating system and an AI agents app . The two sides met in South Korea, leading to them closing in on an agreement, people said . Apple has also shown interest in working with the AI assistant company .  Mark Zuckerberg Loves MAGA Now. Will MAGA Ever Love him back? Will small business owners Knock Down Trump’s Mighty Tariffs?",positive,"samsung, zuckerberg, apple, ai, investors"
" President Trump wants iPhones assembled in the United States, which would be expensive for Apple . The company is grappling with potentially rising costs and lawsuits coming for its cash cows . Shares of Apple look expensive today when considering all these long-term risks .  Analysts estimate it would cost Apple tens of billions of dollars to switch manufacturing to the United States . Last quarter, Apple's product division generated just under $25 billion in gross profit, which is revenue minus manufacturing/assembly costs .  In fiscal year 2024, $71 billion of Apple's total gross profit of $181 billion came from services . This includes revenue from the App Store and distribution agreements from Google to be the default search engine on the Safari web browser .  Apple has only grown its revenue by a cumulative 3% over the last three years . The company is simply not growing much anymore as it fails to deliver any new hardware device that comes close to the popularity of the iPhone . In artificial intelligence (AI), Apple may be falling well behind the competition .  Apple trades at a price-to-earnings ratio (P/E) of 31, which is higher than theS&P 500average and higher than Alphabet even though Alphabet is growing much faster . Apple may see its earnings finally move in the wrong direction if tariffs, lawsuits, and failures to win in AI lead to deteriorating power in the global technology landscape . For these reasons, Apple stock is an easy sell from your portfolio right now .  The Motley Fool’s total average return is 979% — a market-crushing outperformance compared to171% for the S&P 500 . Don’t miss out on the latest top 10 list, available when you joinStock Advisor .  President Trump Just Give Investors a Reason to Sell? President Trump just gave investors a reason to sell? Trump is the president of the U.S. House of Representatives .",negative,"apple, iphone, iphones, tariffs, profit"
" Samsung is reportedly finalizing a deal with Perplexity AI that could reshape its AI and search strategy across future mobile devices . The integration may debut with the Galaxy S26 lineup in early 2026, signaling a major move to diversify beyond Alphabet's Google ecosystem . Samsung is also expected to become a major backer in the startup's upcoming $500 million funding round, which could value the startup at $14 billion .  Apple has also expressed interest in Perplexity as a possible alternative to Google Search and ChatGPT for Siri . Partnership could lay the foundation for more ambitious AI initiatives, including a new operating system .",positive,"samsung, galaxy, mobile, s26, siri"
" Alphabet (GOOG, GOOGL) and Google have responded to the allegations . Alphabet and Google say they have no plans to comment on the matter .",neutral,"google, googl, allegations, alphabet, goog"
" Palantir's AIP is enabling enterprises to deploy autonomous AI agents that drastically compress decision timelines . The company’s AIP bootcamps, short, intensive training programs designed to help clients implement the platform, have surged in popularity .  AIG expects to double its five-year CAGR thanks to Palantir-driven technology . Walgreens deployed AI-powered workflows to 4,000 stores in just eight months . Google, Microsoft, SalesforceCRM are rapidly advancing generative AI .  Palantir’s AIP uniquely powers core operational decisions in ways Salesforce, Microsoft and Google have yet to match . The stock has surged a whopping 74% year to date, significantly outperforming the industry's 7.6% rally . PLTR trades at a forward price-to-sales ratio of 70.99, well above the 5.44-5.44 industry .  Microsoft Corporation (MSFT) is one of the top 10 most profitable companies in the world . Salesforce Inc. (CRM) and Palantir Technologies (PLTR) are among the top five stocks in the market .",positive,"microsoft, msft, aip, companies, enterprises"
" Microsoft, CrowdStrike, Palo Alto and Google will create a public glossary of state-sponsored hacking groups and cybercriminals . Microsoft and CrowdStrike said they hoped to potentially bring other industry partners and the U.S. government into the effort . Cybersecurity companies have long assigned coded names to hacking groups .  CrowdStrike's evocative nicknames have tended to be the most popular . Others have more color and mystery, like the “Earth Lamia’s” group . Microsoft recently revamped its nicknames, moving away from staid, element-themed ones like “Rubidium” to weather-related ones . But the explosion of whimsical aliases has already led to overload .  The initiative is dubbed a ""game-changer"" by Palo Alto's threat intelligence unit . CrowdStrike's Adam Meyers said the move had already delivered a win by helping his analysts connect a group Microsoft called “Salt Typhoon” with one CrowdStrike dubbed ‘Salt Typhoon .”  “Operator Panda” is the latest in a series of successful TV shows to be released in the U.S. This week marks the 50th anniversary of President Barack Obama’s presidency .",neutral,"crowdstrike, cybersecurity, panda, nicknames, typhoon"
" Alphabet (GOOG, GOOGL) and Google have agreed to spend $500 million over the next 10 years to improv . Alphabet and Google will spend the rest of the next decade to improve Google's search engine .",positive,"google, googl, goog, improv, alphabet"
" Goldman's Eric Sheridan says Alphabet's 9% year-to-date pullback beliesits enduring search dominanceand AI prowess . He argues the market has priced in excessive negativity, paving the way for a rebound . Search and Other revenueprojected to jump from $198 billion in 2024 to $318 billion by 2030 .  Alphabet has a 12-month price target of $201.56, roughly a 16.61% upside from its current price . The most bullish outlook sees its stock rising to $225, while the most cautious puts the floor at $185 .",positive,"stock, goldman, market, alphabet, priced"
" The $500 Pixel 9a is now the cheapest entry point into Google’s Gemini AI ecosystem . While Gemini is a better assistant than it used to be on Pixel phones, it can also be a big a waste of time .  Gemini on the Pixel 9a isno longer a trainwreck than the old Google Assistant . Google has patched in a lot of that missing functionality over the past nine months . In some ways, Gemini even more useful now. I can ask for directions with a specific stop along the way, for instance .  Even Gemini Live’s ballyhooed Camera Mode feels a bit like a parlor trick . I tried using it to research a story on satellite messaging, only to discover in my own research that Gemini got a half-dozen facts wrong .  While pointing your camera at the real world, Gemini can identify and answer questions about what it sees . It recognized a mango tree on the aforementioned Florida trip, for instance, and told me that none of the fruit looked ripe enough to eat . Gemini is also the default assistant on Samsung’s latest flagships .  For $500, the Pixel 9a is a pretty good phone that I've been using in place of my usual flagships . For Gemini to really make a difference on phones, it will need to interact with more apps and services, handle data from Google’s own services more reliably .  The bezels around the display are thicker . The edges are aluminum and not stainless steel, and the rear panel is plastic instead of glass . Battery life, while better than the Pixel 9, doesn’t match Apple’s “Pro” level phones .",neutral,"gemini, pixel, samsung, apps, phones"
" Google agrees to spend $500 million over 10 years to overhaul its compliance structure . Changes include creating a standalone board committee to oversee risk and compliance . Google denied wrongdoing in agreeing to settle .  Shareholders led by two Michigan pension funds accused Google executives and directors of breaching their fiduciary duties . The changes must remain in place at least four years . The settlement is one of the largest by a company to fund regulatory compliance committees .  The settlement was disclosed the same day U.S. District Judge Amit Mehta completed a hearing to consider how to address the monopoly . The shareholders' lawyers plan to seek up to $80 million for legal fees and expenses, on top of $500 million .",neutral,"shareholders, settlement, million, compliance, google"
