summary,sentiment,keywords
" TikTok is on the verge of being banned in the US . The short-form video app has 170 million users . Parent company ByteDance has until June 19 to reach a deal to sell or shut it down . President Trump has the option to further extend the sale date .  Congress initially passed and former President Joe Biden signed the law banning TikTok in 2024 . The legislation calls for TikTok's parent company ByteDance to divest itself of the social network . If it doesn’t, US cloud providers and app stores are required to stop hosting the service .  The Supreme Court ruled that TikTok could pose a national security threat to the US . US officials have argued for years that the Chinese government could use TikTok to spread propaganda or gather information on American users . A group of investors led by billionaire Frank McCourt Jr. has expressed interest in buying the app .  U.S. unveiled the tariffs in April . Trump has said any sale would likely come after the two countries reach some kind of trade agreement .",negative,"tiktok, bytedance, banning, tariffs, app"
" Time CEO Jessica Sibley says she wants to be part of the AI revolution . The company signed a deal with OpenAI to give it access to Time's 102-year-old content archive . Time will launch an on-demand podcast with Meta-backed Scale AI that features AI hosts .  Sibley said the company has been leveraging AI across ""every single department"" The push for cost savings comes as Time laid off around 30 staffers in January 2024 and another 22 last August . In the fall, Time expects to enable multilingual, personalized AI interactions on the site .  Time named Donald Trump ""Person of the Year"" for 2024 and followed up with a headline-making interview with the president to mark his first 100 days in office . Other media players are navigating the tricky balance between negotiating and litigating against AI .  Google traffic to publisher websites continues to be pressured as the tech giant leans into its new AI snippets . Business Insider slashed 21% of its staff in late May, blaming the need to evolve the business model in the age of AI . The Wall Street Journal reported that organic search to HuffPost's desktop and mobile websites has plunged by 50% in the past three years .  Brian Sozzi is Executive Editor and a member of Yahoo Finance's editorial leadership team . Click here for the latest technology news that will impact the stock market .",neutral,"ceo, time, executive, insider, 2024"
" Alphabet (Google) has been the worst performer among the Mag 7, with the stock down about 11% YTD . Since February, I've watched the share price drop hard from around $207 to $141 . While the S&P 500 has recovered most of its losses, Google has barely clawed back a third of what it lost .  At about $170 per share, I see Google as a rare combo of a solid growth business trading at a pretty reasonable price . Google already has an extensive global network of data centers built out over years to power search .  A lot of investors seem worried about how much Google is spending on AI and building more data centers . I think this gives Google a real edge when it comes to competing in AI, because it owns the entire tech stack and has direct access to the world's largest information index .  Some people are saying search is over because users turn to AI now, but Google's Search revenue tells a different story . Google only lost 6 basis points of market share month-over-month which is less than 1% annualized . Adjusted for seasonality, search is doing better than ever .  Google only shows ads on around 20% of queries, which are the ones that actually bring in money . Losing non-monetizable traffic isn't the same thing as losing revenue . Even if a company like Apple builds its own AI, it would still need massive data resources .  In the most recent quarter, revenue grew 12% YoY which beat expectations of around 10% . Search is bouncing back because of strong demand for ad space and high-intent queries . Cloud revenue came in a bit lighter than Azure, at 28% growth, but that's mainly due to temporary capacity issues .  Last year's gross margin was around 58.5%, and I think this will keep trending up . Operating margin might have dipped recently, but I expect it to rise from about 33% now to around 36% by 2030 . With nearly $95 billion in cash and only around $11 billion in debt, they're in a great spot financially . Even with the elevated CapEx, Google still has the ability to pay a dividend .  Google really feels like it's trading more like a classic value stock than a typical high-growth tech name . Right now, it has solid double-digit revenue and earnings growth that I think can keep going strong for years . But despite that, it's only trading at around 19x earnings .  Google's stock already justifies its current price purely on the strength of the existing business . If Google can keep delivering and showing its edge in AI, it could see its P/E multiple expand back toward 25x over the next year or two . That would push the stock toward a target price of $224, which is more than 30% higher .  Google has a strong case for long-term upside, and right now, it feels like you're paying a fair price just for the current business . I'm confident this upside is very much within reach . I also dug into the latest 13F filings to see what the marquee investors are doing .  Google's pullbackdown about 11% YTD and lagging the rest of the Mag 7doesn't reflect the strength I see in its business . At roughly 19x earnings, Google trades well below its 10-year average of nearly 30x and below peers even without the same AI story . The real pivot here is Google's shift into a fully integrated AI .  A move back toward 25x earnings over the next year or two puts a $224 price target within reach, implying more than 30% upside . Investors should watch for high CapEx stressing free cash flow, potential antitrust headwinds, and competition from other AI players .  Google is one of the best names to own right now . This article first appeared on GuruFocus.com . Follow us on Twitter @dailymailonline .",negative,"google, ai, market, investors, stock"
" Tesla (TSLA) has got the proverbial “kitchen sink’ thrown at it with a plethora of reputational issues and controversies, soft car sales, tariff impacts, and missed deadlines . Some of the problems that the Zacks Rank #5 (Strong Sell) stock has faced include: Elon Musk Reputation . Tesla sales have fallen across key markets like Europe and China over the past few years while profit margins have declined .  TSLA shares are up about 75% over the past twelve months, trouncing the S&P 500’s 9.3% gains . Tesla faces competition from subsidized Chinese competitors likeLi Auto (LI), Nio (NIO),andBYD (BYDDY)  Waymo aims to manufacture 2,000 Waymo vehicles over the next year . Tesla currently produces roughly one million Model Y, FSD-capable vehicles per year . Unlike Tesla, Waymo relies on expensive lidar technology .  Tesla’s manufacturing capability is a core differentiator vs Waymo, who faces vehicle production constraints . No other incumbent US or European carmaker offers full self-driving capabilities on city roads . Tesla has significant advantages including cost, scalability, and autonomous technology .  LI Sponsored ADR (LI) Inc. Inc. is a sponsor of a company that has been in the news for more than a decade . LI's sponsor of the company has been a long-term success in the U.S.",negative,"tesla, carmaker, waymo, competitors, car"
" DOJ is examining whether the deal could reduce competition in cloud security services . Deal would fold Wiz into Google Cloud while allowing its products to remain available on Amazon Web Services, Microsoft Azure, and Oracle Cloud . Wiz's real-time, AI-powered threat detection and response tools would also be offered through partner security solutions .  As cloud security becomes increasingly vital, the outcome will signal how far regulators will go in policing major tech acquisitions . This article first appeared on GuruFocus.com .",neutral,"cloud, security, acquisitions, azure, microsoft"
" Alphabet's Alphabet's (GOOG, GOOGL) Google is placing the blame for the crash . Google is responding to the crash in the wake of the Google crash .",neutral,"crash, googl, alphabet, blame, google"
" Alphabet's proposed $32 billion takeover of cloud-securitystartup Wiz is under early-stage scrutiny by the U.S. Department of Justice . The deal would fold Wiz into Google Cloud while preserving its cross-platform integrations with Amazon, Microsoft and Oracle . DOJ's antitrust arm is now examining whether the new agreement could illegally limit rivals' access to advanced security tooling .  Alphabet's integration plan promises deeper embedding of Wiz's AI models into Google's security stack . Rivals warn that exclusive control over Wiz's roadmap could tilt the playing field . A DOJ challenge or conditions could slow Google's push to differentiate its cloud offering through bespoke security services .",neutral,"antitrust, securitystartup, takeover, cloud, security"
" Meta Platforms Inc. keeps writing bigger checks in pursuit of its artificial intelligence strategy . The stock is back near record territory after soaring about 45% from its April low . Last week, Meta finalized a $14.3 billion investment in Scale AI, whose leader is joining a team being assembled by Mark Zuckerberg .  Meta’s rally coincides with a resurgence in trader appetites for AI-related stocks . The rebound marks a shift from earlier in the year, when stocks such as Nvidia tumbled on concerns about AI models developed on the cheap in China .  Meta’s return on invested capital hit a record high of 31% in the first quarter, more than double the levels from 2023 . The company changed its name from Facebook in 2021 .  The Wall Street Journal recently reported that Meta is looking to fully automate ad creation, using AI technologies . Shares trade at 25 times estimated earnings, cheaper than other megacaps, but still above its own average of about 22 times .  Taiwan has blacklisted Huawei Technologies Co. and Semiconductor Manufacturing International Corp. Taiwan also blacklisted two companies spearheading China's efforts to develop cutting-edge AI chip technologies . Imax Corp.’s Chinese arm is aggressively adding screens across the country, betting on big local and US productions to boost its sales .  Hampton Inn’s good-enough Formula for World Domination for world domination . Earnings due Monday Postmarket Digital Turbine .",positive,"stocks, stock, invested, investment, trader"
" For the last few years, the most popular AI stocks were chip companies and cloud hyperscalers . Infrastructure services are emerging as a new opportunity in the AI realm . Oracle provides critical cloud-based infrastructure services and sees robust growth ahead .  Oracle is a breakout candidate to lead the next bull market . I see Oracle(NYSE: ORCL) as a breakout . Oracle is one of the leading companies in the cloud hyperscalers investing heavily into custom silicon .  Oracle's fastest-growing business is its infrastructure-as-a-service (IaaS), which provides a cloud-based network to access high-performance GPU architectures inside data centers . For the year, Oracle generated $57.4 billion in revenue -- an increase of 8% year over year .  Oracle CEO Safra Catz said that cloud infrastructure growth should eclipse 70% during fiscal 2026 . IaaS segment represented growth of 49% year over year . Following the fourth-quarter earnings report, shares of Oracle popped and reached new all-time highs .  Oracle is well-positioned for significant growth . Infrastructure services is becoming an increasingly important application in the broader AI market . For these reasons, I see Oracle as a no-brainer right now . Investors looking to capitalize on infrastructure as the next big growth trend in the AI realm should consider a position in the stock .  The Motley Fool's return is 988% — a market-crushing outperformance compared to172%for the S&P 500 . Don’t miss out on the latest top 10 list, available when you joinStock Advisor .  Artificial Intelligence (AI) Stock will lead the next tech bull market, says Motley Fool . The MotleyFool.com analyst predicts that AI stock will be a big winner in the next Tech Bull Market .",neutral,"oracle, infrastructure, cloud, investing, market"
" Alphabet's (GOOG, GOOGL) Google is planning to sever ties with Scale AI, where it is the largest AI firm in the world .",neutral,"googl, google, goog, ai, alphabet"
