summary,sentiment,keywords
" Technological advances are always at the heart of disruption on Wall Street . However, it will mean a slow, painful death for companies who fail to adapt and evolve . The rewards are substantial for companies that respond to market changes and debut new technologies .  Robotaxis promise to reduce human error and distraction, reducing the number of accidents . By eliminating the need for human drivers, ride-hailing operators can become far more profitable . Robotaxis don’t need to take breaks like humans (outside of recharging), they can run nearly 24/7 .  Next month, Tesla will start to roll out its robotaxi to customers through its in-house built mobile application . Musk has said several times over the past few years that he is “betting the company” on autonomous vehicle technology .  While Waymo currently holds a significant lead, Tesla’s impending entry (with game-changing cost advantage) injects uncertainty into the future landscape of autonomous transportation . It means the robotaxi wars may just be starting . Tesla's lower cost could allow it to catch up in scale and enjoy jucier profit margins .  Investment Research is based in New York City, New York, and London, USA . It is based on a $1.2 billion investment in the U.S. investment market .",neutral,"robotaxi, tesla, robotaxis, investment, autonomous"
 Tech stocks surged late Monday afternoon with the Technology Select Sector SPDR Fund (XLK) climbing . Tech stocks have been on the rise since Monday afternoon .,positive,"surged, stocks, tech, xlk, sector"
" Google will hold its largest developer conference of the year, Google I/O 2025, on May 20 and May 21 . CEO Sundar Pichai, DeepMind CEO and co-founder Demis Hassabis, and executives in charge of Search, Cloud, and Android will announce major updates to Google's product offerings . We're expecting updates around DeepMind's projects, such as its multimodal AI systemProject Astra .  The Google I/O 2025 keynote kicks off at 10 a.m. PT on May 20 from the Shoreline Amphitheater in Mountain View . Other Google executives are scheduled to speak at the event . The developer keynote will focus less on the consumer side of things . At the same time, there will be livestreamed talks about the latest updates to Android, Chrome, andGoogle Cloud .  Announcements will come a week ahead of Google I/0 2025 during an event called ""The Android Show"" It kicks off on Tuesday at 10 a.m. PT . You can watch the livestream here .",neutral,"keynote, 2025, announce, announcements, scheduled"
" The company is planning an AI-powered battery management mode for iOS 19, an iPhone software update due in September . The enhancement will analyze how a person uses their device and make adjustments to conserve energy . To create the technology, Apple is using battery data it has collected from battery data .  The move continues Apple’s strategy of integrating AI into its core features . There also will be a lock-screen indicator showing how long it will take to charge up the device, people say . The driving force behind the battery feature is the upcoming slimmed-down iPhone 17 .  The Apple Intelligence platform has had a rocky rollout . Several features in iOS 19 will be described as “powered by” the technology, people said . Apple also plans to use the tactic with its smartwatch, even though the company’s power-hungry AI models won’t actually be loaded onto that device .  Apple is pushing engineers to ensure that this year’s releases are more functional and less glitchy . The upgrades include a new look dubbed Solarium internally — named for the glass-enclosed rooms that let in sun — as well as changes that will make the iPad and Mac work more like each other . Apple is also preparing a revamped Health app with an AI doctor code-named Mulberry .  Apple released iOS 18.5 on Monday, fixes some bugs and adds minor features . The main addition in testing: support for Apple Intelligence in China . Apple typically offers its new software publicly around September when it rolls out versions of the iPhone and Apple Watch .",neutral,"smartwatch, ios, iphone, battery, apple"
" Google announced the launch of its AI Futures Fund on Monday . The fund will back startups from seed to late stage and will offer varying degrees of support . Some startups will also receive direct investment from Google .  AI Futures Fund already has some case studies . Google has been making big commitments over the past few months to support AI talent and breakthroughs . Google also has its Google for Startups Founders Funds .  A spokesperson told TechCrunch in February that this year, the fund would start investing in AI-focused startups in the U.S., with more information to come at a later date .",neutral,"futures, fund, investment, investing, ai"
" Palantir Technologies has one of the clearest opportunities to become a megacap tech company . Alphabet owns a strong collection of leading and emerging businesses beyond its lucrative search segment . An investment of $1,000 would be a good amount to start with; you can add more later .  Palantir began as a data gathering and analytics provider for U.S. intelligence agencies and the Defense Department . It has seen accelerating revenue growth in the past seven quarters, culminating in 39% sales growth in Q1 .  Palantir has seen more growth with its largest customer, the U.S. government . Tampa General Hospital is using an AIP tool to monitor patients for sepsis, while pipeline giantKinder Morgan is using the platform to help it with tasks such as storage optimization and pipeline integrity monitoring .  Many investors are concerned that the company's search business is being disrupted by the growth of generative AI tools and large-language models . Apple gets $20 billion in annual revenue-sharing money from Alphabet for making Google the default search engine on its Safari browser .  Apple has every reason to want to show that Google Search is losing market share . In a blog post, Alphabet denied that its search queries were declining, including on Apple devices and platforms .  Alphabet has historically only monetized about 20% of its search queries . Losing market share to AI tools for things like homework help will have minimal financial impacts on it, since these queries have no clear commercial intent .  Palantir Technologies has the potential to be Alphabet's next big business . With its stock trading at a forward price-to-earnings ratio (P/E) of 16, this tech leader is a bargain that's too cheap to pass up on .  Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool’s board of directors . She and Geoffrey Seiler are members of the company's board .",positive,"analytics, revenue, market, billion, google"
" Google’s new system uses its Veo AI video generation model to infer movement . System can now generate good-looking 3D visualizations of your products for inclusion in Google Shopping listings .  Veo is able to generate videos that capture complex interactions between light, material, texture, and geometry . Google Shopping will now be able to include interactive 3D models of their offerings for their Google Shopping displays .  VR shopping, with displays of virtual items captured for Google Shopping displays, could get close . Google is gradually rolling out its advanced object generation models for Google shopping displays .",neutral,"3d, vr, displays, interactive, virtual"
" US-China tariff standstill may mean the ""Magnificent Seven"" trade does anything but stay in place . The US and China agreed on Monday to reduce ""reciprocal"" tariffs on goods from China to 10% from 125% . The Roundhill Magnificent Seven ETF (MAGS) ripped 6% in premarket trading .  Traders use the Roundhill Magnificent Seven ETF as a proxy for the Mag 7, as its top holdings are the seven stocks . China will cut its retaliatory tariffs on US goods to 10% from 125% . The Mag 7 trade was climbing back into top form after a challenging stretch this year .  Goldman Sachs data shows Mag 7 companies delivered 28% average earnings growth in the first quarter . The 493 other stocks in the S&P 500 delivered only 9% growth . Some pros continue to advise caution before going all in again on the Mag 7 .  The latest episode of ""Opening Bid"" will feature the biggest names in business and markets on Opening Bid . Watch the full episode on our video hub at 10 a.m. ET .",negative,"tariffs, tariff, stocks, goldman, mag"
" Wall Street’s high-flying northward journey from January 2023 to January 2025 was predominantly supported by an astonishing rally in the technology sector buoyed by the explosive growth of generative artificial intelligence (AI) The AI saga, supported by the massive growth of cloud computing and data centers, is yet to fully unfold .  GOOGL is cashing in on the increasing demand for Large Language Models with its most powerful AI model called Gemini . Google Bard and Search Generative Experience are powered by Gemini Pro to deliver an enhanced user experience . Google Cloud offers Duet AI, which provides pre-packaged AI agents that assist developers in writing, testing, documenting and operating software .  Alphabet posted revenues of $76.49 billion for the quarter, surpassing the Zacks Consensus Estimate by 1.3% . Alphabet also showcased Willow, its new quantum chip while on the AI model front, launched Gemini 2.5, its most advanced reasoning model . Alphabet currently carries a Zacks Rank #3 (Hold)  GOOGL has a return on equity of 34.54% compared with 5.39% of the industry and 16.92% of S&P 500 Index . At present, the short-term average price target of brokerage firms for the stock represents an increase of 30.4% from the last closing price of $152.75 .  First-quarter 2025 earnings results handsomely beat both the top and bottom-line estimates . Family daily active people totaled 3.43 billion versus the average estimate of 3.38 billion . Advertising revenues were $41.39 billion compared to the consensus estimate of $40.44 billion . Meta Platforms believes AI tools will improve the business messaging experience and customer support .  Meta Platforms came up with first-quarter 2025 earnings of $6.43 per share, beating the Zacks Consensus Estimate by 23.2% . META posted revenues of $42.31 billion for the quarter, surpassing the Zack Consensus Estimates by 2.6% for 2025 . The company has a long-term (3-5 years) EPS growth rate of 16.1%, well above the S&P 500’s 12.4% growth rate .  Microsoft’s third-quarter fiscal 2025 earnings and revenues beat estimates driven by strength in AI business and Copilot adoption backed by accelerating growth in the Azure cloud infrastructure unit . The brokerage target price is currently in the range of $466-$935. This indicates a maximum upside of 57.8% and a downside of 21.3% .  Microsoft came up with third-quarter fiscal 2025 earnings of $3.46 per share, beating the Zacks Consensus Estimate by 8.1% . Microsoft currently carries a Zacks Rank #2 (Buy) Microsoft currently has a long-term (3-5 years) EPS growth rate of 14.8% . MSFT has a return on equity of 32.74% compared with 17.57% of the industry .  The short-term average price target of brokerage firms for the stock represents an increase of 15.8% from the last closing price of $438.73 . The brokerage target price is currently in the range of $448-$626. This indicates a maximum upside of 42.7% and no downside .",positive,"ai, google, stock, cloud, googl"
" Chegg will lay off about 22% of its workforce, or 248 employees, to cut costs and streamline its operations . The online education firm has been grappling with a decline in web traffic for months . Students increasingly turn to AI-powered tools such as ChatGPT over traditional edtech platforms .  Chegg expects cost savings of between $45 and $55 million in 2025 and $100 to $110 million in 2026 due to restructuring . Revenue declined 30% to $121 million, as subscription services revenue fell by nearly a third to $108 million . Chegg sued Google in February for eroding demand for original content .",negative,"chegg, cost, costs, revenue, sued"
