summary,sentiment,keywords
" Salesforce beat on earnings after the close on Wednesday and hiked its full-year sales and profit outlooks . The tech giant announced its first big acquisitionince buying Slack for $27.7 billion in 2020 . Salesforce stock rose 1% in after-hours trading .  Salesforce said it will buy Informatica for around $8 billion . The deal is expected to boost Salesforce's efforts in deploying AI agents inside companies . Wall Street was mostly positive on the deal .  Informatica's independence would go away as the company comes under Salesforce's wings . Benioff says he is open to doing more deals, but will maintain financial discipline .  Salesforce's full-year sales guidance:$41 billion to $41.3 billion vs. $40.82 billion estimate . Full-year operating margin guidance:34% vs. 34% (Previous guidance: $11.33) Diluted earnings per share:$2.58 (+5.7% year over year) vs $2.55 estimate .",positive,"earnings, stock, sales, profit, trading"
" S&P 500 earnings for the June quarter are expected to be up +5.5% from the same period last year on +3.8% higher revenues . Q2 earnings estimates for 15 of the 16 Zacks sectors are down since the quarter got underway . Aerospace as the only sector whose estimates have moved higher . Tech sector’s estimates are down but have notably stabilized in recent weeks .  Total Q1 earnings for the 28 of the 33 Retail sector companies in the S&P 500 index that have reported already are up +11.2% from the same period last year on +5.0% higher revenues . The Zacks Retail sector includes online vendors like Amazon AMZN, restaurant operators like McDonald's MCD and conventional retailers like Walmart WMT and Target TGT .  Retail sector companies have been struggling to beat EPS and revenue estimates . The expectation is for +4.1% earnings growth this year, which follows +22.7% growth in 2024 . But as we saw with the Q1 earnings results, all of that growth is coming from Amazon .  Retail sector margins outside of Amazon have been on a downtrend since 2021 . This year’s margins expected to serve as a bottom and start recovering going forward . The start of Q2 coincided with heightened tariff uncertainty following the punitive April 2ndtariff announcements .  The expectation at present is for Q2 earnings for the S&P 500 index to increase by +5.5% from the same period last year on +3.8% higher revenues . Since the start of the quarter, estimates have come down for 15 of the 16 Zacks sectors, with the biggest declines for the Transportation, Autos, Energy, Construction, and Basic Materials sectors .  The Tech sector accounts for almost a third of all S&P 500 earnings . Estimates for the Tech sector have stabilized and are no longer under the type of downward pressure that we were experiencing earlier . This stabilizing turn can be seen in expectations for full-year 2025 as well, as well .  While estimates for this year have been under pressure lately, there haven’t been a lot of changes to estimates for the next two years at this stage . Stocks have recouped their tariff-centric losses, although the issue has only been deferred for now .  Zacks Investment Research published on Zacks. published on Monday, July 1, at 8:30 a.m. EST . The next week's earnings report for the U.S. market will be published on October 1, 2015 .",negative,"earnings, retailers, revenues, retail, revenue"
" Amazon (NASDAQ:AMZN) edged higher after unveiling ZeroOne, a dedicated group ledby ex-Microsoft executive J. Allard to develop breakthrough consumer gadgets . The Seattle-based teambacked by offices in San Francisco and Sunnyvalelaunched in September 2024 .  be watching ZeroOne's first prototypes and timeline for product rollouts . This article first appeared on GuruFocus.com earlier this month .",neutral,"zeroone, nasdaq, amazon, amzn, microsoft"
" Tigress Financial recently raised the price target on Amazon.com, Inc. (NASDAQ:AMZN) to $305 from $290 and kept a Buy rating on the shares following the Q1 report . Amazon operates as a technology conglomerate with core interests in the ecommerce business .  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . If you are looking for an AI stock that is more promising than AMZN and that has 100x upside potential, check out our report about thischeapest AI stock .",positive,"stock, amazon, nasdaq, stocks, ecommerce"
" Bill Ackman's Pershing Square Capital Management just made a bold bet on Amazon (AMZN), snapping up nearly $1 billion in stock during Q1 2025 . Amazon Web Services (AWS) saw its growth accelerate in the first quarter of 2025, posting $25 billion in revenue .  As AWS scales, it continues to benefit from powerful tailwinds in the cloud computing industry . Profitability surged as well, with operating income nearly doubling from $5.1 billion in Q1 2024 to $9.4 billion . Amazon’s heavy investment in generative AI, through initiatives like its Bedrock platform and custom-built chips such as Trainium, is positioning AWS as a leader in this next phase of cloud innovation .  Amazon’s first-quarter retail performance underscores the resilience of both its business model and customer demand . While the retail segment faces increased competition from players like Walmart and Temu, Amazon continues to lead the U.S. e-commerce market with a commanding 37.6% share .  Amazon’s valuation appears reasonable by historical standards, with a current price-to-earnings ratio of 32.8 . The company offers exposure to a diversified array of high-growth sectors . Amazon has a Strong Buy consensus rating based on 47 Buy, one Hold, and zero Sell ratings .  Jefferies analyst Brent Thillof Jefferiesmaintains a Buy rating on AMZN with a price target of $240 . He noted that a 6% acceleration in AWS backlog “indicates a strong demand for AWS services, coupled with record operating margins of 39.5%”  Amazon’s future success will hinge on its ability to maintain leadership in AWS while driving greater efficiency and sustainable profitability in its retail operations . Despite its operational momentum, Amazon's stock has lagged this year—an underperformance that has drawn attention from high-profile investors like Bill Ackman .",positive,"aws, amazon, cloud, stock, market"
" Parisa Sadrzadeh is a top exec at the $87 billion food-delivery giant DoorDash . Today, she leads new initiatives aimed at strengthening restaurants and retailers’ businesses inside their existing four walls .  Sadrzadeh was a project manager on Amazon’s former express delivery . She volunteered to solve hard problems for her bosses, confident she could figure it out even if she had no experience tackling similar issues . She earned a product manager role within a year .  Sadrzadeh is one of the youngest women to ever achieve the rarefied title at Amazon . She led the company’s global DSP – or “delivery service provider” business – the backbone ofAmazon’S last-mile delivery operation . But soon her desire for new challenges led her to join the logistics startup Flexport .  Sadrzadeh recently joined DoorDash as a vice president of strategy and operations . Her initial mandate was to expand DoorDash’s suite of software tools for restaurants and other retailers .  Sadrzadeh admits she owes some of it to being at the “right place, right time” at Amazon . She also believes other young professionals are capable of similar trajectories with their own twist on her approach to professional growth .",neutral,"logistics, delivery, doordash, business, businesses"
" Amazon.com saw a 9.1% price increase last month, reflecting gains amid a technology sector rally . Developments such as Elastic N.V.'s new AI collaboration with AWS and Corcentric's integration with Amazon Business may have bolstered investor sentiment . The stock's movements were roughly in line with broader tech advancements .  Amazon's shareholders enjoyed a significant total return of 68.24% over the last three years . The company's growth matched the US Market's return of 11.5% and aligned with the US Multiline Retail industry's 11.9% gain over the same period . The evolving narrative might influence future revenue and earnings forecasts .  Amazon's current share price indicates a potential upside, implying that the market could still see room for value appreciation based on projected earnings . The share price increase, in line with the technology sector, suggests that investors are confident in these growth prospects .  Simply Wall St has no position in any stocks mentioned . Companies discussed in this article include NasdaqGS:AMZN and Nasdaq GS: AMZN .",positive,"stock, nasdaq, stocks, nasdaqgs, aws"
" Apple (AAPL) and Google (GOOG) dipped 0.2% to end Thursday's trading session . Amazon (AMZN), Meta (META), and Microsoft (MSFT) rose less than 0.5% . Later in the day, a federal appeals court allowed Trump's tariffs to temporarily stay in effect .  The Magnificent Seven companies' market capitalizations shaved $2 trillion from their market value . The US enacted a 10% “baseline” tariff on all countries and tariffs as high as 145% on Chinese imports . Last week, President Trump saidApple must pay at least a 25% tariffunless its iPhones are made in the US .  Tesla (TSLA) was up 2% amid news of CEO Elon Musk's exit from the Trump administration . Nvidia (NVDA) climbed more than 3% after its AI chipmaker reported earning . Google shares are down 8.8% and Amazon has lost 5.5% .",positive,"tariffs, tariff, tariffunless, apple, tesla"
" Amazon (A) is one of the fastest-growing retailers in the world . The company has more than 1,000 shares of the stock market .",neutral,"amazon, retailers, stock, market, shares"
" Microsoft Corp. shares are about 1.5% shy of a record high reached last July . The software giant’s shares have risen 16% in May, putting them on track for the best month in three years . The rally has been fueled by the broader rebound in US equities and better-than-expected results from Azure .  The strength in Microsoft shares is a stark reversal from last year when concerns about its position in the AI race and disappointing Azure growth weighed on the stock . Microsoft emerged as one of the biggest winners from a mostly strong earnings season for Big Tech .  Analysts say AI-related revenue would rise to $24 billion in the 2026 fiscal year . Analysts raised their price target to $540 from $490, implying a potential gain of about 18% .  Microsoft is priced at a premium to the Nasdaq 100 Index and its own 10-year average . In the past week, Microsoft has traded sideways, which Tengler sees as a sign that the shares don’t have much more near-term upside . Kevin Walkush, a portfolio manager at Jensen Investment Management, expects the stock to continue moving higher .  HP Inc.’s profit outlook fell short of estimates and it cut the annual earnings forecast . Salesforce Inc. delivered a solid sales forecast, saying the AI computing market is still poised for “exponential growth” The Trump administration is moving to restrict the sale of chip design software to China, people familiar with the matter say .  Mark Zuckerberg Loves MAGA now. Will MAGA Ever Love him Back? YouTube is Swallowing TV Whole, and it’s coming for the Sitcom .",positive,"microsoft, azure, stock, earnings, analysts"
