summary,sentiment,keywords
" Amazon is investing $10 billion to create data centers in North Carolina . The move is aimed at expanding its artificial intelligence and cloud computing technology capabilities . It will also significantly boost its presence in the state, creating at least 500 new high-skilled jobs .  Amazon has been racing to invest in its artificial intelligence infrastructure . In January, Amazon Web Services announced plans to invest an estimated $11 billion to expand its infrastructure in Georgia . Big tech companies have invested tens of billions of dollars in AI .  Jassy: ""If your customer experiences aren’t planning to leverage these intelligent models, their ability to query giant corpuses of data and quickly find your needle in the haystack, you will not be competitive""",positive,"amazon, cloud, ai, infrastructure, billions"
" Amazon is forming a new group at its Lab126 device unit focused on creating warehouse robots that will perform multiple tasks when prompted . Using so-called agentic AI, these robots will be able to unload trailers and then retrieve parts for repairs . ""For our customers, it's, of course, faster delivery,"" said the unit's leader, Yesh Dattatreya .  Agentic AI has become one of the hot investment areas with technologists promising software that can make decisions and act upon them without additional input from users . Amazon is also using generative AI to create more advanced maps for its delivery drivers, so that they can more efficiently deliver packages .  Amazon is developing eyeglasses for delivery drivers . The company hopes to outfit drivers with screen-embedded glasses that free their hands from GPS devices and give them turn-by-turn directions . The technology could be used in the eyeglass project Reuters reported exclusively last year .  Amazon said AI will help it more efficiently predict what products customers will need and where to improve its same day delivery operations . Software considering factors such as price, convenience, weather and sales events like Prime Day .",neutral,"ai, robots, agentic, eyeglass, amazon"
" Goldman Sachs Managing Director Eric Sheridan said while talking to CNBC in a latest program that AI capex is not showing signs of slowdown . He mentioned spending guidance of Amazon.com, Inc. (NASDAQ:AMZN), among other major tech companies .",negative,"nasdaq, capex, cnbc, goldman, sachs"
" Centrus Energy jumped 8.8% through 3:15 p.m. ET Wednesday on (potentially) terrific news for thenuclear power industry . Amazon (and Meta Platforms) are going full speed ahead in setting up new data centers for artificial intelligence (AI) Centrus helps to enrich the uranium that fuels those nuclear power plants .  Amazon is building data centers in North Carolina to support its own AI infrastructure . Amazon could spend $100 billion this year on capital improvements in general, AI infrastructure in particular . If AI is growing, then the need for nuclear power plants to fuel that growth -- and for enriched uranium -- will grow as well .  Centrus Energy wasn’t one of the 10 best stocks for investors to buy now . The Motley Fool’s total average return is994% — a market-crushing outperformance compared to172% for the S&P 500 . The 10 stocks that made the cut could produce monster returns in coming years .  The Motley Fool recommends the following options: long January 2026 $395 calls on Microsoft . Rich Smith is a member of the board of directors of Meta Platforms .",positive,"stocks, centrus, investors, market, motley"
" AST SpaceMobile shares rose 13.1% today, as of 2:20 p.m. ET . An AST board member posted a picture on Instagram with Jeff Bezos last night . Wall Street analyst speculated the picture could mean a closer relationship between AST and Blue Origin .  Analyst speculates that AST's RF wireless service could complement Kuiper's broadband technology, and therefore make sense for an acquisition . Amazon is just beginning commercialization of its project KUIper, a satellite-based project that will deliver retail wireless broadband to Earth .  AST SpaceMobile has very promising, patent-protected RF technology and agreements with major telecom carriers . It's also a pre-revenue company that may need to raise more capital at some point . However, the potential for a buyout could ""sweeten"" an existing upside case .  Amazon's total average return is994% — a market-crushing outperformance compared to172% for the S&P 500 . Don’t miss out on the latest top 10 list, available when you joinStock Advisor .",positive,"ast, spacemobile, carriers, joinstock, bezos"
" Amazon announced a $10 billion investment to expand its AWS data center footprint in North Carolina . The massive build-out will create roughly 500 high-skilled supply-chain jobs in Richmond Countysandwiched between Charlotte and Fayetteville . Move comes as hyperscale data centers have more than doubled since 2019 to 1,136 globally .  Amazon's North Carolina gambit reinforces its AI-driven lead and follows similar bets by other Magnificent 7 giants to underpin future growth . U.S. hosting 54% of global data center capacity (China 16%, Europe 15%)",positive,"aws, amazon, centers, carolina, fayetteville"
 Amazon announced a $10 billion investment to expand its data center infrastructructructructure . Amazon announced the investment on Wednesday . Amazon is expected to invest $10billion in the next five years .,positive,"investment, amazon, invest, expand, 10billion"
" On June 2, Citizens JMP analyst Nicholas Jones reiterated a “Market Outperform” rating on Amazon.com, Inc. (NASDAQ:AMZN) with a $250.00 price target . We recently published a list of10 AI Stocks on Wall Street’s Radar .  Amazon.com Inc. is an American technology company offering e-commerce, cloud computing, and other services, including digital streaming and artificial intelligence solutions . The Trade Desk is also a strong competitor, owing to strong relationships and deep integrations with brands and advertising agencies .  atInsider Monkey.com: Share your photos with us at iReport.com . Share them with us on Facebook or email us at www.insider.com/photos .com .",positive,"amazon, market, nasdaq, stocks, ai"
" Amazon.com experienced an 8% increase in its stock price over the last month, coinciding with several developments in its ecosystem . Recent developments, such as Amazon's AWS Generative AI Competency designation, reinforce Amazon's leadership within AI solutions . Amazon's plan to expand its AWS infrastructure in Chile with a substantial $4 billion investment showcases its commitment to growing its cloud capabilities .  Analysts’ revenue and earnings forecasts, which anticipate a growth to US$856.20 billion and US$103.60 billion by 2028, reflect optimism around such projects . Over the past three years, Amazon's total shareholder return was 67.24% . Amazon shares trade at US$185.01, which is lower than the average price target .  Amazon.com's share price increase coincides with optimistic analyst projections about Amazon’s growth potential . Investors might interpret this gap as indicative of further upside potential, provided the company meets expected performance targets .  Simply Wall St. St has no position in any stocks mentioned . Companies discussed in this article include NasdaqGS:AMZN. This article was originally published bySimply Wall St .",positive,"stock, aws, stocks, amazon, shares"
" Walmart’s success continues to be powered by its strong omnichannel strategy . In the first quarter of fiscal 2026, global e-commerce sales grew by 22%, thanks to more customers using online shopping . Walmart is constantly improving how it serves customers by using data and investing in technology .  At Sam’s Club U.S., e-commerce sales jumped 27%, with major gains in Club-fulfilled deliveries and pickup services . Walmart is also building out its supply chain and expanding key digital businesses like Walmart GoLocal .  Amazon keeps investing in better technology, AI and faster fulfillment . Walmart is catching up by using its many stores to quickly deliver online orders . Target relies on its unique brand and loyal shoppers to compete with Walmart’s size and low prices .  WMT trades at a forward price-to-earnings ratio of 37.08X, significantly above the industry’s average of 33.95X . The Zacks Consensus Estimate for 2025 earnings implies year-over-year growth of 3.2% . WMT stock currently carries a Zacks Rank #4 (Sell)  Zacks Investment Research: Are you a big money winner? Share your thoughts with us on Facebook and Twitter . For more information, visit www.zacks.com/news/events .",positive,"walmart, wmt, sales, commerce, stock"
" The investment is expected to create at least 500 high-skilled jobs, including data center engineers and network specialists . The tech giant already employs about 24,000 full- and part-time staff in North Carolina .  Amazon did not immediately respond to a request for additional details . The company's planned outlay comes amid concerns that Big Tech companies might be scaling back their large investments . Companies have reaffirmed their commitment to extensive investments in AI .",negative,"tech, companies, jobs, employs, amazon"
" JPMorgan unveiled a slate of top internet stocks, including Amazon, Meta, and Alphabet . Others to earn a shoutout included Spotify, eBay, Etsy, Duolingo, and Booking . The bank raised its price targets for companies across the sector as trade war concerns have abated in recent weeks .  Facebook, Instagram, WhatsApp parent could deliver revenue growth in the low teens in 2025 and 2026, JPMorgan says . The company moved its price target to $240 from $225, which implies 17% upside over Amazon's price . Google owner Alphabet was also listed among JPMorgan's top internet picks .  The music streaming giant is expected to see low-mid teens revenue growth driven by its premium subscriber base . eBay and Etsy should each benefit from China tariff relief, JPMorgan said .",positive,"jpmorgan, stocks, revenue, companies, amazon"
" Amazon stock gained 11% in May, according to data provided by S&P Global Market Intelligence . CEO Andy Jassy noted that Amazon has several advantages over other retailers in reference to higher tariffs . Amazon mostly sells low-priced essentials, which puts it in a strong position when it comes to tariffs .  Amazon is still trailing the broader market this year . E-commerce and related services make up about 68% of its sales . Amazon is working feverishly to stake its claim as the top generative AI platform in cloud computing .  Amazon stock is down 6% this year, but it trades at aP/E ratio of 33. That's just above its five-year low of 27, which it hit in April . Jassy said Amazon would spend north of $100 billion on AI in 2025, more than any other business of its type .  The Motley Fool’s total average return is994% — a market-crushing outperformance compared to172% for the S&P 500 . Don’t miss out on the latest top 10 list, available when you joinStock Advisor .",positive,"amazon, stock, joinstock, market, retailers"
" Ast Spacemobile Inc (NASDAQ:ASTS) climbed 7.1% higher after Wednesday’s open, building on a 4.3% gain from the previous session . The rally was triggered by an Instagram post from board member Adriana Cisneros showing herself, ASTS CEO Abel Avellan, and Jeff Bezos together .  ASTS is expected to be a central customer as it accelerates satellite deployment . Blue Origin’s New Glenn rocket, a reusable heavy-lift vehicle capable of carrying 45 tons to orbit, made its debut in January 2025 . Scotiabank analyst Andres Coello questions narrow interpretation of the meeting .  ASTS is pursuing wholesale direct-to-device broadband and sees long-term revenue of $30 billion by 2033 . It is competing with Amazon’s Project Kuiper, which aims to deploy 3,236 satellites, backed by an investment of up to $16 billion .  With strategic synergies around broadband access, launch logistics, and technology assets, the market is beginning to price in the possibility of a broader commercial or financial alignment .",positive,"asts, ast, spacemobile, nasdaq, satellites"
" Cathie Wood is the founder, CEO, and primary investment manager of the Ark Invest family of exchange-traded funds . Wood bought shares of Amazon, AMD, and eToro on Tuesday . Amazon and AMD are trading lower this year, but posted encouraging quarterly results this earnings season .  Amazon's top line rose just 9% to $155.7 billion in the first quarter that it announced last month . Its guidance calls for more of the same this time around, eyeing 7% to 11% in net sales growth for the quarter ending later this month .  Shares of AMD have fallen 28% over the past year, even as revenue growth has accelerated in the last four quarterly updates . The artificial intelligence revolution has reinvigorated demand for its chips, even if you couldn't tell from the stock chart . The stock may not seem cheap at 33 times this year's projected earnings, compounded by analysts lowering their profit targets in recent months .  Israeli-based eToro went public just three weeks ago . The social investing platform is serving 3.5 million funded accounts across 75 different countries . It has $16.6 billion in assets under administration across various investing classes .  The Motley Fool's total average return is994% — a market-crushing outperformance compared to172% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $656,825!  The Motley Fool has invested in Advanced Micro Devices and Amazon . Cathie Wood bought the company at $1.5 billion in her portfolio .",positive,"stock, invest, investing, invested, investment"
