summary,sentiment,keywords
" Apple’s once-glorified assistant has fallen way behind flashier AI like ChatGPT, Gemini, and Claude . After years of stunted updates and stiff competition from Google, OpenAI, and Amazon, Siri is potentially on the brink of a reinvention . Whispers suggest this gamble could pay off and finally turn Apple stock's fortunes around .  Siri was created by Apple in 2011 and has been missing in action since then . ChatGPT, Gemini, Claude, and Grok have evolved into sharp, context-savvy bots . Apple tried to turn things around with its massive ‘Apple Intelligence” rebrand in mid-2024, backed by savvy on-device models .  Recent reports suggest that Siri’s brain power could potentially be outsourced, marking a major U-turn for a company that has looked to build everything in-house . Apple shares popped 2% on the news, with Apple stock in the green . The shake-up follows big leadership moves, too .  The company has reportedly asked OpenAI and Anthropic to train AI models that can run on Apple’s cloud servers . That essentially means a much faster rollout and fewer AI hiccups . Samsung used Google's Gemini for its smartphones and Amazon's Alexa tapped Anthropic's Claude . Apple's already shelling out billions to run its own models in the cloud starting next year .  The stock market is down more than 17% year to date, and close to 18% in the past six months alone . It’s down 17% this year, and 18% since the start of the year . Sirifirst appeared on TheStreet on Jul 1, 2025 .",neutral,"apple, ai, siri, alexa, smartphones"
" Artificial intelligence continues to make its presence felt in just about everything humans do . The Covid-19 pandemic was a key factor in the 2020-2023 global chip shortage . A 13% increase in global demand for PCs sparked by a sudden shift to working from home added to demand .  September 2020 imposed restrictions on, Semiconductor Manufacturing International Corp., which made it harder for China's largest chip maker to sell to companies with American ties . But by January 2023, Peter Voser, chairman of the chairman of Swedish-Swiss tech and engineering giant ABBtold CNBCthat the global semiconductor shortage was “being sorted out”  Onshoring and reshoring involves bringing production back to a company’s home country, while nearshoring relocates operations to a nearby country . The chip industry has flipped from growth to shrinkage nine times in the last 34 years .  Bernstein raised the firm's price target on Amazon on July 1 to $235 from $230 . The firm noted that the growth of Amazon Web Services (AWS), the company's cloud computing platform, decelerated sequentially in Q1 to +17% year-over-year .  Amazon's contribution continues to grow triple digits year-over-year from a relatively smaller base compared with Microsoft's cloud-computing platform . Amazon remains supply constrained on chips, motherboards and other components, which has put a near-term cap on topline growth .  On Jul 1, 2025, where it first appeared. byTheStreet on July 1, 25, will be 25 years old. by the end of 2025 .",negative,"aws, amazon, shortage, 2023, 2025"
 Jeff Bezos sold 3.3 million shares for $736.7 million in late June . Bezos is ranked the fourth-richest person in the world with a net worth of $234.4 billion . Bezos married journalist Lauren Sanchez on Friday evening during a star-studded wedding .,neutral,"richest, bezos, shares, billion, million"
" In this episode of ETF Spotlight, I speak with Tim Rotolo, Founder and CEO of Range Fund Holdings, about investing in the nuclear renaissance . President Trump’s recent executive orders on nuclear power outline a sweeping agenda to quadruple U.S. nuclear capacity by 2050 . The renewed interest in nuclear energy is largely fueled by Big Tech's push into the sector, as AI data centers require massive amounts of energy .  Building nuclear power plants is notoriously expensive and time-consuming . SMRs are typically manufactured in factories and can reduce construction time and costs . Nuclear fusion is often called the ""holy grail"" of energy because it promises a virtually limitless, clean, and safe source of power by replicating the process that fuels the stars .  VanEck Uranium and Nuclear ETF (NLR) and Sprott Uranium Miners ETF URNM (URNM) NLR, URNM and URNM are the next two ETFs featured in the podcast . Tune in to the podcast to learn more about the next edition of the show .  Zacks Investment Research: St. Louis-based company has been in decline for years . St.Louis-based firm has been on the down for more than a decade .",neutral,"nuclear, etf, uranium, etfs, fuels"
" Bank of America predicts Amazon could rake in more than $21 billion in sales . The retail giant's Prime Day will run for 96 hours, twice as long as last year's . The firm expects sales from Amazon's own inventory to rise 55% year over year to $11.5 billion .  Analysts say longer Prime Day reflects improvements in Amazon's robotics, AI, and inventory placement efforts . Jeff Bezos raised some eyebrows this week after selling $737 million worth of stock . Amazon's advertising and AWS businesses remain key growth drivers .  Prime Day is also expected to boost Amazon's advertising business . Investors will be watching how effectively Amazon translates Prime Day buzz into long-term engagement .",positive,"amazon, bezos, sales, billion, prime"
" Anthropic stands in contention to power Apple's new version of Siri . The company notched an early court victory over a copyright lawsuit with implications for AI's future .  Meta recently invested $14 billion in data-labeling startup Scale AI . Zuckerberg has offered as much as $100 million to pull outside talent into the Meta fold . Zuckerberg had reportedly tried to acquire AI startup Safe Superintelligence .  It's harder to refute just how massively capable AI has become and how the conversation around it has broadened . If Claude, ChatGPT, Gemini, and the rest continue down their path of ever-increasing power, what exactly differentiates them from each other? What happens when AI becomes a commodity like the internet or even a search engine? Perhaps this is why Apple is content to take this route .  Innovation isn't cheap, but when you've been the most valuable company for years, you can probably afford to just buy it . The tech giant's innovation was unnecessary, but it's not the first time innovation has come to fruition .",neutral,"ai, innovation, apple, superintelligence, zuckerberg"
" Amazon Canada Fulfillment Services, ULC extends its Air Transportation Services Agreement with Cargojet . The new Contract has a term of additional four years until March 31, 2029 . Cargojet carries over 25,000,000 pounds of cargo weekly .  CNN.ca.com will feature iReporter photos in a weekly Travel Snapshots gallery . Visit CNN.com/Travel next Thursday for a new gallery of snapshots .",neutral,"cargo, cargojet, ulc, amazon, fulfillment"
" Smartex, a Portuguese startup, is using artificial intelligence to eliminate textile waste before it happens . Amazon, H&M Group, and Tony Fadell, inventor of theiPodand Nest thermostat, among investors . Co-founder Gilberto Loureiro launched Smartex in 2018 with the goal of digitizing defect detection .  Smartex integrates cameras and computer vision software into textile machines to detect flaws . When an error is found, the system pauses production immediately, triggering what Smartex calls a ""Golden Stop"" The system has saved more than 1 million kilograms of fabric since it launched .  Smartex raised $24.7 million in a funding round led by Lightspeed Venture Partners and Fadell's Build Collective . H&M Group made a strategic investment, becoming one of the first global retailers to endorse the startup . Amazon also joined through its AWS Compute for Climate Fellowship, which provides advanced cloud resources to early-stage climate startups .  Smartex's AI-powered quality control platform has already been adopted by some of the most forward-thinking names in knitted fabric production . Current customers include Tintex Textiles, Familitex, Toraman Tekstil, and Ekoten . The startup has expanded across Europe, Central Asia, South America, and Africa, with further Asian market entry on the horizon .  Developing of Industry 4.0 in textile manufacturing. development of Industry .0 in textiles manufacturing. Developments of Industry.0 will be part of the Industrial Revolution .",neutral,"smartex, textile, textiles, aws, industrial"
" Amazon plans to shut down its stand-alone Freevee app in August . The free, ad-supported streaming service is directing viewers to continue watching free content on Prime Video . The move doesn't come as a surprise, as Amazon confirmed in November 2024 that it was sunsetting the service .  Freevee is available in the United States, United Kingdom, Germany, and Austria . Popular original series on the service include Emmy-nominated reality comedy show “Jury Duty,” crime show ‘Bosch: Legacy,’ soap opera “Neighbours”  Pluto TV, Roku Channel, and Tubi accounted for a combined 5.7% of total TV viewing in May . Free streaming services have been a major driver of streaming’s overall success .",neutral,"freevee, roku, streaming, free, viewers"
" Meta Platforms (META) is the best-performing constituent of the group, all of whose members are artificial intelligence (AI) plays in their own right . Earlier this year, I noted that Meta looks like the best AI play among the group . In this article, we’ll analyze whether the Mark Zuckerberg-led company still earns that title .  Meta raised its 2025 capex guidance to between $64 billion and $72 billion . Last month, Meta acquired a 49% stake in Scale AI, hiring its founder, Alexandr Wang, along with other key employees in the process .  Zuckerberg said that Meta is “uniquely positioned to deliver superintelligence to the world” and highlighted the progress in wearables and AI glasses . Meta is making incremental progress in AI and is adding more AI features to its WhatsApp business suite . The company has hired several AI executives from Google, OpenAI, and Anthropic .  Meta now trades very close to its mean target price of $722.96, even as it still has a consensus rating of “Strong Buy” from the 54 analysts actively covering the stock . Zuckerberg: AI will lead to better user engagement and “improved advertising”  Meta has seen a re-rating as markets give a thumbs up to its AI strategy . The multiples will taper down as AI initiatives start adding to Meta's profit pool . The next big story for the company could be AI glasses, and while these haven't flown off the shelf yet, many believe that glasses could be the next prominent computing platform after smartphones .",neutral,"ai, zuckerberg, meta, intelligence, superintelligence"
