summary,sentiment,keywords
" Bellevue'sPremier Mixed-Use Development Welcomes Blackstone Real Estate and Drawbridge Realty . The Spring District is a dynamic, mixed-use development in Bellevue, Washington . Terms of the transactions were not disclosed .  The Spring District is a vibrant, mixed-use, transit-oriented neighborhood encompassing two million square feet of office and retail space, 800 apartment units and the new Spring District East Link Light Rail Station . Block 13 is a nine-story, trophy office building that totals 200,000 square feet .  The Spring District has firmly established itself as a leading destination for innovative technology companies seeking a vibrant, sustainable and transit-oriented urban environment . Blackstone Real Estate is thrilled to partner with Shorenstein to invest in these 100% leased, Class A+ properties in Bellevue .  Brookfield acquired three trophy office buildings totaling 650,000 square feet from Shorenstein and Wright Runstad . Two of the properties are fully leased by Meta, and the third by the Global Innovation Exchange .  Since 1992, Shorenstein and its affiliates have acquired $19.6 billion in assets . Wright Runstad & Company has a five-decade track record of developing, acquiring, managing and leasing institutional-quality commercial office and mixed use buildings .  Wright Runstad & Company maintains an exceptional reputation among tenants and institutional investors for its demonstrated commitment to integrity and high levels of quality and service . Recognized as one of the regions' premier real estate operators .",neutral,"bellevue, apartment, buildings, district, building"
" Technology stocks were higher late Wednesday afternoon, with the Technology Select Sector SPDR Fund . Technology Select sector SPDR fund is the largest in the technology sector .",positive,"stocks, spdr, sector, technology, higher"
" Technology stocks were higher Wednesday afternoon, with the Technology Select Sector SPDR Fund (XLK) The XSXK fund is the largest in the technology sector .",positive,"xlk, stocks, xsxk, higher, sector"
" Facebook is rolling out support for passkeys on both iOS and Android . Passkeys make it harder for bad actors to remotely access your accounts because they require physical access to your phone . Facebook says that passkeys will also start rolling out to Messenger in the coming months .  Facebook is one of many tech companies to introduce passkey support in the past year . Other big names that have done so includeApple,Microsoft,Amazon,Google,PayPal,TikTok,WhatsApp,X, andGitHub .",neutral,"facebook, passkeys, passkey, messenger, ios"
" Media Ratings Council accredited Meta for Content-Level Brand Safety . The MRC conducts audits of ad systems to ensure measurement processes meet quality and assurance benchmarks .  The MRC says misinformation is excluded from accreditation and remains in process of review as Community Notes applied to this category are being assessed . So the MRC isn't willing to provide assurance on prevalence of misinformation on Facebook, Instagram and Threads .  Facebook and Instagram have recently received brand safety re-certification from the Trustworthy Accountability Group . Integral Ad Science has also launched a new contextual category reporting for Meta Platforms .  Instagram Feed accreditation applies to English and Spanish Only . Instagram feed accreditation will only be available to English, Spanish and American English . Instagram feeds are only available to US and Spanish users .",neutral,"instagram, accreditation, accredited, certification, ratings"
" Cantor Fitzgerald's Deepak Mathivanan raised his estimate to $807 from $676, citingoptimism over WhatsApp's new ad features . The new target suggests a potential upside of about 14% from current levels .  Meta could have a material impact on earnings by fiscal 2027, Mathivanan says . Shares of Meta were little changed in recent trading .",positive,"earnings, estimate, shares, fiscal, 2027"
" Passkeys will soon be available on iOS and Android mobile devices for Facebook . The same passkey you set up for Facebook will also work on Messenger once this capability launches .  Users will be able to use Passkeys to autofill payment information when making purchases using Meta Pay . Passkeys will also be enabled to protect encrypted message backups . Several other platforms have already enabled Passkeys, with X adding it last year .  Passkeys will allow you to use other authentication methods, such as your password, to access your account . A handy update, which, as noted, moves Facebook into line with broader security shifts .",neutral,"passkeys, passkey, facebook, password, authentication"
 All three major US stock indexes were up in late-morning trading Wednesday as market participants awed in late morning trading . The three major stock indexes are all up in the US stock market .,positive,"indexes, stock, trading, morning, market"
" OpenAI is phasing out work it does with data-labeling startup Scale AI . Scale accounted for a small fraction of OpenAI’s overall data needs, a spokesperson said . The ChatGPT maker was already winding down its reliance on Scale before Meta, an OpenAI competitor, took a 49% stake in the firm .  Meta is investing $14.3 billion in Scale and has poached the startup’s chief executive officer, Alexandr Wang, for a new “superintelligence” unit . Other Scale employees are expected to follow Wang to Meta to work on AI .  Scale initially focused on working with an army of contractors to do the grunt work of labeling text and images for earlier AI systems . Scale has gradually enlisted better-paid contractors with doctorates, nursing and other advanced degrees to help develop more sophisticated models .  Mercor was previously known for using AI for recruiting tech employees . Mercor now focuses on finding experts to help AI companies develop more advanced models . Scale AI declined to comment .",neutral,"openai, scale, ai, superintelligence, develop"
" Founders from Ex-Rapyd, Meta and Goldman Sachs build infrastructure to unlock B2B cross-border financial services for global trading companies . Funding will accelerate Tensec's mission to provide real-time payments and transaction banking services that have historically been available only through large financial institutions .  Tensec leverages AI, real-time payments and a global fintech infrastructure to create a no-integration platform that enables global trading companies to offer foreign exchange (FX) services, cross-border payments, treasury and other financial services to SMB clients . The company is already working with customers who facilitate $10 billionin annual trade volume .  Tensec's platform consolidates payment, hedging, and trade finance capabilities into a single interface that requires no integration work . Global cross-border payments projected to reach $250 trillionby 2030 .  No-API or coding required–just a simple login to access all services, eliminating months of engineering work . Unified FX transactions, cross-border payments and banking services tools in one platform . Real-time global payments that cut traditional waiting periods of four days . Built-in risk assessment and AI-powered compliance checks with real-time regulatory updates .  Tensec's offering is the first major effort to merge logistics and fintech infrastructure at scale . The logistics industry has seen disruption, but the financial technology layer has remained largely untapped .  Tensec is reimagining B2B cross-border financial services by providing the fastest and simplest way for businesses to move money across global markets . Founded by veterans from PayPal, Meta, Goldman Sachs, Visa, Mastercard, Rapyd, and Credit Karma .  Tensec US, Inc. secured 12m to transform the 190t-cross-border-payments market . more information, please visit www.costanoa.vc.",positive,"banking, fintech, financial, trading, finance"
