summary,sentiment,keywords
 Meta has hired four more OpenAI researchers from the company . The hiring spree comes after the company's April launch of its new Llama 4 AI model .  More complex than simple one-time signing bonus. were more complex than a simple one time signing bonus . were more complicated than simple signing bonuses. weremore complex than simply signing bonus bonuses .,neutral,"openai, hiring, researchers, bonuses, ai"
" Amazon (AMZN), Google parent company Alphabet (GOOGL), Nvidia (NVDA), Apple (AAPL), Meta Platforms (META), Microsoft (MSFT) and Tesla (TSLA) have been credited with propping up the entire market . According toJ.P. Morgan, those seven stocks alone contributed 55% of the S&P 500’s entire return in 2024 .  Closing price on Dec. 30, 2022:$87.70 closing price on June 16, 2025:$176.77 Total percentage return:101.6% Current value of $10,000 invested on . Dec.  As a whole, the Magnificent 7 stocks would have more than doubled your money over the past 2 1/2 years . Individual stocks within the stock portfolio would have multiplied your money exponentially . Nvidia, for example, single-handedly blew away thereturns of both the S&P 500 and the other stocks . If you had invested $100,000 in Nvidia at the end of 2022, you’d be sitting on a nearly $1 million portfolio in just 2 1-2 .  In 2022, the Magnificent 7 stocks dropped 40% as a whole, with some of its individual components losing more than 65% of their value . Some analysts are predicting more gains ahead, but bear in mind that to earn these types of returns, you have totake on considerable risk .  GOBankingRates.com: Investing $10K in the Magnificent 7 Stocks in 2023 have made you rich .",neutral,"stocks, stock, invested, investing, portfolio"
" Meta Platforms is hiring four more OpenAI artificial intelligence researchers, The Information reported . The Instagram parent has been pushing to hire more researchers from OpenAI to join Mark Zuckerberg's superintelligence efforts . The Information could not immediately verify the report .",neutral,"openai, researchers, superintelligence, instagram, hiring"
" Metasnagged a key OpenAI researcher, Trapit Bansal, to boost its new AI superintelligence team . Travis Kalanick might be trying to buy the U.S. arm of Pony AI, with some help from Uber . CoreWeave’s CEO is now worth $10 billion . Apple users aren’t happy with how the company is promoting its new “F1” movie .  Google’s Doppl lets you virtually try on outfits using an AI-generated version of yourself, all from one photo . Anthropic is set to go to trial over its alleged use of pirated books to build a “central library” of everything ever written .  Redwood Energy is turning yesterday's car batteries into tomorrow’s clean, profitable power source . CoreWeave CEO Michael Intrator isnow worth a jaw-dropping $10 billion, just months after his AI cloud firm's bumpy IPO .  The NHTSA confirmed it’s in contact with Tesla after videos surfaced showing the autonomous vehicles speeding and swerving into the wrong lane . Google is rolling out a new tool in Ad Manager called Offerwall to help sites make money in other ways, like micropayments and surveys .  Instagram and Facebook users have complained of mass bans . Facebook Groups are also being affected by mass suspensions . The reason for the mass bans is not yet known, but faulty AI-based moderation could be to blame .",neutral,"tesla, ceo, ai, profitable, uber"
" Meta Platforms, Microsoft, and Nvidia are turning AI investments into concrete results . Artificial intelligence has helped these companies grow their profit margins . All three stocks sport reasonable valuations despite being around all-time highs .  The longer users stay on Meta's Family of Apps, the more attractive those platforms become for advertisers . Microsoft has integrated AI across its Microsoft 365 suite (Word, Excel, PowerPoint, Outlook, etc.) through an AI feature called Copilot .  Meta, Microsoft, and Nvidia all have multiple ways to grow earnings . Nvidia is the undisputed leader in providing a full stack of AI computing solutions . Meta has steadily increased its advertising revenue and profitability .  Nvidia's sky-high operating margins have helped the company convert a substantial amount of revenue into profit . But competition or a slowdown in AI spending may lead to margin erosion over time . Nvidia has transformed its business from relying largely on gaming, professional visualization, cryptocurrency, and other end markets to being a data center-focused business .  Meta, Microsoft, and Nvidia all sport surprisingly reasonable valuations . Most of the Magnificent Seven have forward price-to-earnings ratios in the mid-20s to mid-30s . Nvidia's 51.7% profit margin means that it converts over half of every dollar in sales into pure net income .  Meta, Microsoft, and Nvidia stand out as long-term winners due to their established and industry-leading business models . However, these stocks are not cheap . A growth slowdown could make any of these stocks appear more expensive in the near term .  The Motley Fool is issuing “Double Down” alerts for three incredible companies . Now is the best time to buy before it’s too late . Nvidia:if you invested $1,000 when we doubled down in 2009,you’d have $409,114!* Netflix: If you invested in Nvidia in 2004, you'd have $713,547! Right now, there may not be another chance like this anytime soon .  Meta Platforms, Microsoft, and Nvidia are outperforming the ""Magnificent Seven"" and the S&P 500 . The Motley Fool recommends the following options: long January 2026 $395 calls on Microsoft .",positive,"microsoft, profitability, ai, nvidia, valuations"
" Investors are rewarding big tech companies that are monetizing AI . Tesla, Apple, and Alphabet could be coiled springs for long-term growth . Investors may be souring onTesla,Apple, andAlphabet due to their apparent lack of AI achievements .  Tesla stock popped after its robotaxi event showcased progress on self-driving cars . Tesla could benefit from AI one day, but it isn't monetizing it to a significant extent right now . Apple hasn't made meaningful AI improvements to its product suite .  AI presents arguably the best opportunity in decades for competition to tap into Apple's dominant smartphone market share . Apple has grown increasingly dependent on sales outside the U.S., but has been losing market share in key markets like China due to intense competition from companies like Xiaomi, Huawei, and Vivo .  Alphabet-owned generative AI model Gemini can work with text, audio, visuals, video, and even code . Google Search is facing its biggest challenge in decades from competitors' AI-powered search offerings . The elephant in the room is uncertainty about how AI could affect Google Search .  Tesla is arguably the highest-risk name given its lofty valuation . But Apple and Alphabet both have more reasonable valuations (31.2 P/E for Apple and 18.6 for Alphabet) These companies generate a ton of free cash flow and earnings that they can use to reinvest in the business .  Short-term-minded investors may pass on Tesla, Apple, and Alphabet simply because they aren't proven AI plays . But all three stocks could still be worth buying and holding for long-term investors . Apple and Alphabet present far more compelling risk and potential reward profiles than Tesla .  On rare occasions, our expert team of analysts issues a“Double Down” stockrecommendation for companies that they think are about to pop . Nvidia:if you invested $1,000 when we doubled down in 2009,you’d have $402,034!* Apple: If you invested  in Apple in 2008, you'd have $38,158!* Netflix:if . you invested $1,00 in 2004, you would have $704,676!* Right now is the best time to buy before it's too late .  Suzanne Frey, an executive at Alphabet, is a member of The Motley Fool's board of directors . Randi Zuckerberg is a former director of market development and spokeswoman for Facebook and sister to Meta Platforms CEO Mark Zuckerberg .",neutral,"apple, ai, tesla, smartphone, investors"
" The broadening of the AI trade is here . Since the April 8 market bottom, it's been happening . AI chip and data center trades not named Nvidia have been among the S&P 500's best performers . The AI energy trade has taken off too .  None of the Magnificent Seven have outperformed the other AI stocks that are among the top 20 best-performing stocks in the S&P 500 since the market bottom . Investors looking to outperform the market during the massive run higher of the past two months have had more success looking beyond the most popular stocks of the current bull market .  It's an AI and tech bull market, not the ""Magnificent Seven"" bull market . ""The four elements that end bull markets [a recession, Fed hikes, spiking bond yields, and extreme stock valuations] are all absent""",neutral,"markets, stocks, stock, market, investors"
" WhatsApp is now banned from government phones in the U.S. House of Representatives . The move came after the CAO’s Office of Cybersecurity deemed the Meta-owned app to be “high-risk to users” While WhatsApp is one of the more secure messaging apps, it does have some privacy and security risks .  Office of Cybersecurity had announced a ban on WhatsApp this week came fromAxios . The memo stipulated that “House staff are NOT allowed to download or keep the WhatsApp application on any House device, including any mobile, desktop, or web browser versions of its products”  WhatsApp is end-to-end encrypted, meaning no parties other than the ones in the chat, even including Meta, can read the messages . WhatsApp collects a lot more metadata from each chat than other secure messaging apps do, and it sends this info to Meta A chat’s metadata can include the identities of the chat participants, IP addresses, phone numbers, and timestamps of messages .  WhatsApp chats are end-to-end encrypted, but if a user backs up those chats to cloud storage accounts like Google Drive or iCloud, the backup itself is not encrypted by default . This means that if a bad actor gains access to a WhatsApp user's third-party cloud storage provider of choice, they could obtain the unencrypted backup and read all of that user’s messages . WhatsApp also doesn’t have other advanced privacy and security features enabled by default, including the ability to lock the app behind biometrics and requiring two-step verification when a WhatsApp account is installed on another phone .  Meta designs WhatsApp so that the metadata is sent directly to the company . There’s no way you can turn this data collection off . But you can make WhatsApp more secure on your phone by following some simple steps .  WhatsApp has been banned by the CAO of the House of Representatives . The CAO said it is monitoring and analyzing for potential cybersecurity risks . You should still set up the optional two-step verification for your account .  The Office of Cybersecurity has banned or imposed partial bans on various foreign apps . The CAO has also previously announced bans or restrictions on apps made by American companies . A spokesperson for WhatsApp said it disagrees with the CAO's characterization of WhatsApp in the strongest possible terms .  WhatsApp, consider enhancing the privacy and security it already offers by enabling the optional protections described above . WhatsApp is a popular messaging service that allows users to use it anonymously .",negative,"whatsapp, encrypted, security, privacy, icloud"
" On June 24, DBS analyst Sachin Mittal maintained a Buy rating on Meta Platforms, Inc. (NASDAQ:META) and set a price target of $800 . Mittal cited the company’s strategic initiatives and solid financial performance . The analyst attributed the strong performance to lower-than-expected tax expenses and a surprise in profit margins .  Meta Platforms, Inc. develops social media applications and operates through the Family of Apps (FoA) and Reality Labs (RL) segments . The introduction of ads on WhatsApp and the company's notable investment in AI infrastructure further support the analyst’s positive outlook. that are anticipated to drive long-term growth.  Could Double Your Money. Could double Your Money . Could double your money. Could Double your money? Could double you money? Have you ever had a problem? Please contact us at http://www.dailymailonline.com/newsquiz .",positive,"analyst, nasdaq, profit, financial, investment"
" Meta Platforms' advertising success has enabled it to deliver impressive gains . The stock should have tremendous growth prospects over the next 10 years, thanks largely to AI . Meta faces regulatory and competitive challenges, but should remain a winner for investors .  In March 2025, an average of 3.43 billion people used at least one of Meta's four key apps daily . That represents nearly 42% of the world's population . This audience is becoming increasingly valuable to advertisers, too .  Meta Platforms stock is still a screaming buy because the company has tremendous growth prospects over the next 10 years . Much of this growth will come from advertising . The company's goal is to develop agentic AI that can handle the entire advertising process and deliver greater returns on investment .  Zuckerberg said in Q1 earnings call, ""Glasses are the ideal form factor for both AI and the metaverse"" Regulatory agencies in various countries could slow Meta's growth . I predict that Meta's smart (internet-connected) devices will become increasingly important to its success .  Meta could still be forced to modify its model somewhat to comply with DMA. decision. This could hurt the company's European revenue growth. Second, Meta faces stiff competition. Several companies with deep pockets are also targeting AI glasses, including Google andApple .  Now is the best time to buy before it’s too late, and there may not be another chance like this anytime soon . Nvidia: If you invested $1,000 when we doubled down in 2009,you’d have $402,034!* Apple:if you invested . $38,158!* Netflix: $704,676! Right now, we’re issuing “Double Down” alerts .  The Motley Fool recommends Alphabet, Apple, and Meta Platforms . Apple is one of the fastest growing tech companies in the world to be a growth stock in recent years .",positive,"metaverse, meta, advertising, advertisers, platforms"
