summary,sentiment,keywords
" TikTok is on the verge of being banned in the US . The short-form video app has 170 million users . Parent company ByteDance has until June 19 to reach a deal to sell or shut it down . President Trump has the option to further extend the sale date .  Congress initially passed and former President Joe Biden signed the law banning TikTok in 2024 . The legislation calls for TikTok's parent company ByteDance to divest itself of the social network . If it doesn’t, US cloud providers and app stores are required to stop hosting the service .  The Supreme Court ruled that TikTok could pose a national security threat to the US . US officials have argued for years that the Chinese government could use TikTok to spread propaganda or gather information on American users . A group of investors led by billionaire Frank McCourt Jr. has expressed interest in buying the app .  U.S. unveiled the tariffs in April . Trump has said any sale would likely come after the two countries reach some kind of trade agreement .",negative,"tiktok, bytedance, banning, tariffs, app"
" Meta Platforms stock saw solid gains amid a bullish day of trading for the broader market . Oppenheimer published new coverage raising its price target for Meta . Stocks broadly moved higher today following a report suggesting that military strikes between Israel and Iran could de-escalate in the near future .  Oppenheimer increased its one-year price target from $665 per share to $775 per share . The move should help Meta monetize the large and highly engaged user base on WhatsApp . WhatsApp reportedly now has more than 3 billion active users a month .  Meta Platforms wasn’t one of The Motley Fool’s top 10 best stocks for investors to buy now . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $653,702!  Mark Zuckerberg is the sister of Meta Platforms CEO Mark Zuckerberg . The company is now owned by Mark Zuckerberg, a former Facebook spokeswoman . Mark Zuckerberg's sister is a member of The Motley Fool's board of directors .",positive,"zuckerberg, stocks, stock, investors, invested"
" Ads will appear alongside status updates and Channels while private chats are ad-free . The Updates tab already attracts 1.5 billion daily users, making it a prime spot for Meta to extend its booming ad business .  By tapping WhatsApp's massive, engaged audience with privacy-mindful ads, Meta can diversify its revenue streams outside Facebook and Instagram . without disrupting core messaging experiences .",positive,"whatsapp, facebook, messaging, private, privacy"
" Meta (NASDAQ:META) is plowing $14.3 billion into Scale, snapping up a 49% stake and valuing the AI data startup at just over $29 billion . Under the deal, Scale CEO Alexandr Wang will join Meta to spearhead its AGI-focused superintelligence research .  Watch for early wins in model accuracy and efficiency and for how Scale balances newfound Meta resources with its autonomous culture . The wider industry will be gauging whether this hybrid model of investment plus autonomy can really deliver on AGI's lofty promises .",positive,"agi, ai, superintelligence, billion, meta"
 Tech stocks rose late Monday afternoon with the Technology Select Sector SPDR Fund (XLK) gaining 1.6 . Tech stocks were on the heels of a 1.7-percent rise in the tech sector .,positive,"xlk, tech, stocks, sector, rise"
" Relative calm returned to global markets, with stocks climbing and oil sinking alongside gold . Fears subsided that Israel’s war against Iran would escalate into a wider conflict . News reports that Tehran wants to restart talks over nuclear programs fueled risk-on sentiment . Longer-maturity Treasuries continued to lag the market even after a $13 billion sale of 20-year bonds drew the expected yield level .  The outbreak of hostilities between Israel and Iran disrupted the momentum that had driven the S&P 500 back near record levels . Donald Trump said Iran wants to talk about de-escalating the deadly conflict with Israel, but Prime Minister Benjamin Netanyahu signaled strikes will continue .  The S&P 500 risks plunging if inflation spikes on the back of higher oil prices, according to a report by RBC Capital Markets strategists . “Markets got a reminder that tariffs aren’t the only potential source of market volatility,” said Chris Larkin at E*Trade .  Israel launched an attack on the South Pars gas field, forcing the halt of a production platform, following strikes on Iran’s nuclear sites and military leadership last week . However, critical crude oil-exporting infrastructure has so far been spared and there's been no blockage of the vital Strait of Hormuz . Iran is prepared to deliver a “major blow” to Israel following its recent strikes on Iranian cities and targets .  Wall Street will mostly focus on the Federal Reserve decision Wednesday . Investors will look to Chair Jerome Powell for clues on what might eventually prompt the central bank to make a move .  After a year and a half of government talks, Nippon Steel Corp. secured its much-wanted prize late last week . Boeing Co. said it’s made more progress in the past four to five months on the long-delayed new presidential aircraft than at any point in the last four years . Advanced Micro Devices Inc. joined a broad rally in semiconductor stocks .  Sarepta Therapeutics Inc. reports a second patient dies of acute liver failure while being treated with its gene therapy for a rare muscle disorder . Warner Bros. won enough support from creditors to overhaul its debt as part of a plan to split into two separate companies .  The Nasdaq 100 rose 1.3% and the Dow Jones Industrial Average rose 0.6% The MSCI World Index was little changed . Bitcoin rose 3.7% and Ether rose 5.8% to $2,649.61 . The Japanese yen fell 0.4% to 144.67 per dollar .  Adversaries are Dodging Trump’s Tariff Threats As Companies Abandon Climate Pledges, Is There a Silver Lining? ©2025 Bloomberg L.P.",negative,"markets, oil, israel, tariffs, market"
" Meta (NASDAQ:META) is going bigon AI without going through the front door of regulatory review . The tech giant just dropped $14.8 billion for a 49% nonvoting stake in Scale AI, a startup that helps label data for some of the biggest names in artificial intelligence . The twist? Meta's stake doesn't give it control, meaning it doesn't automatically trigger antitrust scrutiny . Google, one of Scale's high-profile customers, has reportedly walked away .  Meta's minority, nonvoting stake was likely designed to stay under the radar . Senator Elizabeth Warren has already called for an investigation . Amazon and Microsoft have each pulled off similar talent-and-tech grabs from AI startups with little resistance .  Investors are watching closely. biggest moves don't look like takeovers, but work like them anyway. Investors should watch closely. This article first appeared on GuruFocus.com .",neutral,"antitrust, nasdaq, investors, ai, microsoft"
" WhatsApp said it will roll out paid advertising to its 3bn monthly users . Move is in violation of the ‘no ads, no games, no gimmicks’ pledge made by Meta . Jan Koum, WhatsApp’s co-founder and chief executive at the time, had the mantra written on a note taped to his desk . Decision to abandon this promise risks fuelling concerns that app is becoming more of a social media platform .  New features will allow businesses to promote their channels to WhatsApp users . Businesses will also be able to grant users access to exclusive updates in exchange for a monthly subscription fee . The features will be housed in WhatsApp’s updates tab . WhatsApp has around 3bn monthly users, including 200m businesses .  WhatsApp has long been seen as a potential source of growth for Mark Zuckerberg’s company . The app is free to download for consumers and only makes money from business users . Users who have linked their account to other Meta-owned apps will see more personalised ads .",neutral,"whatsapp, apps, ads, updates, app"
 All three major US stock indexes were up in late-morning trading Monday on hopes that the conflict with the U.S. government will help ease tensions .,positive,"indexes, stock, tensions, trading, conflict"
" WhatsApp has announced an initial test of ads in Status updates, which will be displayed between updates from your friends . As per WhatsApp: “You’ll be able to find a new business and easily start a conversation with them about a product or service they’re offering”  WhatsApp has long sought to monetize its messaging app with ads . Ads are also available in Instagram and Facebook Stories . The company bought WhatsApp for $19 billion in 2014 .  WhatsApp adds “Promoted Channels” to the app's Accounts Center . This will enable brands to highlight their content in the ‘Channels’ tab, as well as channel subscriptions . The move could be a significant step towards monetizing more elements of the app in developing markets .",neutral,"whatsapp, ads, facebook, monetize, monetizing"
" Meta Platforms (META) is benefiting from a macro and digital advertising environment that is ""better"" Meta platforms are benefiting from an ""improved"" environment that's ""better than ever""",positive,"advertising, meta, platforms, benefiting, improved"
