summary,sentiment,keywords
" Two new locations entered Oxford Economics' global ranking of cities this year . The economic advisory firm's Global Cities Index scored the 1,000 largest cities across five categories: economics, human capital, quality of life, environment and governance . The significance of cities in this period of uncertainty can't be overstated .  French capital of Paris took over in third place this year from US city of San Jose, which fell to fourth spot . San Jose is renowned for the tech hub of Silicon Valley, which is home to big-name companies, including Apple and Google .  The US city of Seattle, which rounded out the top five, also boasts a major sector – with Microsoft (MSFT) and Amazon (AMZN) operating in the area . The Australian cities of Melbourne and Sydney came in sixth and seventh place .  Several cities in India, Indonesia, and the UK have risen in the rankings this year, while Japanese, Canadian, and Brazilian cities mostly fell . Tokyo, Japan in ninth place and San Francisco in tenth spot .  Global Leaders are best positioned to maximise the benefits of generative AI but must address rising inequality . Developing Megacities have the potential for significant human capital growth but must overcome rapid urbanisation challenges .",negative,"cities, urbanisation, city, megacities, capital"
" Apple Inc. (NASDAQ:AAPL) has authorized Fortnite's re-entry into the US App Store, bringing an end to a five-year absence that started in 2020 . The ruling comes after the court warned the firm on Monday to either allow the app or settle its conflict with Epic Games .  Epic used the Digital Markets Act to reenter the European app market through third-party stores . Revenue from Apple's Services division, which includes App Store fees, came to around $27 billion in the March quarter . Epic is contesting the most recent court ruling and attempting to undo the modifications made to App Store policy .",neutral,"fortnite, apple, app, aapl, fees"
" An Apple executive recently testified at Google's antitrust case, and admitted that iPhones may not be needed in 10 years . iPhone sales account for approximately half of Apple's top line . Artificial intelligence (AI) could result in a shift in users relying more on wearable devices .  The world of tech is changing rapidly due to advancements related to artificial intelligence (AI) Eddy Cue, the senior vice president of services at Apple, testified at the antitrust case against Google (whichAlphabetowns) Cue believes that AI-powered wearable devices, such as smart glasses, could take the place of today's smartphones . For Apple, that means both opportunities ahead and also challenges .  Apple has been lagging behind other companies when it comes to AI . It has delayed its Apple Intelligence features that it was planning to roll out for iPhones this year will now be slated for 2026 . The company would have to rely on innovation and potentially coming out with something new .  There are over 1 billion active iPhones in the world, but Android devices have the lion's share of the smartphone market, at over 71% . Apple iPhones are a status figure, but they may have lost their practicality over the years .  For now, the business is still doing well, and there's no need to panic . But Cue's comments about the iPhone highlight a serious concern about just how long Apple can rely on its devices without making significant advancements . If you're invested in Apple, you may not necessarily need to rush to sell your shares .  The Motley Fool’s total average return is975% — a market-crushing outperformance compared to172% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $642,582!  Apple is one of the fastest growing companies in the world, according to The Motley Fool . Alphabet and Apple are both valued at $1 billion each .",neutral,"apple, smartphones, iphones, smartphone, iphone"
" President Cyril Ramaphosa came to the White House looking to persuade President Donald Trump to stop floating the conspiracy theory that there's a genocide against White people in South Africa . Trump asked that the lights be dimmed and teed up a video that purported to back up his claims that there was Afrikaner farmer genocide . He had sought the meeting in a bid to build a relationship with the president and boost trade .  The episode confirmed the fears of some of Ramaphosa’s advisers who had warned he was being lured into an Oval Office encounter similar to the one that Ukrainian President Volodymyr Zelenskiy experienced earlier this year . It was “definitely an ambush, because the program format was changed at the last minute,” a spokesman says .  The rand weakened as the discussion between Trump and Ramaphosa became more heated . It traded 0.1% lower at 17.9450 per dollar by 8:25 p.m. in Johannesburg . The income of White families is on average almost five times as much as Black families .  There were multiple signs that Trump and his team had this welcome in mind for Ramaphosa . At the last minute, the administration changed the program to put the leaders in front of press cameras instead of first having a private meeting . No land has been seized by the state since apartheid ended .  The head of Afriforum, the fringe Afrikaner group that lobbied the first Trump administration, said the video was similar to some of their own content . “I think it was important,” he added, because it put issues like ‘property rights and infringement of human rights through racial measures and also this ‘Kill the Boer’ question on the table .  Ramaphosa kept his cool and didn't push back too hard on Trump . Zelenskiy called for a reset in ties between the two countries and to advance trade . He stressed the necessity for the countries to work together .  Ramaphosa: ""There is just no genocide in South Africa"" Trump has objected to a land bill that will make it easier for the government to expropriate private property . The law allows for expropriation without compensation in certain cases such as land abandoned and abandoned .  Ramaphosa sought to explain the law and it's relationship to the country’s apartheid era . Trump froze almost all aid to Pretoria in February, claiming it persecuted White Afrikaner farmers and took “aggressive positions” toward the US .  Ramaphosa: ""We are going to have a long way in the AI race"" Vollgraaff: ""I'm not sure if we're going to be able to solve the problem of AI in the future""",negative,"ramaphosa, apartheid, genocide, johannesburg, pretoria"
 Apple's push into facewear comes after its Vision Pro headset saw lukewarm reception from the public . Apple's new glasses will compete with Facebook-parent Meta's Ray-Ban smart glasses . Apple also shelved plans for a smartwatch that can analyze its surroundings with a built-in camera .  the report added. the report was published by the U.N. the next week . The report was released by the World Health Organisation in March 2014 .,neutral,"smartwatch, glasses, apple, facewear, vision"
" Apple (AAPL) is planning to launch its smart glasses, a rival to Meta Platforms' Ray-Bans . Apple's smart glasses will launch in September .",neutral,"aapl, apple, glasses, smart, launch"
" Apple aims to release smart glasses at the end of next year as part of a push into AI-enhanced gadgets . Company engineers are ramping up work on the glasses in a bid to meet the year-end 2026 target . Apple has shelved plans for a smartwatch that can analyze its surroundings .  Apple's glasses would have cameras, microphones and speakers . They could also handle tasks such as phone calls, music playback, live translations and turn-by-turn directions . Apple shares were up less than 1% to $202.46 as of 3:13 p.m. in New York .  Apple is working on a dedicated chip for smart glasses . The glasses will be similar to the Meta product but better made, a source says . Apple declined to comment .  Apple had been working on a camera-equipped smartwatches and AirPods earbuds with cameras . Bloomberg News reports that the company is planning its first pair with AR glasses in 2027 . Apple has struggled to add compelling AI features to its iPhones, iPads and Macs .  Apple plans to open up Apple’s large language models to outside developers . That could bring a wave of AI-enhanced third-party software to the App Store . Apple also plans to introduce its first foldable phone in late 2026 .  The Vision Products Group developed the Vision Pro headset . The team is working on new versions of that device as well . That includes a cheaper and lighter model, and one that tethers to Macs .",positive,"smartwatches, smartwatch, apple, glasses, ipads"
" Robotics are not yet included in Tesla, Inc. (NASDAQ:TSLA)'s valuation and ""some"" people compare the firm to pre-iTunes Apple Inc. for that reason . Advanced robots are likely to be utilized by many households within the next five to ten years .  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . If you are looking for an AI stock that is more promising than TSLA, check out our report about thischeapest AI stock .",neutral,"robots, robotics, tesla, ai, stocks"
" Kraken will list more than 50 tokenized stocks and ETFs, such as Apple (AAPL), Tesla (TSLA) and Nvidia . The move makes crypto-style 24/7 trading available for traditional equities, broadening access to some of the largest tech stocks .  Kraken’s move is a major advance toward the blurring of lines between conventional equities and crypto trading . The launch will initially cover Europe, Latin America, Africa, and Asia, but not the U.S., citing regulatory limitations .",positive,"stocks, kraken, crypto, trading, etfs"
" OpenAI will acquire the AI device startup co-founded by Apple veteran Jony Ive and Sam Altman, called “io,” for nearly $6.5 billion . This almost certainly will put OpenAI in the consumer hardware business .  ChatGPT was released in 2022 and is now used by more than 400 million people around the world . Gartner analyst Chirag Dekate says chatbot set the bar for what early experiences of generative AI ought to look like .  OpenAI will get an opportunity to define the ideal software-hardware fusion for the new computing paradigm it helped usher in . Apple has struggled to empower its devices with new generative AI capabilities, and may require a fundamentally different UX .  Google looks like a company that’s got its mojo back . The company’stwo-hour keynoteat its developer event in Mountain View Tuesday was all about AI . Google seems to have fully woken up to the AI revolution it helped start, and seems to be navigating it with level-headedness .  Google entered the AI race only reluctantly in 2023, in the wake of the ChatGPT launch . The company was, for legal and safety reasons,deeply conflicted about exposing such models to the public . After OpenAI, Microsoft, and others hurried to apply and commercialize LLMs, Google found itself on the back foot .  Features from the company’sProject Astrawork will increasingly let the AI gather information about objects (or problems) it sees (through a phone camera or smart glasses) in the real world around the user . Users can describe in detail what they’re looking for (often a solution to a problem) and then work with AI to get to a fully responsive package of custom information .  Google's Gemini Live is an AI assistant powered by a “world model” that understands the context in which the user is moving . It can also control a user’s device, analyze video, share its screen and remember everything it sees or discusses in a session .  Anthropic unveils Claude Opus 4 and Claude Sonnet 4 AI agents . Anthropic says the new models push the state of the art for coding, reasoning and coding . Both can work for several hours straight on complex tasks that involve thousands of steps .  Anthropic's Claude Sonnet 4 is also available in the free version of the Claude chatbot . The new models use chain-of-thought processing, as Claude 3.7 Sonnet did . Anthropic says it made this change “to preserve visibility for users while better securing our models”  Google’s Gemini-powered AI glasses are among the latest products from the company . Cartwheel uses AI to make 3D animation 100 times faster for creators and studios .",neutral,"openai, ai, chatbot, apple, microsoft"
" Goldman Sachs kept a $253 price target and a Buy rating on the shares in a note to investors released on May 21 . The tech giant is likely to announce that it will provide developers with AI models, the investment bank predicted . Goldman listed additional technological enhancements that Apple Inc. (NASDAQ:AAPL) must undertake in order to convince investors that it must do so .  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . Among these are a more intelligent Siri and addfional personalization features are not slated to be released until later this year .",neutral,"goldman, apple, nasdaq, stocks, investors"
" Goldman Sachsanalyst Michael Ng sees heavy AI emphasis at Apple's Worldwide Developers Conference . Apple will need to showcase compelling Apple Intelligence features (think AI-enhanced Siri, on-screen awareness and personal context) before Wall Street fully underwrites AI as a growth lever .  This year's event could mark Apple's most significant AI push yetone that rivals Google's I/O showcase in early May . Investors looking for catalysts will gauge whether Apple's AI demos and OS unification translate into tangible developer enthusiasm .",positive,"ai, apple, goldman, investors, siri"
