summary,sentiment,keywords
" The S&P 500 Index ($SPX) (SPY) Friday closed down -0.22%, the Dow Jones Industrials Index ($DOWI) (DIA) closed up +0.08%, and the Nasdaq 100 Index ($IUXX) (QQQ) closed down 0.43% The Wall Street Journal reported that a top US official had told top global semiconductor makers that the US might revoke waivers for allies with semiconductor plants in China . Negative trade news also pressured stocks after the Financial Times reported that Japan had canceled a top-level trade meeting with the US .  Stocks initially moved higher on Friday, driven by a Reuters report that the Iranian government said it is ready to discuss limitations on its uranium enrichment . Stocks were supported by speculation that the US will give negotiations a chance before deciding to enter the Israel-Iran war .  May index of leading economic indicators (LEI) fell -0.1% m/m, right on expectations . Iran has not tried to close the vital Strait of Hormuz that handles about 20% of the world's daily crude shipments . Iran said it won't negotiate with the US while Israel's assault continues .  Markets discounting chances at 17% for a -25 bp rate cut at the July 29-30 FOMC meeting . T-notes recovered from early losses and moved higher on weaker-than-expected Philadelphia Fed business outlook survey . September 10-year T-note yield fell -1.6 bp to 4.375% .  T-notes initially moved lower on reduced safe-haven demand after President Trump vowed to seek a diplomatic solution on Iran’s nuclear program over the next two weeks . Rising inflation expectations are bearish for T-note prices after the US 10-year breakeven inflation expectations rate Friday rose to a 2-week high at 2.34% European government bond yields on Friday were mixed .  Chip makers turned lower on Friday and weighed on the broader market . Weakness in the Magnificent Seven stocks Friday was a negative factor for the overall market . However, Apple (AAPL)bucked the trend and closed up more than +2%. Accenture (ACN) closed down more than -6% to lead losers in the S&P 500 .  Kroger (KR) closed up more than +9% to lead gainers in the S&P 500 . CarMax (KMX) reported Q1 net sales of $7.55 billion, stronger than expectations . GMS Inc (GMS) reported that Home Depot had made an offer for the company .  Mondelez International (MDLZ) closed up more than +2% to lead gainers in the Nasdaq 100 after Wells Fargo Securities upgraded the stock to overweight from neutral with a price target of $78 . Fair Isaac Co (FICO) announced a stock repurchase program to acquire up to $1 billion of the company's outstanding common stock . Darden Restaurants reported that Q4 comparable same-store sales rose 4.60%, stronger than the consensus of 3.46% .",negative,"dow, stocks, stock, iran, dowi"
" Apple is reportedly looking to harness the power of generative artificial intelligence to accelerate the development of the custom chips that power its devices . The company is exploring generative AI to streamline chip design, calling it a major productivity opportunity .  Srouji made the remarks while accepting an award fromImec, a prominent semiconductor R&D organization . He said that it was a major takeaway from Apple’s chip development journey was the importance of making bold decisions and moving forward without hesitation .  M5 chip, built on the advanced 3nm N3P architecture, has reportedly entered mass production . The chip is expected to enhance the MacBook Pro, iPad Pro and Vision Pro .  CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery . Please submit your best shots for next week's gallery of snapshots .",positive,"m5, apple, generative, devices, chip"
" Analysts reboot Micron Technology stock price target ahead of earnings . Boise, Idaho, company makes memory and storage chips for data centers, computers and smartphones . Its client list includes such tech-sector superstars as Nvidia, Apple, Facebook and Microsoft .  Micron is a key player in the HBM market, offering solutions like HBM3E and HBM4 designed for high-performance computing and AI applications . Micron recently joined the Trump administration to unveil plans to expand its U.S. investments to about $150 billion in domestic memory manufacturing and $50 billion in research and development .  Wedbush boosted its price target on Micron to $150 from $130 . The firm said memory-pricing trends turned more positive in the second quarter . The company's shares are up nearly up nearly 45% this year and off 16% from this time in 2024 .  Morgan Stanley maintained an equal-weight rating and $98 price target on Micron . But the investment firm is ""tactically bullish,"" given that AI spending is materially accelerating as Micron grows its participation .  Morgan Stanley also highlights Sandisk, which it likes better long term . Consensus numbers have started to come up for Micron over the past few weeks . Morgan Stanley is about 20% above consensus for August earnings per share .",neutral,"micron, market, investments, stock, sandisk"
" Jabil Inc. posted strong results for its fiscal third quarter on Tuesday . The company is one of the largest global suppliers of electronics manufacturing services . Apple and Amazon have accounted for significant portions of Jabil’s revenue .  Jabil has surpassed the Zacks EPS Consensus for 21 consecutive quarters with an average earnings surprise of 6.68% over the last four quarters . Q3 sales spiked 15% year over year to $7.82 billion and topped estimates of $7 .08 billion by 10%. Q3 EPS of $2.55 soared 35% from $1.89 in the comparative quarter .  Year to date, Jabil stock is up over +40% and has blown away the performance of the broader indexes . Despite vastly outperforming the broader market, JBL trades at a slight discount to the benchmark at 22.9X forward earnings . Jabil expects to see continued revenue expansion, margin enhancement and robust free cash flow generation in the coming years .  Jabil is on track to generate over $1.2 billion in free cash flow this year and has a healthy balance sheet with debt to core EBITDA levels of approximately 1.4X . Jabil has a $1 billion share repurchase plan, reflecting management’s confidence that its strong operational performance will continue .",positive,"jabil, earnings, stock, jbl, revenue"
" Apple accused of downplaying how long it needed to integrate advanced artificial intelligence into its Siri voice assistant . Complaint covers shareholders who suffered potentially hundreds of billions of dollars of losses in the year ending June 9 . CEO Tim Cook, Chief Financial Officer Kevan Parekh and former CFO Luca Maestri are also defendants in the lawsuit .  Apple shares have lost nearly one-fourth of their value since their December 26, 2024 record high, wiping out approximately $900 billion of market value . Shareholders said truth began to emerge on March 7 when Apple delayed some Siri upgrades to 2026 .",negative,"apple, siri, lawsuit, shareholders, complaint"
" Binance’s CZ issues blunt wake-up call to not one — but two — planets . ""That's 2 passwords per person for the planet,"" CZ underlined how the number of compromised passwords is twice the earth's population .  On May 11,Coinbase (Nasdaq: COIN), the largest crypto exchange in the U.S.,revealed a data leakthat affected 69,461 individuals . The leak exposed the names, addresses, and contact details of the affected users . Data leaks are somehow less worrisome than cyber heists on crypto exchanges because nothing is as devastating as losing funds .  Several crypto users have found refuge in the security offered by industry-leadingLedgerwallets as the cases of data leaks are on the rise . Users should religiously exercise all measures necessary to secure their data and funds .",negative,"coinbase, crypto, coin, leaks, binance"
" The S&P 500 Index ($SPX) (SPY) today is down -0.26%, the Dow Jones Industrials Index ($DOWI) (DIA) is up +0.09%, and the Nasdaq 100 Index ($IUXX) (QQQ) is down 0.59% Stocks initially moved higher on signs of easing tensions in the Middle East . Stocks have support on speculation that the US will give negotiations a chance before deciding to enter the Israel-Iran war .  June Philadelphia Fed business outlook survey was unchanged at -4.0, weaker than expectations of an increase to -1.5 . May index of leading economic indicators fell -0.1% m/m, right on expectations, and sixth consecutive month the LEI has declined . Trading activity today may be more volatile than usual due to the expiration of $6.5 trillion in June options, futures, and derivatives contracts .  Hostilities between Israel and Iran entered an eighth day today with no signs of easing . FOMC cut its US GDP forecast and raised its inflation forecast for this year . Iran said it won't negotiate with the US while Israel's assault continues .  Investors are bracing for negative tariff news within the next week or so following President Trump's announcement last Wednesday that he intends to send letters to dozens of US trading partners . The markets are discounting the chances at 15% for a -25 bp rate cut at the July 29-30 FOMC meeting .  T-notes recovered from worst levels on weaker-than-expected Philadelphia Fed business outlook survey . Eurozone Jun consumer confidence index unexpectedly fell -0.1 to -15.3, weaker than expectations of an increase to -14.9 . German PPI fell -1.2% y/y, right on expectations and biggest decline in 8 months .  Chip makers turned lower today and are weighing on the broader market . Weakness in the Magnificent Seven stocks is a negative factor for the overall market . Swaps discounting the chances at 6% for a -25 bp rate cut by the ECB at the July 24 policy meeting .  Kroger (KR) is up more than +7% to lead gainers in the S&P 500 after reporting Q1 adjusted EPS of $1.49 . GMS Inc (GMS) up +29% after Wall Street Journal reports Home Depot has made an offer for GMS . CarMax (KMX) is +5% up after Q1 net sales of $7.55 billion, stronger than expectations . Jack in the Box (JACK) downgraded to hold from buy .  Mondelez International (MDLZ) is up more than +3% to lead gainers in the Nasdaq 100 after Wells Fargo Securities upgraded the stock to overweight from neutral with a price target of $78 . Darden Restaurants (DRI) reported that Q4 comparable same-store sales rose 4.60%, stronger than the consensus of 3.46%.",negative,"dow, forecast, futures, stock, stocks"
" U.S. companies remain largely in the dark on when they’ll receive crucial magnets from China . President Donald Trump declared a “done” trade deal with Beijing 10 days ago . Many American firms that need Chinese minerals are still waiting on Beijing’s approval for shipments .  Some firms wait for magnets and others face restrictions selling to China . That friction risks derailing a fragile tariff truce clinched by Washington and Beijing last month .  Trump last month restricted US firms from exporting chip software, jet engines and a key ingredient to make plastic to China . Companies subject to Washington’s curbs have halted billions of dollars in planned shipments as they wait for players in unrelated sectors to secure permits from Beijing .  Energy and chemical giant INEOS Group Holdings SA has one tanker full of ethane waiting to go, while Enterprise Products Partners has three to four cargo ships stuck in limbo . China has adequate ethane supplies in reserve and can switch to using naphtha from the Middle East and other regions for much of their production .  Access to rare earths is an issue “that is going to continue to metastasize until there is resolution” China only agreed to grant licenses — if at all — for six months, before companies need to reapply for approvals . Firms doing business in the US and China could see recurring interruptions .  The terms of the deal were never publicized in writing by either side . Beijing still hasn't officially spelled out the deal’s requirements, nor has Xi publicly signaled his endorsement of it . Complicating the issue, companies often buy magnets from third-party suppliers, which serve defense and auto firms .  China’s Commerce Ministry is working to facilitate more approvals even as it asks for reams of information on how the materials will be used, people say . Some companies have been asked to supply data including detailed product designs, one of the people said . Chinese officials have expedited shipments for some major US and European automakers since Trump announced the agreement .  Trump’s agreement “will allow for rare earths to flow out of the country for a short period of time,” Hammer said . “Nobody trusts that this thaw is going to last.” Ford Motor Co. says rare-earths licenses have already forced the company to temporarily shutter one plant .  The automaker has an exclusive deal to get the products from MP Materials Corp. in Texas, with production starting later in the year . It has another deal with eVAC of Germany to get magnets from a South Carolina plant starting in 2026 . Scout Motors CEO Scott Keogh said his company is re-engineering brakes and drive units to reduce the need for rare earths . Scout is building a plant in South Carolina to make fully electric and hybrid SUVs as well as trucks .  Restrictions on sales to China of electronic design automation software for chipmaking are emblematic of the standoff . Those tools are used to design everything, from the highest-end processors for the likes of Nvidia Corp. and Apple . Commerce Secretary Howard Lutnick said the measures were used to ‘annoy’ China into complying with a deal US negotiators thought they’d already reached .  There’s worry that heightened geopolitical risks will push Chinese customers to hunt for other suppliers or further develop domestic capabilities . “The risk is there for the London deal to fall apart,” said chief economist for Asia Pacific at Natixis .",negative,"tariff, china, suppliers, shipments, beijing"
" US President Donald Trump signaled he would give diplomacy a chance before deciding whether to strike Iran . Iran maintained Friday it won’t negotiate with the US while an an an Iranian strike is imminent . “I will make my decision whether or not to go within the next two weeks,” Trump said in dictated message .  Iranian President Masoud Pezeshkian: Only way to end the imposed war is to “unconditionally stop” the enemy’s aggression . Oil prices fell following a report from Reuters that Iran is ready to discuss limitations on nuclear enrichment, but will not consider stopping entirely . That puts the country's leadership at odds with President Trump, who has called for zero enrichment .  Israeli Energy Minister Eli Cohen says Iran would be prevented from gaining atomic weapons regardless of whether the US joins the operation . Israel Defense Forces staged fresh strikes on dozens of targets, hitting missile-production sites and the Tehran headquarters of the nation’s internal security unit and research and development arm .  European equities climbed and oil fell 3% to temper gains from earlier in the week . Businesses operating in the region are wary the conflict could spread and engulf other countries . US airlines took the unusual step of suspending flights to countries such as Qatar and the United Arab Emirates .  Iran’s Foreign Minister Abbas Araghchi is meeting counterparts from the UK, France and Germany on Friday afternoon in Geneva . French President Emmanuel Macron urged Iran to return to the negotiating table . UK Foreign Secretary David Lammy said a window exists within the next two weeks to achieve a diplomatic solution .  Italian Foreign Minister Antonio Tajani held separate phone calls with Rubio and Araghchi . German Chancellor Friedrich Merz and Turkish President Recep Tayyip Erdogan agreed on Friday that deescalation was necessary and that Iran shouldn’t be allowed to possess nuclear weapons . Witkoff met Thursday at the White House with the UK’s Lammy .  A previous version of this story corrected the description on the E3 group of European countries . Wendy Benjaminson: ""MAMUWT"" is to Musk. What 'TACO' is to Trump?",negative,"iran, tehran, iranian, israel, diplomacy"
" Shares of Apple have returned -2.4% over the past month versus the Zacks S&P 500 composite's +0.5% change . The Zacks Computer - Micro Computers industry, to which Apple belongs, has lost 5.7% over this period .  Apple is expected to post earnings of $1.41 per share for the current quarter, representing a year-over-year change of +0.7% . Over the last 30 days, the Zacks Consensus Estimate has changed -0.4% . For the next fiscal year, the consensus earnings estimate of $7.11 points to a change of -5.3% from the prior year . When a stock's fair value is higher than its current market price, investors tend to buy the stock .  Apple is rated Zacks Rank #3 (Hold) by Zacks . Over the past month, the estimate has changed -0.3% from what Apple is expected to report a year ago . Apple's earnings growth is arguably the best indicator of its financial health, nothing much happens if it cannot raise its revenues .  Apple reported revenues of $95.36 billion in the last reported quarter, representing a year-over-year change of +5.1% . The company beat consensus EPS estimates in each of the trailing four quarters . Apple topped consensus revenue estimates each time over this period .  Zacks Value Style Score organizes stocks into five groups ranging from A to F . Apple is graded D on this front, indicating that it is trading at a premium to its peers .  Apple's Zacks Rank #3 suggests that it may perform in line with the broader market in the near term . However, its ZACK Rank does suggest that its Zacks rank #3 does suggest . other information on Z.com might help determine whether or not it's worthwhile paying attention to the market buzz about Apple .",negative,"apple, earnings, stock, stocks, revenues"
