summary,sentiment,keywords
" Microsoft (MSFT) is the largest driver of Nvidia’s revenue, followed by Meta (META), Amazon (AMZN), and Google parent Alphabet (GOOG) Tesla (TSLA) is Nvidia's 15th largest customer . Meta accounts for 25% of Meta's capital expenditures go to Nvidia .  Microsoft, Amazon, and Google are set to spend north of $330 billion, cumulatively, this year . Big Tech also props up Nvidia indirectly . Microsoft accounted for 72% of CoreWeave’s revenue in its most recent fiscal quarter .  Nvidia is set to report its fiscal year 2026 first quarter results on May 28 . Microsoft, Meta, Google, and Amazon have all developed their own custom AI chips tailored to their specific workloads .  Nvidia's data center revenue is expected to jump 74% to $39 billion in the first quarter . Meta raised its capital expenditure outlook for 2025, forecasting spending will now fall between $64 billion and $72 billion .  Yahoo Finance offers the latest business and finance news from around the world . Follow us on Twitter @YahooFinance and @YFinance . In the U.S. and abroad, follow us on Facebook and Twitter .",neutral,"nvidia, revenue, microsoft, billion, expenditures"
" Microsoft Corporation (NASDAQ:MSFT) acquired gaming powerhouse Activision Blizzard for $68.7 billion in an all-cash deal . FTC has been trying to block the acquisition by filing a case against Microsoft Corporation in December 2022 . FTC withdrew its administrative case opposing Microsoft Corporation's $69 billion acquisition of Activision Blizzard in May 2025 .  The FTC opted not to pursue further litigation on May 22, 2025, citing public interest concerns . Microsoft President Brad Smith lauded the withdrawal, saying, “A victory for players across the country and for common sense in Washington, D.C.”  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . If you are looking for an AI stock that is more promising than MSFT, check out our report about thecheapest AI stock .",negative,"msft, stock, stocks, activision, microsoft"
" Nvidia remains the top player in data center chips, but AMD is scaling up at an impressive pace . Partnerships with the likes of Oracle, Microsoft, and Meta Platforms should give it a big boost .  AMD's share price has declined 31% over the last year . AMD reports its financials across three business segments: Data center, client and gaming, and embedded . The data center segment competes directly with Nvidia, and recent trends in this unit have really caught my eye .  AMD has nearly doubled its operating income in the chip business over the past year . AMD's CEO Lisa Su sounds quite confident that these products will be a big hit with customers . Nvidia launched its newest graphics processing unit (GPU) architecture during the fourth quarter .  AMD's data center business will continue generating a combination of revenue growth and margin expansion . Microsoft,Oracle, andMeta Platforms are using AMD's MI300 accelerators in addition to their respective Nvidia GPUs . Amazon recently made a strategic investment in AMD, which could signal partnership opportunities .  AMD isn't getting much credit for the growth in its data center business . I think the stock is cheap based on forward earnings, and long-term investors should consider holding on to a position in AMD over the next several years .  Stock Advisor’s total average return is 957% — a market-crushing outperformance compared to167%for the S&P 500 . Don’t miss out on the latest top 10 list, available when you join Stock Advisor .  A Once-in-a-Decade Investment Opportunity: 1 Artificial Intelligence (AI) Chip Stock to Buy Hand Over Fist Right This Instant (Hint: It's Not Nvidia)",negative,"amd, nvidia, gpu, gpus, stock"
" Rain AI, a San Francisco-based chip startup, is exploring a sale after its ambitious $150 million Series B funding round failed to secure investors . Rain AI aimed to develop neuromorphic chips designed to process AI workloads more efficiently by mimicking how the human brain functions .  Rain AI's chips would deliver better performance at a fraction of the power consumption compared to traditional graphics processing units, making them ideal for generative AI models . Testing showed promising results, but the company failed to secure major commercial contracts or letters of intent .  Rain AI has entered ""good progress"" in acquisition talks with multiple interested parties . The company is in talks with several high-profile technology firms . Will Passo, Rain AI's co-founder and original CEO, stepped down citing personal reasons, and Kendall has since taken over .  Altman had previously pitched OpenAI investors to support Rain AI's Series B, aiming for a $600 million valuation . The Post reports that Nvidia, Elon Musk'sxAI, Microsoft, and BlackRock are among the giants investing more than $30 billion to build the next generation of AI infrastructure .  OpenAI, Nvidia, and Microsoft are among the AI chip makers to be sold for $0.30/share . The company is set to sell its pre-IPO shares at $1.50 per share . The tech giant is also set to launch a self-funded AI chip company called Rain AI .",positive,"ai, investors, microsoft, openai, makers"
" Sam Altman told his staff that Microsoft-backed OpenAI aims to ship 100MAI’s “companion” devices meant for everyday life . The AI device, not a phone or glasses, will be pocket-size, screen-free and contextually aware .  Nvidia stock (NVDA) Maintains Bullish Tempo as Earnings Day of Reckoning Looms . Amazon-Backed Anthropic (AMZN) Introduces Two New AI Models . Meta Platforms (META) Tightens Performance Standards Just Months after Layoff .",positive,"openai, nvidia, nvda, microsoft, devices"
" The FTC dropped a case that sought to block Microsoft’s $69B purchase of Activision Blizzard . The FTC Chairman Andrew Ferguson is seeking to use the agency's resources for cases that fit with President Donald Trump's agenda, Reuters reports .  Maintains Bullish Tempo as Earnings Day of Reckoning Looms . Amazon-Backed Anthropic (AMZN) Introduces Two NewAIModels platforms . Meta Platforms (META) Tightens Performance Standards Just Months after Huge Layoff .",negative,"ftc, activision, amzn, meta, agency"
" Microsoft Corporation (NASDAQ:MSFT) provides AI-powered cloud, productivity, and business solutions, focusing on efficiency, security, and AI advancements . We recently published a list of10 AI Stocks on Latest News and Ratings .  Microsoft remains an ‘all weather’ stock due to its sturdy double-digit growth profile and fortress-like balance sheet . Customers are still interested in spending on artificial intelligence despite the uncertain macroeconomic backdrop, reflecting priority in organizational strategies .  That has 100x upside potential, check out our report about thischeapest AI stock . The cheapest AI stock in the world is one of the most promising AI stocks in the market .",positive,"microsoft, stocks, ai, stock, nasdaq"
" Microsoft (MSFT) is the largest driver of Nvidia’s revenue, followed by Meta (META), Amazon (AMZN), and Google parent Alphabet (GOOG) Tesla (TSLA) is Nvidia's 15th largest customer . Meta accounts for 25% of Meta's capital expenditures go to Nvidia .  Microsoft, Amazon, and Google are set to spend north of $330 billion, cumulatively, this year . Big Tech also props up Nvidia indirectly . Microsoft accounted for 72% of CoreWeave’s revenue in its most recent fiscal quarter .  Nvidia is set to report its fiscal year 2026 first quarter results on May 28 . Microsoft, Meta, Google, and Amazon have all developed their own custom AI chips tailored to their specific workloads .  Nvidia's data center revenue is expected to jump 74% to $39 billion in the first quarter . Meta raised its capital expenditure outlook for 2025, forecasting spending will now fall between $64 billion and $72 billion .  Yahoo Finance offers the latest business and finance news from around the world . Follow us on Twitter @YahooFinance and @YFinance . In the U.S. and abroad, follow us on Facebook and Twitter .",neutral,"nvidia, revenue, microsoft, billion, expenditures"
" Microsoft Corporation (NASDAQ:MSFT) acquired gaming powerhouse Activision Blizzard for $68.7 billion in an all-cash deal . FTC has been trying to block the acquisition by filing a case against Microsoft Corporation in December 2022 . FTC withdrew its administrative case opposing Microsoft Corporation's $69 billion acquisition of Activision Blizzard in May 2025 .  The FTC opted not to pursue further litigation on May 22, 2025, citing public interest concerns . Microsoft President Brad Smith lauded the withdrawal, saying, “A victory for players across the country and for common sense in Washington, D.C.”  Some AI stocks hold greater promise for delivering higher returns and have limited downside risk . If you are looking for an AI stock that is more promising than MSFT, check out our report about thecheapest AI stock .",negative,"msft, stock, stocks, activision, microsoft"
" Nvidia remains the top player in data center chips, but AMD is scaling up at an impressive pace . Partnerships with the likes of Oracle, Microsoft, and Meta Platforms should give it a big boost .  AMD's share price has declined 31% over the last year . AMD reports its financials across three business segments: Data center, client and gaming, and embedded . The data center segment competes directly with Nvidia, and recent trends in this unit have really caught my eye .  AMD has nearly doubled its operating income in the chip business over the past year . AMD's CEO Lisa Su sounds quite confident that these products will be a big hit with customers . Nvidia launched its newest graphics processing unit (GPU) architecture during the fourth quarter .  AMD's data center business will continue generating a combination of revenue growth and margin expansion . Microsoft,Oracle, andMeta Platforms are using AMD's MI300 accelerators in addition to their respective Nvidia GPUs . Amazon recently made a strategic investment in AMD, which could signal partnership opportunities .  AMD isn't getting much credit for the growth in its data center business . I think the stock is cheap based on forward earnings, and long-term investors should consider holding on to a position in AMD over the next several years .  Stock Advisor’s total average return is 957% — a market-crushing outperformance compared to167%for the S&P 500 . Don’t miss out on the latest top 10 list, available when you join Stock Advisor .  A Once-in-a-Decade Investment Opportunity: 1 Artificial Intelligence (AI) Chip Stock to Buy Hand Over Fist Right This Instant (Hint: It's Not Nvidia)",negative,"amd, nvidia, gpu, gpus, stock"
