summary,sentiment,keywords
" Nasdaq Composite (^IXIC) and S&P 500 (^GSPC) close at their highest levels since February . Nasdaq 100 (NQ=F), which tracks many of the market’s most influential tech names, notched a fresh closing high . Rally came as optimism grew around a fragile US-brokered ceasefire between Israel and Iran, raising hopes for a more lasting end to regional hostilities .  Relief rally builds amid hopes for a lasting end to the 12-day-old Middle East conflict . On Monday, US stocks rose as Iran's response to US attacks signaled deescalating tensions . On Tuesday, President Trump said that thepause in hostilities had begun . But hours later, Israel accused Iran of breaching the ceasefire .  FedEx shares fell roughly 5% in after-hours trading . The company issued a weaker-than-expected earnings forecast for the current quarter . Fed Chair Powell reiterated his stance that the central bank can afford to hold interest rates steady .  Nasdaq 100 hit a new all-time high, with Nasdaq Composite closing at 1.4% . S&P 500, Nasdaq 500 close at their highest levels since February, nearing record highs . FedEx reported stronger-than-expected results for its fiscal fourth quarter .  Bitcoin (BTC-USD) jumped nearly 3% to trade around $105,900 on Tuesday . Bitcoin miners also jumped, with Riot Platforms (RIOT) gaining 6.7% and MARA Holdings (MARA) adding 4.6% . Oil futures extended declines to drop 6% on Tuesday after President Trump furiously sought to maintain an increasingly fragile ceasefire between Israel and Iran .  Nvidia shares jumped over 2% Tuesday to $147.40, putting the stock on track to end the trading session at its highest level since its record close in January . Nvidia has risen more than 12% in the past month alone, roughly double the tech-heavy Nasdaq Composite’s 6.3% gain . Chip stocks rallied across the board Tuesday .  Nasdaq 100 set to hit a fresh record close Tuesday, trading above 22,400 . Uber and Waymo have partnered to offer robotaxi rides in Phoenix and Austin . Waymo last week applied for a permit to test its self-driving cabs in New York City .  Nvidia (NVDA) and Amazon (AMZN) led the ""Magnificent Seven"" Big Tech stocks higher midday Tuesday . Nvidia shares jumped 1.8%, while Amazon rose 2.3% . Microsoft (MSFT) rose about 1%, and Apple (AAPL) traded roughly flat .  Federal Reserve Chair Jerome Powell on Capitol Hill: ""We're focused on one thing. That’s it. Anything else is kind of a distraction"" Powell didn't reference any specific criticism or comments but underscored his approach to the job .  Jerome Powell: ""I care about doing the job for the American people"" He says the Fed is ""well-positioned to wait to learn more about the likely course of the economy before considering any adjustments to our policy stance"" Powell also spoke to broader economic challenges facing the Fed .  Consumer confidence retreated in June after a large increase seen the month prior amid President Trump's various tariff delays . Powell: ""It's too early to know what any economic implications might be. Like everyone else, we are, of course, watching the situation""  The Dow Jones Industrial Average (^DJI) popped about 0.6%, or roughly 275 points, while the S&P 500 (^GSPC) added 0.7% . The tech-heavy Nasdaq Composite (^IXIC) led the advance, gaining about 1% . Hims & Hers Health stock rose modestly in premarket trading Tuesday after plummeting nearly 35% on Monday .  Waymo announced on Tuesday it is rolling out itsrobotaxi service in Atlanta as part of its partnership with Uber . Tesla stock extended gains in premarket trading on Tuesday after launching its robotaxi . Waymo now offers self-driving rides in Los Angeles, Austin, Phoenix, and San Francisco .  Tesla shares were up 2% Tuesday morning on the Waymo. service in Austin, Texas, over the weekend . Ride-hailing companies Uber and Lyft also gained premarket . Nvidia CEO Jensen Huang has started selling Nvidia stock under a plan that allows the CEO to shed up to $835 million worth of shares .  The chipmaker's shares were up slightly in premarket trading, amid a broader rally stoked by hopes for a break in Mideast hostilities . Read more here .  Trump Media and Technology Group (DJT) stock rose over 3% in premarket trading . Tesla (TSLA) stock was up 2% before the bell on Tuesday . Wolfspeed (WOLF) stock rebounded on Tuesday and rose by 6% . United Airlines (UAL) shares rose 3% after Jefferies increased its price target on UAL from $80 to $100 .  CNN.com will feature iReporter photos in a weekly Travel Snapshots gallery . Please submit your best shots of life in the gallery for next week's gallery . Visit http://www.dailymailonline.com/Travel next week for a new gallery of snapshots .",positive,"nasdaq, stocks, stock, dow, shares"
" C3.ai, Inc.'s share was trading at $23.41 as of June 23rd . The company continues to operate inefficiently, posting net losses that hover around 80% of revenue . With a Rule of 40 score of just 14%, the business model remains fundamentally flawed .  For fiscal year 2025, C3.ai is projected to generate nearly $400 million in sales while incurring a $300 million loss . The market appears to share this skepticism, as evidenced by a 30% drop in the stock year-to-date . Short sellers have targeted the stock aggressively, as reflected in its elevated short interest levels .  C3.ai, Inc. is not on our list of the30 Most Popular Stocks Among Hedge Funds . The company’s stock price has appreciated by approximately 8% since our coverage . This is because the thesis didn’t play out as expected .  This article was originally published by Insider Monkey . None of this article's features were published in this week's weekly Newsquiz.com roundtable.com .",negative,"stock, stocks, c3, market, hedge"
" Advanced Micro Devices, Inc. (NASDAQ:AMD) is one of the 12 best cryptocurrency and blockchain stocks to buy . Microsoft announced it had extended its partnership with the company to design next-generation chips that will go into Xbox consoles . Microsoft has utilized AMD hardware for the last two console generations, beginning with the Xbox One .  AMD’s technology, particularly its CPUs and . GPUs, plays a crucial role in the performance and efficiency of blockchain operations like mining and transaction validation . applications . We believe certain AI stocks offer greater upside potential and carry less downside risk .",positive,"amd, nasdaq, gpus, stocks, hardware"
" Nvidia shares rose more than 4% Wednesday to notch a new record high of $154.31 . The AI chipmaker's gain also saw shares reach a fresh intraday high during Wednesday's trading session . Loop Capital analyst Ananda Baruah raised his price target on Nvidia stock to $250, the highest of Wall Street analysts tracked by Yahoo Finance .  Nvidia's market cap could soar to $6 trillion from its current $3.6 trillion level . Loop Capital analysts see the market for AI chips growing to $2 trillion in 2028 . Nvidia stock had struggled in the months following its record close in January .  Trump enacted a ban on sales of Nvidia’s H20 chips to China,costing the chipmaker $2.5 billion in lost revenue in the first quarter and a projected $8 billion loss in the second quarter . Shares hit their lowest closing price in over a year on April 4, ending the trading session at just over $94 .  Nasdaq 100 (^NDX) and Nasdaq Composite (^IXIC) notched their highest levels since February . Tech inflows hit their highest level last week since June 2024, analysts say .",positive,"nasdaq, nvidia, stock, market, ndx"
" Facebook parent Meta is reportedly in talks to buy Safe Superintelligence CEO Daniel Gross and former Github CEO Nat Friedman for its planned superintelligence lab . The move comes after Meta invested $14.3 billion in AI startup Scale AI and hired its CEO and co-founder Alexandr Wang .  Meta delayed the debut of its massive Llama 4 Behemoth AI model until later this fall . Forrester analyst Mike Proulx: “Meta is doing this because they want to win the AI race, period”  Meta imposes some restrictions on how users can take advantage of its models . The company requires firms to request a license from Meta if their product has more than 700 million monthly active users . Company primarily uses its AI to power its advertising and content recommendation services .  Meta is leaning on its AI models to provide intelligence for its hardware products including its Ray-Ban Meta smartglasses and other future AI-powered devices . Apple is also reportedly looking into bagging its own AI company .  For Meta, it will all come down to whether it can woo the right people from the right AI firms to join its AI push and catapult the company into the pole position in the AI race . Samsung is also reportedly looking to add Perplexity to its devices .",neutral,"ai, meta, superintelligence, intelligence, ceo"
" AI adoption by American firms rose to 9.2% in the second quarter, up from 7.4% in first three months of the year and 5.7% in 2024 . UBS said rising adoption is being seen in areas well beyond big tech, with some industries reporting rates of 25–30% .  UBS expects global AI capital spending to rise 33% in 2026 to $480 billion . The bank forecasts 12% earnings growth for the global tech sector in 2025 . UBS recommended a balanced approach across the AI value chain .",positive,"ai, growth, 2025, 2026, earnings"
" Tech stocks were advancing late Wednesday afternoon, with the Technology Select Sector SPDR Fund (XL) on the rise . The fund is a technology sector fund that tracks the technology sector .",positive,"stocks, tech, fund, spdr, technology"
" Wells Fargo just raised its price target on Microsoft (NASDAQ:MSFT) to $585 about 19% above where the stock closed Tuesday . The bank maintains an overweight rating, citing Microsoft's edge across enterprise IT spend and its ability to keep expanding margins .  Microsoft is already up 16% in 2025, and most analysts aren't backing down . Wells Fargo thinks the AI flywheel is only getting started . Microsoft's scale, distribution, and enterprise lock-in give it a launchpad that's hard to replicate .",positive,"microsoft, msft, stock, nasdaq, fargo"
" Shares of the chipmaker rose over 4% to a record high of $154.10 . The rise sent Nvidia's stock market value to $3.76 trillion, overtaking Microsoft . Analyst says Nvidia is set to ride a ""Golden Wave"" of artificial intelligence .  Nvidia, Microsoft and Apple have traded places several times as the world's most valuable company over the past year . Apple's stock rose 0.4% on Wednesday, putting its value at $3.0 trillion . Nvidia recently traded at about 30 times analysts' expected earnings for the next 12 months .  sector index was last up 0.9% at an all-time high . It has now gained almost 6% in 2025 . sector index has gained almost six% in the last three years .",positive,"nvidia, stock, chipmaker, market, analysts"
" Microsoft Corporation (NASDAQ:MSFT) is one of thebest US tech stocks to buy now . The AI tool is designed for efficient local operation on personal computers . Unlike larger AI models that rely on cloud processing, Mu operates entirely on a device’s Neural Processing Unit .  Mu was fine-tuned using advanced techniques such as distillation and low-rank adaptation . Mu model will be applied to the Settings function within the Windows system, using natural language processing to convert user inputs into system commands .  atInsider Monkey.com: Share your photos with us at iReport.com . Share them with us on Facebook or email us at www.insider.com/photos .com .",neutral,"microsoft, msft, mu, ai, cloud"
