summary,sentiment,keywords
" Salesforce CEO Marc Benioff said in arecent interview that AI now does up to 50% of all work at the company . In May, Microsoft CEO Satya Nadella said 20% to 30% of the tech giant’s code is now written by AI coding assistants .  The metrics cited seem precise, yet when asked, their spokespeople declined to provide any details about how the numbers were calculated or how they defined the work that they claim AI has done . “We don’t yet have a common framework for measuring what ‘percent of work’ really means in the age of AI,” said Malvika Jethmalani, founder of human capital advisory firm Atvis Group .  Salesforce CEO describes AI's ability to do up to half the work at his company as a “digital labor revolution” Benioff didn’t clarify what “work” means in this context . He mentioned using AI to co-author Salesforce’s corporate plan, but did not detail what that plan was or how much AI contributed .  CEO Benioff said that AI technology is already being used as employees within an organization . The flex can even cause anxiety among employees who hear it as “we're automating you out,” an occupational psychologist said .  Research from firms likeGartners says many AI-driven projects are likely to fail by 2027 because their value is unclear . Companies also must deal with the disconnect between what C-suite executives say about AI and what’s actually happening on the ground .  CEOs may be using this flex as little more than a boast to competitors, Bester said . CEOs are saying “just look at us, we are ahead of the curve on this,” he said . For now, CEOs “obviously want to show their stakeholders that they are on board with AI”  Klarna CEO Sebastian Siemiatkowskireversedan AI-driven hiring freeze and announced the company is adding more human staff . Klarna is now hiring to ensure customers always have the option to speak with a real person .",neutral,"ai, ceos, ceo, executives, microsoft"
" Microsoft plans to eliminate nearly 4% of its global workforce . The move follows earlier layoffs in May that affected 6,000 employees . Microsoft has earmarked $80 billion for fiscal year 2025, much of it aimed at scaling AI and cloud computing capabilities .  The company said the layoffs will help flatten organizational layers, reduce management complexity and simplify product and process workflows . Microsoft isn't alone. Meta (META,Financials), Alphabet's Google (GOOGL) and Amazon (AMZN) have all made job cuts .",negative,"layoffs, microsoft, workforce, employees, organizational"
" Cantor Fitzgerald urged investors to buy unprofitable and near-revenue-less quantum computing company Rigetti today . Quantum computing could have ""enormous economical implications,"" but that doesn't mean quantum stocks like Rigetti will be profitable . Rigetti is a small fish in this still-small pond, sharing the water with megalodons likeIBM,Intel, andMicrosoft .  Rigetti trades at a ""steep"" multiple to ""any near-term revenue or earnings forecast"" Cantor itself confides: ""We are likely years away from full-scale quantum capabilities"" Most analysts don't see the company turning profitable, ever -- or at least not before 2030 .  The Motley Fool’s total average return is 1,045% — a market-crushing outperformance compared to178% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $697,627!  The Motley Fool recommends Alphabet, Intel, International Business Machines, and Microsoft . Rigetti Computing stock picked up in the latest news of the company's quarterly results .",neutral,"stocks, stock, motley, investors, analysts"
" Veteran fund manager makes bold move on Apple, Marvell . Marvell shares moved lower, following a report from The Information that said Microsoft plans to release its most powerful in-house AI chips in 2028 or beyond .  Marvell boosted its total available market to $94 billion by 2028, up 25% higher than the $75 billion it outlined this time last year . ""For us, the larger story is very much intact,"" Versace said .  Versace. raised the firm's price target on Marvell to $115 from $110 and kept a buy rating on the shares following the company's custom AI investor webcast . The firm said that it believes the update shows a ""strong"" next-generation AI growth inflection for Marvell .  Apple is scheduled to report third quarter results on July 31 . Analyst Versace says the company is normally tight-lipped on its earnings calls . ""We will be listening to see what is said,"" he said .  Counterpoint reported global iPhone's sales volume in April plus May was up 15% year-over-year, marking the strongest growth since Q3 of 2021 . Tariff-driven pull-in demand and share recovery in China could drive June quarter revenue and EPS growth of about 8% and 10% .  This story was originally reported by TheStreet on Jul 3, 2025, where it first appeared . It was first reported by the Street on Jul 4, 2025 .",positive,"marvell, earnings, market, apple, billion"
" Business investors and wealthy Americans are among the biggest winners in President Trump's tax bill . Those hit the hardest by the sweeping package include elite universities, who face new levies, and immigrants . The bill includes $4.5 trillion worth of tax cuts, according to an estimate from the Joint Committee on Taxation .  The 2017 Trump income tax rate cuts also become permanent, with benefits skewing toward the wealthy . The 2017 law that allowed pass-through business to deduct up to 20% of their qualified business income from their taxable income is permanently extended .  Up to $10,000 a year in loan interest for US-made cars becomes tax deductible through 2028 . Fossil Fuel Producers win tax breaks and new requirements to open up more federal land for drilling .  The maximum child tax credit increases by an additional $200 from $2,000 starting in tax year 2025 . Parents could open up new ‘Trump accounts’ for their babies seeded with $1,000 from the government . The bill auctions off a massive amount of radio spectrum for use in wireless broadband .  Some of the costs for the tax bill are defrayed through cuts to Medicaid health coverage and food stamps . On average, the legislation will cost the bottom 20% of taxpayers $560 a year . The bill provides nearly $10 billion to fund projects including efforts to reach the Moon and Mars .  Clean energy industries are hit by the Republican plan, which rolls back many provisions of former President Biden’s landmark climate law . A tax credit for solar panels and wind systems is quickly phased out, though the legislation takes more time to eliminate other clean electricity production and investment credits .  Tesla Inc., General Motors Co. and other electric vehicle makers are hit by elimination of a consumer tax credit of up to $7,500 for the purchase of electric vehicles . The new tiered tax rate structure climbs as high as 8% for colleges with the most endowment income per student .  Gamblers would only be able to deduct 90% of their losses against their winnings . Gamblers could still owe income tax if they break even over a year or lose money overall . Change prevents many immigrants granted asylum or temporary protected status from accessing those credits .",neutral,"tax, taxable, taxation, income, taxpayers"
" Shares ofPalantir Technologies Inc. have surged 74.7% so far this year, outperforming the leading AI chip maker, NVIDIA . The surge in demand for NVIDIA’s state-of-the-art new-generation Blackwell chips helped the company's sales grow 69% year over year to $44.1 billion .  Palantir's net income reached $217.7 million in the first quarter, more than doubling last year’s $106.1 million . Commercial revenues increased 71% year over year (YoY) to $255 million, while government revenues rose 45% YoY to $373 million . NVIDIA is positioned to benefit from the worldwide demand for AI capabilities .  Palantir’s Artificial Intelligence Platform (AIP), capable of automating tasks beyond human reach, drove its revenue growth . New AI products, like Warp Speed, which uses AI to improve U.S. manufacturing efficiency, are also expected to boost revenues . Meanwhile, shareholders are excited about President Trump's ‘Big, Beautiful Bill’  Palantir stock only suits aggressive investors, but those seeking stable returns should consider NVIDIA . Both stocks possess a Zacks Rank #3 (Hold) at the moment . An economic downturn may quickly lower the share price, unlike NVIDIA’s .  PLTR shares of PLTR are up 1.6% in 2014 . PLTR is one of the lowest-rated companies in the U.S. market .",positive,"nvidia, ai, stocks, stock, revenue"
" The chipmaker's shares closed at an all-time high Thursday, bringing its market value closer to Apple's record of $3.91 trillion set in December . Wedbush analysts said they believe Nvidia and Microsoft could breach the $4 trillion threshold this summer .  Wedbush analysts led by Dan Ives believe both Nvidia and Microsoft will hit the $4 trillion market cap club this summer and then over the next 18 months the focus will be on the $5 trillion club . Thursday's rise came amid broader market gains, with the benchmark S&P 500 index and Nasdaq hitting all-time highs .",positive,"chipmaker, shares, nasdaq, market, trillion"
" AI is revolutionizing industries such as robotics, healthcare, finance, cybersecurity and e-commerce . AI now powers chatbots, diagnostics, fraud detection, and autonomous systems . Per IDC, global spending on AI will more than double by 2028 to hit $632 billion .  Per Gartner, global Gen AI spending is expected to hit $644 billion in 2025, indicating 76.4% growth over 2024 . U.S. tech giants, including Microsoft, AdobeADBE, Google and Meta Platforms, have been at the forefront of bringing remarkable advances to the AI technology .  Dell, through its APEX platform, provides multi-cloud solutions and advanced AI infrastructure, which have become key highlights of its offerings . Dell APEX is 60% faster in deploying new capacity and promises a 64% reduction in unplanned outages per year .  Adobe’s AI book of business from AI-first products, including Acrobat AI assistant, Firefly App and Services and GenStudio for Performance Marketing, is tracking ahead of the $250 million ending Annual Recurring Revenue (ARR) target by the end of fiscal 2025 .  Adobe Express is using AI to enable consumers to quickly design and publish content through conversational AI in an easy-to-use, all-in-one application . Adobe’s Firefly App is attracting users for AI-powered content ideation, creation and production .  Microsoft’s introduction of the MU language model, which now powers the new AI agent in Windows 11 Settings, is noteworthy . The agent allows users to interact with system settings using natural language . As more users and organizations adopt these agent-based features, Azure cloud consumption is likely to rise .  Adobe Inc. (ADBE) and NVIDIA Corporation (NVDA) are among the latest high-flying stocks in the market . NVIDIA Corp. Technologies (DELL) and Google (GOOGL) also have a long-term outlook for the company .",positive,"ai, microsoft, adobe, adobeadbe, dell"
" Okta is aiming to deliver a 15% compound annual growth rate (CAGR) in revenues . Projections rising from $1.86 billion in fiscal 2023 to around $2.85-2.86billion by fiscal 2026 .  Okta continues to gain strong traction among large enterprises through strategic partnerships like AWS . MicrosoftMSFT poses a strong challenge to Okta through Entra ID, its seamlessly integrated IAM platform . Entra now supports over 900 million monthly active users, while Microsoft’s broader security ecosystem supports 1.4 million customers .  Shares of Okta have gained 24.5% year to date compared with the Zacks Security industry’s return of 22%. Okta currently trades at a premium with a forward Price/Cash Flow ratio of 23.11 . The Zacks Consensus Estimate for second-quarter fiscal 2026 earnings is pegged at 84 cents per share .  OKTA stock currently carries a Zacks Rank #2 (Buy) The consensus mark for fiscal 2026 earnings is pegged at $3.28 per share, which increased 2.8% over the past 60 days . The earnings figure suggests 16.73% growth over the figure reported in fiscal 2025 .",positive,"okta, earnings, stock, revenues, microsoft"
" Microsoft has pushed back its most ambitious in-house AI chip, Braga-R and Cleato 2028 or later . Maia 200 was originally slated for 2025, but has now been pushed back to 2026 . These delays ripple through Microsoft's supplier Marvell Technology (NASDAQ:MRVL)  By reprioritizing interim designs through 2026 and beyond, Microsoft aims to maintain progress in custom silicon . Slower in-house rollouts could impact Microsoft's large-scale AI deployments and cede momentum to rivals .",negative,"microsoft, 2028, 2026, 2025, maia"
