summary,sentiment,keywords
" Markets saw a movement away from the tech sector, which had previously dominated the recovery of U.S. equities . The Dow Jones rose 396 points, for a 1% gain, on Tuesday . The S&P 500 fell 0.11% and the Nasdaq dropped 0.83% . Several tech giants saw their share prices fall .  The Stoxx 600 dropped 0.2% after a turbulent few days in which the index had multiple peaks and valleys . The German DAX spent the entire session in a negative slide, closing down 1%. The U.S. dollar index (DXY) was essentially flat on the day .  The euro is up just under 14% so far year-to-date against the dollar . European Central Bank president Christine Lagarde called the exchange rate “a reflection of the strength of our economy” Investors have started rebalancing their portfolios toward European stocks .  Lagarde: Europe is a more attractive destination for investors than it had been in recent years . Lagarde says the attractiveness of euro-denominated assets is also an interesting phenomenon .",negative,"euro, dow, stocks, markets, dxy"
" The U.S. Senate rejects moratorium on state-level AI laws . Meta unveils its new AI organization . Microsoft says AI can out diagnose doctors…and Anthropic shows why you shouldn’t let an AI agent run your business .  Professional services firms seem to be finding a return on their AI investment at a higher rate than in other sectors . Thomson Reuters found it was the professional firms where AI usage was part of a well-defined strategy and that had implemented AI governance structures were the most likely to see gains .  Businesses enact high-minded ‘Responsible AI’ principles but then the teams building or deploying AI products struggle to operationalize them . This gap means that teams building AI applications may not have visibility into the data used to train a model they are deploying or detailed information about how it may perform .  Is everyone in the business aligned about why AI is being used in the first place? Is it for human augmentation or automation? Is the goal to be more accurate than a human, or simply to come close to human performance at a lower cost? What role should environmental sustainability play in these decisions?  KPMG had a policy of not deploying AI in situations that called for human judgment . Auditing is full of such cases, such as deciding on materiality thresholds . Many corporate legal departments are embracing AI faster than legal firms .  Corporate counsel are demanding that external lawyers be more transparent about their AI usage . Many legal tasks can now be done in far fewer billable hours . AI is also possibly going to change how professional service firms think about career paths within their business .  The National Center for State Courts in the U.S. said that if large law firms had trouble attracting and retaining AI expertise, the situation was far worse for governments . Judges and juries are increasingly being asked to rule on evidence that might be AI manipulated .  Join me at the Ritz-Carlton, Millenia in Singapore on July 22 and 23 for Fortune Brainstorm AI Singapore . We will dive deep into the latest on AI agents, examine the data center build out in Asia, examine how to create AI systems that produce business value .",positive,"ai, agents, agent, automation, expertise"
" Wedbush analyst Dan Ives, a seasoned tech expert, has been quite vocal about his optimism around artificial intelligence . While his liking for Nvidia (NVDA) is well known, it is not the only AI bet that Ives is bullish about . Microsoft (MSFT) is also one of his preferred mega-cap tech stocks .  Even after the severe selloff in tech stocks in April, shares of Microsoft are up 17% on a YTD basis . With a market cap of $3.69 trillion, it is the second-most valuable company in the world . Skeptics may point toward Microsoft’s rich valuations and make a case for not investing in the stock .  Microsoft's services segment saw revenues climb from $44.8 billion a year earlier to $54.7 billion in the current quarter . Meanwhile, earnings advanced by 17.7%, reaching $3.46 per share and surpassing consensus forecasts . Operating cash flow also exhibited robust momentum, rising to $37 billion from approximately $32 billion in previous year .  Mu is a lightweight, purpose-built model engineered to operate directly on neural processing units (NPUs) Microsoft is expanding Mu’s reach by enabling it not only on Qualcomm-based (QCOM) machines, but also on systems powered by Advanced Micro Devices (AMD)and Intel (INTC) NPUs .  Analysts have given MSFT stock a consensus rating of “Strong Buy” with a mean target price of $522.81 . Microsoft envisions as an equivalent to USB, but for AI models . MCP will make it easier to deploy AI applications safely and reliably while maintaining strict privacy and security boundaries .  This article was originally published on Barchart.com . All information and data in this article is solely for informational purposes. directly or indirectly (and not necessarily necessarily) positions in any of the securities mentioned in the article .",positive,"microsoft, stocks, stock, intel, msft"
" Sell-side analysts continue to raise their price targets onMicrosoft Corp (MSFT) stock . MSFT is trading at$492.50, just off its recent peak of $497.45 on June 26 . One way to play this is to sell short out-of-the-money (OTM) MSFT puts . They provide a short-put yield of over 1.3% one month out for a 4% lower strike price .  Microsoft's price target was based on strong free cash flow (FCF) and FCF margins . However, there is reason to upgrade our price target, as analysts have done . Using a 29% FCF margin (the same as its latest quarter) and analysts' next 12-month (NTM) revenue average of $298 million, we forecast$86.42 billionin FCF .  MSFT's market cap, according to Yahoo! Finance, is $3,655 billion . That means MSFT stock is worth 25.55% more, or $618 per share . Since then, analysts have significantly raised their price targets .  MSFT is still deeply undervalued, but there is no guarantee this will occur . The stock could fall from its peak . One way to play this is to set a lower buy-in target by shorting out-of-the-money put options . This also provides existing shareholders with extra income .  The $470.00 strike put has a premium of $6.80 per put option contract shorted . That is slightly over 4% below today's price . The short-put yield is higher than before (for new investors), almost 1.5% higher . For investors who rollover the prior trade, the new yield is still high .  Investors using a mix of these trades can make a 1.5% short-put yield over the next month . The breakeven buy-in point is lower for an investor buying into MSFT if the account is assigned to buy at $470 .  This article was originally published on Barchart.com . All information and data in this article is solely for informational purposes. article. All information, data and data, is based on the author of the article .",positive,"msft, stock, market, analysts, investors"
" Donald Trump’s $3.3 trillion tax and spending cut bill passed the Senate Tuesday . Senators voted 51-50 to pass the bill, with three Republicans defying Trump to oppose the legislation . Vice President JD Vance cast the tie-breaking vote . The bill combines $4.5 trillion in tax cuts with $1.2 trillion in spending cuts .  The package includes the entirety of the president’s legislative agenda in a single package . Republicans say passing the bill will help them maintain their congressional majorities in the midterms . Polls show that 49% of Americans oppose the bill, while 29% support it .  The House is expected to vote on the bill this week, but success is not guaranteed . Conservatives are pushing for more spending cuts while moderates have expressed alarm at Medicaid cuts . Only a few Republicans can vote ‘no’ in the House for the bill to pass .  The Senate bill would raise the state and local tax deduction from $10,000 to $40,000 for just five years, sparking opposition from one New York Republican who views it as inadequate . Any changes in the House would force the Senate to take up the bill again, scuttling Trump's plans to sign the bill by July 4 .  At Trump’s request, the bill adds new tax breaks for tips, car loans and overtime work . The bill would send hundreds of billions in new funds to the military . It also would boost funding for immigration enforcement .  Democrats say the cuts to anti-poverty programs combined with the tax cuts that disproportionately benefit the wealthy make the bill highly regressive . Nearly $1 trillion would be cut from Medicaid by imposing a new work requirement for able-bodied adults without children . The Congressional Budget Office estimates 11.8 million people could lose health coverage over the course of a decade .  Senators voted to kill a controversial effort to prevent US states from regulating artificial intelligence . Microsoft Corp. and Meta Platforms Inc., as well as venture capital firms like Andreessen Horowitz, pushed the measure to stave state-level rules .  Chocolate Chocolate ©2025 Bloomberg L.P. in Dubai Chocolate . Chocolate is the world's only chocolate candy bar . Chocolate bars are sold in Dubai every year .",positive,"medicaid, spending, tax, cuts, cut"
" The Dow Jones Industrial Average surged 400.17 points, or 0.91%, to finish the session at 44,494.94 . The S&P 500 slipped 0.11% to close at 6,198.01 and the tech-heavy Nasdaq lost 0.82% to end the day at 20,202.89 .  Tuesday's gains were due to Senate passage of President Trump's big tax-and-spending bill after days of sometimes fractious debate . The Dow Jones Industrial Average was up 433points, or 1%, to 44,527, led by Amgen, UnitedHealth, Sherwin-Williams, Nike and Merck . The S&P 500, Nasdaq and Nasdaq-100 indices all ended at record levels for the second quarter on Monday .  Apple is thinking of using artificial intelligence systems from Anthropic or OpenAI in its artificial intelligence applications, especially Siri . Gene Munster, managing partner at Deepwater Asset Management, likes the idea, but wants Apple to buy web search company Perplexity .  At 10:10 a.m. EDT, the S&P 500 was off 02% to 6,199; the Nasdaq Composite Index shed 0.2% to 20,322 . Only three sectors of the Standard & Poor's 500 were higher . Big tech stocks were all lower, except for Tesla, down 4.3% to about $304 .  Stocks ended up up around 5% after having been in bear market territory . Senate Republicans are still arguing over aspects of the bill as Trump's July 4th deadline approaches . I'll also be watching Tesla(TSLA) today as the Trump/Musk feud intensifies .  If Trump deports Musk, perhaps Tesla shareholders would benefit? Tesla shareholders could benefit by leaving the company . This story was originally reported by TheStreet on Jul 1, 2025 .",positive,"dow, nasdaq, stocks, index, indices"
 The English Premier League and Microsoft announced a five-year partnership where the cloud giant will infuse itsartificial intelligenceCopilot into the league's digital platforms . AI has strongly resonated with sports leagues and sports entertainment companies as they look to streamline the vast troves of data to attract larger audiences .  Azure to allow for easier AI integration and create a unified platform for the league . Azure will also be able to use the cloud to create a platform for all of the teams .,positive,"azure, cloud, microsoft, league, leagues"
" Cloud infrastructure and IT solutions provider Oracle (ORCL) has been one of the top performers in the technology sector over the past few months . Oracle delivered robust fourth-quarter results, marked by double-digit revenue growth . Management remains upbeat and expects the revenue growth rate to accelerate in fiscal 2026 .  Oracle’s focus on cloud applications positions it as a leader in enterprise solutions . Cloud infrastructure services, in particular, saw exceptional demand, with contracted noncancelable bookings suggesting a projected revenue growth of over 70% in FY26 for Oracle Cloud Infrastructure (OCI)  Oracle anticipates its total cloud revenue (spanning both applications and infrastructure) will accelerate from 24% growth in fiscal 2025 to over 40% in 2026 . CEO Safra Catz highlighted in a recent filing that Oracle is off to a strong start in FY26 . The company’s MultiCloud database business is growing at over 100% .  Revenue from MultiCloud database services delivered via these platforms surged 115% from Q3 to Q4 . Oracle currently operates 23 multi-cloud data centers, with another 47 under construction over the next 12 months . MultiCloud offering enables customers to integrate Oracle’s cloud products with services from major competitors .  Wall Street’s highest price target of $250 points to even more potential gains . Oracle operates 29 dedicated Cloud@Customer datacenters, with plans to add 30 more in FY26 . Consumption revenue from OCI grew 62% in the most recent quarter, with expectations of even faster growth ahead .",positive,"oracle, cloud, datacenters, multicloud, infrastructure"
" Rigetti focuses on gate-based quantum systems, emphasizing modular superconducting qubit architectures for universal quantum computing . D-Wave pioneers quantum annealing, a near-term, optimization-first approach that is already being used in real-world applications . Both companies are advancing quantum adoption through innovation, strategic partnerships, and platform accessibility .  Rigetti is building universal, gate-based quantum computers using superconducting qubits . Rigetti aims to launch a 108-qubit system by late 2025 . D-Wave’s quantum annealing systems are specialized for solving complex optimization problems .  Rigetti operates as a niche hardware innovator, focusing on the development of universal gate-based quantum processors . Revenue is primarily generated through its Quantum Cloud Services (QCS) platform . Rigetti also partners with government labs, universities, and select enterprises .  D-Wave, in contrast, positions itself as a solution-oriented service provider . Its business model is long-term by nature, dependent on scientific breakthroughs and hardware scaling milestones rather than immediate commercial wins . The company targets large-scale industries, including logistics, automotive, aerospace, and finance .  Rigetti’s growth hinges on advancing hardware scalability, doubling qubit counts, and improving fidelity through AI-assisted system calibration and fabrication improvements . D-Wave is expanding its customer base and hybrid capabilities while building toward a universal gate-based system .  The Zacks Consensus Estimate for RGTI’s 2025 sales implies a year-over-year decline of 18.63% For 2025, the loss per share is projected to be 5 cents compared with 36 cents a year ago . Rigetti currently holds a Zacks Rank #4 (Sell), signaling weaker near-term sentiment despite a solid Growth Score of ‘B’ that reflects its technical roadmap and potential upside .  Rigetti remains a promising deep-tech innovator targeting long-term breakthroughs . D-Wave’s enterprise traction, revenue visibility, and hybrid quantum roadmap position it as the more favorable pick for investors seeking exposure to quantum computing with nearer-term commercial potential .",neutral,"qubit, qubits, hardware, quantum, qcs"
" Nvidia (NVDA) and other tech stocks are set to have a ""very strong"" H2 with ""AI Revolution tailwinds,"" analyst says .",positive,"tailwinds, h2, nvidia, nvda, stocks"
