summary,sentiment,keywords
" Financial firms in Britain will be able to test artificial intelligence tools later this year . The Financial Conduct Authority has partnered with U.S. chipmaker Nvidia to provide access to advanced computing power and bespoke AI software . A sandbox refers to a controlled environment where companies can test new ideas such as products, services or technologies .  Nvidia said the initiative would allow firms to explore AI-powered innovations in a secure environment, using its accelerated computing platform . ""AI is fundamentally reshaping the financial sector,"" said Jochen Papenbrock, EMEA head of financial technology .  Testing is set to begin in October with the first phase set to be completed in October . Testing is due to begin for the first time this year in the U.S.",neutral,"sandbox, testing, ai, financial, nvidia"
" CoreWeave has made a splash in the market as it quickly grows its cloud services business . Shares of the AI hyperscaler providing cloud services have soared about 185% in just the past month . Nvidia is proving its AI lineup of products is becoming more and more pervasive .  Sales of its advanced chips in the data center segment had been growing like a weed . Revenue in that segment has been increasing in each consecutive quarter for the last two years . In the most recent fiscal quarter, that growth rate slowed to 10%, though . Despite that trend, it's clear AI demand hasn't yet peaked .  Nvidia also invests in the AI sector . One of the AI companies in which Nvidia holds a stake is CoreWeave . The company leases data center space to companies needing the compute power from the 250,000 Nvidia chips .  CoreWeave announced a new lease agreement to further increase capacity . The company has the option to expand the load by an additional 150 MW in the future . Last year,Microsoft accounted for nearly two-thirds of revenue .  CoreWeave stock trades at a high valuation after the stock has soared . It recently had a price-to-sales (P/S) ratio of about 30 . Nvidia has about $5.4 billion of liquidity available as of March 31 and raised another $2 billion from a late May debt offering .  The Motley Fool Stock Advisoranalyst team identified what they believe are the10 best stocksfor investors to buy now . The 10 stocks that made the cut could produce monster returns in the coming years . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $669,517!  The Motley Fool recommends Nintendo and recommends the following options: long January 2026 $395 calls on Microsoft and short January 20 26 $405 calls on Nvidia .",positive,"nvidia, coreweave, microsoft, stock, cloud"
" Applied Digital shares have formed a cup and handle on the chart, with the price staging a decisive breakout above the pattern’s top trendline last week . The company said it expects the deal, which will see it host CoreWeave AI infrastructure at its Ellendale, N.D., campus, to generate $7 billion in total revenue over 15 years .  Applied Digital shares gained 103% last week, closing Friday at $13.86 . The stock has more than tripled over the past 12 months, boosted by expectations that the company sits well placed to capitalize on booming demand for AI infrastructure .  Applied Digital’s chart to watch amid recent rally and locate a majorsupport level worth monitoring during potential pullbacks . Further buying momentum could see the shares initially climb to the $17 area . This location on the chart may provide overhead selling pressure near a series of prices situated around the stock's April 2022countertrendhigh . A close above this level could fuel a rally toward $28 .  Investors should keep a close eye on the $10.50 level . Those who prefer not to chase breakouts may seek buying opportunities near the cup and handle pattern’s top trendline .",positive,"stock, investors, booming, prices, shares"
" Amazon Web Services isn't betting on one large language model (LLM) winning the AI race . Instead, it's offering customers a buffet of models to choose from . The cloud computing arm of Amazon aims to become the go-to infrastructure layer for the AI economy .  Two years after its launch, Bedrock is now the fastest-growing service offered by AWS . It's why Amazon CEO Andy Jassy sees Bedrock as a core part of the company’s AI growth strategy .  Amazon created the project Bedrock. known as Code Whisperer, launched in 2023 . The team realized they could offer the service for a broader set of use cases . Many analysts don't consider Amazon to be leading the AI race, even though it has ramped up its spending .  In November 2024, Amazon doubled its investment in Anthropic to $8 billion in a deal that requires it to train its large language model, Claude, using primarily AWS’s chips . The deal allows Amazon to prove out its AI training infrastructure and deepen ties with one LLM provider .  Revenue at AWS increased 16.9% to $29.27 billion in Q1, marking the third time in a row it missed analyst estimates despite double-digit growth . The Anthropic partnership underscores a bigger competition AWS may be fighting with chipmakers .  AWS doesn’t break out its costs for AI, CEO Andy Jassy said in February that the “vast majority of that capex spend is on AI for AWS” It’s a bet that Amazon is willing to spend on .  Anthropic is AWS's sole training partner . We also clarified the relationship between CodeWhisperer and Bedrock . We regret the errors .",neutral,"aws, amazon, cloud, billion, ai"
" NVIDIA (NASDAQ:NVDA) develops computing, graphics, and networking technologies . Overall, NVDAranks 4thon our list of stocks that Jim Cramer discusses . Cramer said if the president wants to win, he needs to “show his trump card, NVIDIA”  If you are looking for an extremely cheap AI stock that is also a major beneficiary of Trump tariffs and onshoring, see our free report on the best short-term AI stock .",neutral,"nvidia, nvda, nasdaq, stocks, cramer"
" NVIDIA Corporation’s leading position in the artificial intelligence (AI) chip market has helped the company report consistent positive earnings results in recent years, propelling its share price . The quantum computing market is expected to exceed $1 trillion in value by 2035, according to McKinsey & Company . One of the major players in this area isIonQ, Inc. whose shares have surged 374.7% over the past year .  IONQ generates consistent revenues due to its unique linear ion chains in quantum computing, enabling it to surpass 100 qubits and minimize errors in comparison to other quantum computers . The company’s CEO, Niccolo de Masi, is optimistic about the company's future . However, its first-quarter revenues were unimpressive and the company has yet to achieve profitability .  IONQ’s revenues have witnessed a CAGR of 170% since 2021 . However, real-world applications of quantum computing are still years away, lengthening the path to profitability and increasing risk . NVIDIA, since its initial public offering (IPO) not only reported revenue growth but also improved profit margins .  Presently, IONQ has a Zacks Rank #2 (Buy) and its expected earnings growth rate for the current year is 69.9% . The company's scalability and competitive edge, attracting risk-tolerant investors to consider buying IonQ stock .",positive,"ionq, qubits, stock, profitability, earnings"
" White House National Economic Council Director Kevin Hassett expects a deal structured around rare earth minerals and semiconductors . Hassett said he doesn't expect the U.S. to lift restrictions on the sale of Nvidia H20 chips in China .  Nvidia shares were recently up about 0.8%, while chipmaking rivals Advanced Micro Devices (AMD) and Intel (INTC) added 3.5% and 2.8% respectively . Nvidia CEO Jensen Huang, who is also in London for London Tech Week, has called the export curbs a “failure”",negative,"nvidia, china, intel, shares, amd"
" Trade talks between the US and China stretched on in London . The US signaled a willingness to remove restrictions on some tech exports in exchange for assurances that China is easing limits on rare earth shipments . Bags of food from the upscale eatery Ottolenghi were brought into the building where negotiators were holding discussions .  Kevin Hassett, head of the White House’s National Economic Council, said the US will be eased and the rare earths will be released in volume” by China, he said . But Hassett said that the US would stop short of including the most sophisticated US chips made by Nvidia Corp. used to power artificial intelligence .  First round of negotiations since teams met a month ago is aimed at restoring confidence that both are living up to commitments made in Geneva . Washington and Beijing agreed to lower crippling tariffs for 90 days to allow time to hammer out ways to address trade imbalance .  A phone call last week between President Donald Trump and his counterpart Xi Jinping appeared to give fresh momentum to reviving talks and reaching a deal . On Monday, US Treasury Secretary Scott Bessent, Commerce Secretary Howard Lutnick and US Trade Representative Jamieson Greer will meet a Chinese delegation .  Chinese government figures showed exports rose less than expected last month as the worst drop in shipments to the US in more than five years . In the US, job growth moderated in May and the prior months were revised lower .  The SEC Pinned its Hack on a few Hapless Day Traders, the SEC says . America Cast Itself as the World’s Moral Leader. Not Anymore .",neutral,"tariffs, exports, traders, shipments, negotiations"
" Washington signals it might loosen some tech export rules but only if Beijing opens the gate on rare earth shipments . This isn't a new deal, it's an attempt to revive the shaky framework from Geneva, where both sides paused tariff hikes to cool the temperature .  Monday's meeting could roll into Tuesday, and markets are already responding . Chinese stocks in Hong Kong surged into bull market territory, while US stocks wavered on cautious optimism . China just posted its worst export numbers to the US in five years, and US manufacturers especially in the Midwest continue to feel the squeeze .",positive,"beijing, tariff, china, hong, export"
" Nvidia CEO Jensen Huangsaid Monday the United Kingdom is in a ""Goldilocks circumstance"" for artificial intelligence . He confirmed new investment plans in the country's AI sector . The remarks come as Labour government advances policies to support domestic AI development .",positive,"ai, nvidia, ceo, policies, intelligence"
