summary,sentiment,keywords
" Nvidia stock jumped 2.6% Tuesday to $147.90 per share, ending the trading session at its highest level since its record close in January . The AI chipmaker's stock has undergone a significant turnaround following its first quarter earnings in late May . Shares have jumped more than 9% since Nvidia’s May 28 earnings report .  Trump enacted a ban on sales of Nvidia’s H20 chips to China,costing the chipmaker $2.5 billion in lost revenue in the first quarter and a projected $8 billion loss in the second quarter . Shares hit their lowest closing price in over a year on April 4, ending the trading session at just over $94 .  US-listed shares of Nvidia’s Taiwan-based contract manufacturer TSMC (TSM) soared roughly 4.7% . The upswing comes as investors pile back into tech stocks . Bank of America analysts say tech inflows hit their highest level last week .",negative,"stock, nvidia, stocks, chipmaker, shares"
" NVIDIA Corporation (NASDAQ:NVDA) is one of the12 Best Stocks to Buy and Hold for the Long Term . The company that has been at the forefront of AI technology is now entering the next phase of innovation with AI Humanoid Robots . The move marks the first time where NVIDIA’s products would be produced with robotic assistance .  The company posted a revenue of $44.06 billion, reflecting a 69% year-over-year increase . The top line exceeded the consensus by $813.47 million, despite the tariff situation and Chinese control . While we acknowledge the potential of NVDA as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk .",positive,"nvda, nvidia, stocks, investment, nasdaq"
" Nvidia CEO Jensen Huang disclosed the sale of 100,000 shares of the company's stock on Friday and Monday . Huang's stock sales were valued at roughly $15 million, with shares trading in a range of $142.50 to $145.63 . The stock sales are part of a plan that Huang and Nvidia disclosed in their most recent quarterly filing .  Nvidia's stock is up over 6.5% year to date and nearly 25% over the past year . In the past five years, Nvidia'sstock price has risen over 1,510% as AI technology has been adopted more widely . Nvidia announced plans to manufacture AI supercomputers in the U.S.",positive,"stock, sstock, nvidia, shares, supercomputers"
" Melius Research upgraded AMD tobuyfromhold on June 23, lifting its price target from $110 to $175 . CEO Lisa Su touted the MI350 chip as faster than Nvidia's comparable offering . Su now sees the AI accelerator market surpassing the earlier $500 billion estimate by 2028 .  AMD is up 7.3% year to date, rebounding from a nearly 20% decline in the first four months of 2025 . Cathie Wood's Ark Invest added more than 285,000 AMD shares last week . AMD is also expanding globally; a recent partnership with Saudi AI firm Humain aims to build a $10 billion infrastructure over five years .",positive,"amd, melius, invest, billion, market"
" Melius Research analysts upgraded the stock from ""hold"" to ""buy"" The analyst noted that ""many things have changed for the better since the beginning of the year"" The upgrade added to positive momentum for semiconductor stocks, boosting the overall sector . The shares closed the day at $138.48, up 6.9% from previous close .  AMD has had 21 moves greater than 5% over the last year . Piper Sandler analysts maintained a Buy rating and raised the price target from $125 to $140 . Analysts became more bullish on AMD's AI business .  AMD is up 14.7% since the beginning of the year, but at $138.33 per share, it is still trading 24.8% below its 52-week high of $183.96 from July 2024 . Investors who bought $1,000 worth of AMD’s shares 5 years ago would now be looking at an investment worth $2,640 .",positive,"amd, analysts, stock, stocks, investors"
" Sandisk is quietly carving out a powerful niche in the AI infrastructure arms race . Its Gen5 enterprise SSDs were recently certified by NVIDIA for datacenter use . The standout innovation is Sandisk’s proprietary High Bandwidth Flash (HBF) architecture .  Sandisk posted $1.7B in revenue and $220M in adjusted free cash flow this quarter . Cloud hyperscaler traction is rising rapidly: 12% of total output went to AWS, GCP, and Azure this quarter, up from 8% a year ago . Despite soft gross margins (22.7%) due to pricing and NAND volatility, management is focused on restoring profitability .  Sandisk (SNDK) is not on our list of the30 Most Popular Stocks Among Hedge Funds . Sandisk's proprietary enterprise SSD technology and early traction with hyperscalers signal a niche, high-performance role in AI datacenters .  Sandisk Corporation (SNDK) held at the end of the first quarter which was 0 in the previous quarter . SNDK is also a major beneficiary of Trump tariffs and onshoring .",positive,"sandisk, datacenters, ssds, ssd, hedge"
" Micron Technology, Inc. will report fiscal third-quarter earnings after the closing bell on Wednesday . Revenues are estimated to reach $8.84 billion in the fiscal third quarter, up 29.7% from last year’s sales of $6.81 billion . Micron is expected to report earnings per share of $1.59, a substantial increase from $0.62 in the same quarter last year .  Micron's 10.7% average positive earnings surprise over the past four quarters indicates a strong likelihood of meeting its fiscal third-quarter results and boosting its stock price . NVIDIA CorporationNVDA has selected Micron’s HBM for its upcoming GB200 and GB300 systems . Micron expects the data center HBM market to grow to $35 billion this year .  Micron stands to benefit from the growing demand for DRAM in AI smartphones and PCs . The high demand for HBM has allowed Micron to increase its pricing by 11% in 2025 . Micron also plans to increase market share against Samsung, as the latter faces challenges passing NVIDIA’s qualification test with HBM3E .  The highest target is $172, indicating a potential 39.2% upside . Investors should be cautious about Micron’s declining gross margin . New entrants should delay betting on Micron stock until after the fiscal third-quarter results for clarity on revenue growth and margin pressures .  Marvell Technology, Inc. (MRVL) and Broadcom (AVGO) are among the latest stocks in the market . Broadcom Inc. and AVGO are also on the market for the next few weeks .",positive,"micron, nvidia, samsung, gb300, earnings"
" Mark A. Stevens, a director at Nvidia, sold 608,248 shares of the company's stock for approximately $88.36 million . The shares were sold at prices between $144.70 and $145.52, close to Nvidia's 52-week high of $153.13 . Barclays recently raised its price target on Nvidia to $200, projecting revenue of $42 .  $48 billion for the fourth quarter, exceeding consensus estimates, exceeded consensus estimates . This article first appeared on GuruFocus.com.com .",neutral,"prices, stock, shares, barclays, price"
" AMD's data center business posted $3.7 billion in Q1 revenue, a 57% jump year over year . Melius Research upgraded AMD to a buy rating, raising its price target to $175 from $110 . CEO Lisa Su said the new chips are expected to outperform Nvidia's Blackwell series .  Cathie Wood's Ark Investment Management also added to its AMD stake last week, purchasing shares worth more than $36 million across two trading sessions . The stock is now up about 12% over the past five days, though it remains around 7% higher for the year .",positive,"amd, stock, price, investment, shares"
" Dow Jones Industrial Average climbs 0.7%, S&P 500 rises by same margin . Nasdaq Composite rises 1%, tech and airline stocks among the top movers . U.S. crude down 4%, after steep 7% drop a day earlier .  Broadcom (NASDAQ:AVGO) jumped 4% after HSBC upgraded the stock, citing strong ASIC sales . The S&P 500 is now nearing its February record, as analysts see limited long-term damage from geopolitical flare-ups .",positive,"stocks, dow, stock, nasdaq, broadcom"
