summary,sentiment,keywords
" The S&P 500 Index ($SPX) (SPY) Friday closed down -0.22%, the Dow Jones Industrials Index ($DOWI) (DIA) closed up +0.08%, and the Nasdaq 100 Index ($IUXX) (QQQ) closed down 0.43% The Wall Street Journal reported that a top US official had told top global semiconductor makers that the US might revoke waivers for allies with semiconductor plants in China . Negative trade news also pressured stocks after the Financial Times reported that Japan had canceled a top-level trade meeting with the US .  Stocks initially moved higher on Friday, driven by a Reuters report that the Iranian government said it is ready to discuss limitations on its uranium enrichment . Stocks were supported by speculation that the US will give negotiations a chance before deciding to enter the Israel-Iran war .  May index of leading economic indicators (LEI) fell -0.1% m/m, right on expectations . Iran has not tried to close the vital Strait of Hormuz that handles about 20% of the world's daily crude shipments . Iran said it won't negotiate with the US while Israel's assault continues .  Markets discounting chances at 17% for a -25 bp rate cut at the July 29-30 FOMC meeting . T-notes recovered from early losses and moved higher on weaker-than-expected Philadelphia Fed business outlook survey . September 10-year T-note yield fell -1.6 bp to 4.375% .  T-notes initially moved lower on reduced safe-haven demand after President Trump vowed to seek a diplomatic solution on Iran’s nuclear program over the next two weeks . Rising inflation expectations are bearish for T-note prices after the US 10-year breakeven inflation expectations rate Friday rose to a 2-week high at 2.34% European government bond yields on Friday were mixed .  Chip makers turned lower on Friday and weighed on the broader market . Weakness in the Magnificent Seven stocks Friday was a negative factor for the overall market . However, Apple (AAPL)bucked the trend and closed up more than +2%. Accenture (ACN) closed down more than -6% to lead losers in the S&P 500 .  Kroger (KR) closed up more than +9% to lead gainers in the S&P 500 . CarMax (KMX) reported Q1 net sales of $7.55 billion, stronger than expectations . GMS Inc (GMS) reported that Home Depot had made an offer for the company .  Mondelez International (MDLZ) closed up more than +2% to lead gainers in the Nasdaq 100 after Wells Fargo Securities upgraded the stock to overweight from neutral with a price target of $78 . Fair Isaac Co (FICO) announced a stock repurchase program to acquire up to $1 billion of the company's outstanding common stock . Darden Restaurants reported that Q4 comparable same-store sales rose 4.60%, stronger than the consensus of 3.46% .",negative,"dow, stocks, stock, iran, dowi"
" Analysts reboot Micron Technology stock price target ahead of earnings . Boise, Idaho, company makes memory and storage chips for data centers, computers and smartphones . Its client list includes such tech-sector superstars as Nvidia, Apple, Facebook and Microsoft .  Micron is a key player in the HBM market, offering solutions like HBM3E and HBM4 designed for high-performance computing and AI applications . Micron recently joined the Trump administration to unveil plans to expand its U.S. investments to about $150 billion in domestic memory manufacturing and $50 billion in research and development .  Wedbush boosted its price target on Micron to $150 from $130 . The firm said memory-pricing trends turned more positive in the second quarter . The company's shares are up nearly up nearly 45% this year and off 16% from this time in 2024 .  Morgan Stanley maintained an equal-weight rating and $98 price target on Micron . But the investment firm is ""tactically bullish,"" given that AI spending is materially accelerating as Micron grows its participation .  Morgan Stanley also highlights Sandisk, which it likes better long term . Consensus numbers have started to come up for Micron over the past few weeks . Morgan Stanley is about 20% above consensus for August earnings per share .",neutral,"micron, market, investments, stock, sandisk"
" Nvidia (NVDA) shares are in focus on Friday following reports the AI chip giant is venturing into a new frontier: humanoid robots . Foxconn is reportedly developing humanoid robots in collaboration with Nvidia, with plans of deploying them at its new Houston facility . These machines will reportedly help assemble Nvidia’s AI servers – marking the first time for one of its products to be built with assistance from humanoid robots – .  Foxconn is significant for investors given it showcases demand for its Isaac robotics platform and Jetson AI chips . Barclays analyst Tom O’Malley expects continued AI demand to help Nvidia beat estimates in the second half of 2025 .  Barclays reiterated its “Overweight” rating on Nvidia shares on Friday and raised its price target to $200 . The consensus rating on NVDA shares currently sits at “Strong Buy” with the mean target of about $175 indicating potential upside of some 22% from here .",positive,"nvidia, nvda, foxconn, investors, shares"
" Advanced Micro Devices (AMD) recently announced a partnership with Microsoft to collaboratively create silicon for a wide range of devices, including the next Xbox console . AMD shares are now higher by more than 9% over the previous five trading days .  Advanced Micro Devices (AMD) is a global leader in semiconductors based in Santa Clara, California . AMD is valued at over $205 billion and competes fiercely with Intel (INTC) and Nvidia (NVDA) AMD shares are down 20% over the past 52 weeks and are more than 40% off record highs .  AMD's first quarter 2025 results exceeded expectations across the board . The company generated revenue of $7.44 billion, 36% higher year-over-year, and non-GAAP EPS of $0.96 trounced consensus by a wide margin . Segment by segment, data center revenue increased 57% year over year to $3.7 billion . Client segment revenue increased 68% to $2.3 billion with strong Ryzen processor sales .  AMD’s consensus price target is $133.32, translating to around 4% upside potential from its current price . The most bullish and bearish targets are $200 with 56.3% of upside and $95 with 25.8% of downside risk .",negative,"amd, intel, nvidia, processor, ryzen"
" CrowdStrike Holdings experienced a 34% price increase over the past quarter . The company's legal victory in June, where a U.S. District Court dismissed a class-action suit, may have strengthened investor confidence . CrowdStrike's strategic initiatives in cybersecurity enhanced its attractiveness to investors .  CrowdStrike shares have soared over the past five years, achieving a total return of 391.10%, showcasing considerable growth over this period . The introduction of Falcon Flex and AI capabilities are aligning well with enhanced customer relationships and operational efficiencies . Analysts anticipate revenue and earnings projections will grow by 23.0% annually over the next three years .  CrowdStrike Holdings' share price of US$443.21 is slightly above the analyst consensus price target . Company's current share price suggests investors will closely watch future growth to justify valuation .  Inventorial-team@simplywallst.com has been contacted by SimplyW.com to answer questions about the role of the author .",positive,"crowdstrike, investors, investor, shares, holdings"
" NVIDIA recently announced a collaboration with Tech Soft 3D to enhance its Universal Scene Description and Omniverse platform . Over the last quarter, NVIDIA’s share price increased 24%, reflecting broader interest in tech and 3D interoperability advancements . Earnings from Q1 2026 showed significant growth, with sales jumping to $44 billion, potentially supporting this move .  NVIDIA's collaboration with Tech Soft 3D to enhance its Universal Scene Description and Omniverse platform may bolster its positioning in 3D technology . Over the past five years, NVIDIA's total shareholder return, including share price appreciation and dividends, was very large, highlighting significant long-term growth .  NVIDIA's share price around $113.54, compared to the analyst consensus price target of $163.12 . This indicates potential upside as the company navigates challenges such as U.S. regulatory issues and production costs associated with its next-gen systems .  Simply Wall St has no position in any stocks mentioned . Companies discussed in this article include NasdaqGS:NVDA and Nasdaq GS: NVDA .",positive,"nvidia, nasdaq, stocks, shareholder, nvda"
" Nuclear startup TerraPower announced a new $650 million funding round this week . The investment will help the company build its first commercial power plant in Wyoming . Nvidia’s venture arm, NVentures, participated in the round, marking its first energy investment .  TerraPower’s Natrium reactors are cooled not by water but by molten sodium . The storage system is designed to produce up to 500 megawatts of electricity for more than five hours . TerraPower claims it can complete a reactor within three years after the first batch of concrete is poured .  The Associated Press reported last year that the bill could reach $4 billion, half of that could be shouldered by the Department of Energy . preparation and construction needs to happen before the first reactor is built .",neutral,"terrapower, reactors, reactor, megawatts, natrium"
" AI prospects remain strong, with AI expanding from major cloud service providers to large-scale enterprise deployments and edge computing with PCs . The company is benefiting from the Windows 11 PC refresh cycle as many enterprise customers upgrade to new AI-capable Windows 11 devices .  Growing interest in generative artificial intelligence-enabled PCs, along with Windows 11 upgrades and a probable PC refreshment cycle, is likely to drive fresh demand for PCs in 2025 . Dell Technologies and NVIDIA expanded their AI Factory collaboration, introducing new AI PCs, infrastructure, software, and services to accelerate enterprise AI adoption across various scales .  Apple’s Mac business is benefiting from strong demand for M4, M4 Pro, and M4 Max chips . HP has launched several AI PCs this year and plans to continue to expand its AI PC portfolio . DELL stock is trading at a premium, with a forward 12-month Price/Sales of 0.77X . The Zacks Consensus Estimate for second-quarter fiscal 2026 earnings is pegged at $2.26 per share .  DELL currently flaunts a Zacks Rank #1 (Strong Buy) The consensus mark for fiscal 2026 earnings is pegged at $9.43 per share, which increased 6.91% in the past 30 days . This suggests 15.85% year-over-year growth .",positive,"dell, apple, hp, stock, pcs"
" Nvidia and Foxconn are reportedly considering the use of humanoid robots at a soon-to-launch AI server production plant in Houston . The Houston site is expected to beginassembling Nvidia's GB300 AI servers in early 2026 . Robots under training have been tasked with assembly operations, cable insertion, and handling duties .  Foxconn also plans to unveil two humanoid robot models at a company event in November, one legged, the other using a wheeled autonomous mobile base, which may be a lower-cost option .",neutral,"robot, robots, humanoid, foxconn, nvidia"
" Innodata's INOD Digital Data Solutions (DDS) segment continues to anchor its growth . DDS segment revenues surged 158% year over year to $50.8 million in the first quarter of 2025 .  Innodata’s DDS business faces competition from emerging AI service providers like BigBear.aiBBAI and Grid DynamicsGDYN .  Grid Dynamics supports full-cycle GenAI adoption, helping Fortune 100 clients with custom LLM development, prompt engineering and deployment . Innodata stock is trading at a premium, with a forward 12-month Price/Sales of 5.49X compared with the Computer Services industry’s 1.81X .  The consensus mark for Innodata’s fiscal 2025 earnings is pegged at 69 cents per share, which has remained unchanged over the past 30 days . The figure marks a decline of 22.47% from fiscal 2024's earnings . Innodata carries a Zacks Rank #3 (Hold)",positive,"revenues, earnings, innodata, dds, stock"
