summary,sentiment,keywords
" South Korean tech leader is making a $10 million investment in Skild AI . The Santa Clara, California chipmaker is putting in $25 million . The financing is part of the company’s Series B funding round, which will value the company at around $4.5 billion .  Samsung considers some aspects of Skild’s solutions inferior to others in the market, said some of the people . Nvidia has begun to push the idea of “physical AI” — meaning robots and autonomous vehicles — becoming a significant future revenue driver .  Samsung already sells robot vacuums, but its ambitions go deeper to include humanoid robots . Tesla Inc. has long been preparing to ship its Optimus robot . Samsung is also the largest shareholder of Rainbow Robotics, which makes humanoids .  The SEC Pinned its Hack on a few Hapless Day Traders . The full story is far more Troubling Cavs Owner Dan Gilbert Wants to Donate His Billions—and Walk Again .",neutral,"samsung, robot, robots, tesla, robotics"
" Nvidia CEO Jensen Huang sends blunt 7-word message on quantum computing . In January 2025, Huang said he believed quantum computing was likely at least 15 years away from having practical applications . This unexpected take caused quantum computing stocks to plunge into a freefall .  Nvidia CEO Huang spoke at the Nvidia GTC developer conference in Paris, France, on Wednesday, June 11 . Huang predicted “quantum computing is reaching an inflection point,” referring to the point in differential calculus at which a curve changes direction .  Huang, one of the tech sector’s most influential leaders, is embracing quantum computing, only months after stating it seemed to be years away from having practical applications . This includes utilizing quantum bits of information, known as qubits, to solve complex problems . Huang hosted the first-ever Nvidia Quantum Day at the company's U.S. GTC conference .  Huang says quantum computing could help spur growth for other areas of technology . D-Wave Systems CEO Dr. Alan Baratz disagrees with Huang's bearish quantum predictions . He said quantum computing and classical computing could work together to solve problems experts believed could not be solved .  Huang seems to be on the same page, sharing a vision of a future shaped by advancements in both . Huang noted that AI and quantum could work together effectively, helping usher in a new era of growth .",negative,"qubits, quantum, huang, nvidia, computing"
" Nvidia has been at the forefront of the artificial intelligence revolution thanks to its powerful graphics processing units . The semiconductor giant literally kicked off the AI craze with its A100 GPUs, which were used to trainChatGPT . In fact, Nvidia continues to dominate the AI chip market even now, establishing a big lead .  Meta Platforms is using AI to corner a bigger share of the lucrative digital advertising market . The social media giant has been able to substantially increase advertisers' returns on ad dollars spent with the help of its AI tools . Nvidia has left little room for other chipmakers to make a dent in the AI chip market .  Every dollar spent by advertisers in the U.S. on the company's AI ad tools is generating an impressive return of $4.52 . Meta plans to enable advertisers to fully create and optimize ad campaigns with AI by the end of 2026 . This could pave the way for stronger growth in Meta's revenue and earnings .  Meta Platforms' growth can be attributed to a 10% increase in the average price per ad delivered by Meta last quarter . Ad impressions also increased by 5% year over year, indicating that the number of times users viewed ads on its platform . According to eMarketer, global digital ad revenue increased by 12% last year .  Meta Platforms is expected to finish 2025 with $187 billion in revenue, according to consensus estimates . Management is confident that this could lead to remarkable growth in the long run . By 2035, Meta sees its AI revenue ranging anywhere between $460 billion and a whopping $1.4 trillion .  Meta Platforms is trading at an attractive 27 times earnings, a discount to the tech-laden Nasdaq-100 index's earnings multiple of 30 . The Motley Fool Stock Advisor's total average return is996% — a market-crushing outperformance compared to174% for the S&P 500 .  Randi Zuckerberg, a former director of market development and spokeswoman for Facebook and sister to Meta Platforms CEO Mark Zuckerberg, is a member of The Motley Fool's board of directors .",positive,"ads, advertising, advertisers, revenue, ad"
" Elon Musk sees autonomous driving as a major component of Tesla's future . Some on Wall Street have been raising their share price outlooks for Tesla stock . Recent price action suggests now could be a risky time to buy .  Autonomous driving is the future of the automotive industry, Tesla CEO Elon Musk says . Autonomous cars will eventually be able to drive themselves . Tesla's Huang appears to echo Musk's sentiment that all cars will be autonomous .  Dan Ives of Wedbush Securities recently raised his price target to $500 for Tesla stock . Ark Invest CEO Cathie Wood doubled down on her optimistic case for Tesla with a five-year share price .  Tesla has long been a stock that exhibits out-of-the-ordinary behavior . Over the last month, shares of Tesla have gained roughly 9% as of June 10 . However, within that brief period, the stock had climbed as high as 22% and declined as much as 5% .  Tesla stock took a nosedive at one point due to a very public feud between Musk and President Donald Trump . Long-term scaling of the robotaxi business will require regulatory approvals, making Musk's political feuds all the more relevant . While it's tempting to scoop up shares of Tesla based on positive talking points from prominent figures such as Huang, Ives, and Wood .  The Motley Fool is issuing “Double Down” alerts for three incredible companies . Now is the best time to buy before it’s too late . Nvidia:if you invested $1,000 when we doubled down in 2009,you’d have $373,325!* Apple: $38,475! Netflix: $649,102!  Nvidia CEO Jensen Huang might change your mind about Tesla's Robotaxi . The company has been in talks with Lyft, Lyft and other Lyft drivers .",neutral,"tesla, stock, musk, shares, ceo"
" Britain’s financial regulator announced partnership with the company to help banks explore artificial intelligence technologies . The Financial Conduct Authority (FCA) revealed plans to launch a new “Supercharged Sandbox” in October . FCA noted that this program is intended for companies still in the early ""discovery and experiment"" stage of AI adoption .  NVIDIA Corporation (NASDAQ:NVDA) produces the graphics processing units (GPUs) that power the training and operation of advanced AI models . The stock has surged by nearly 4% since the start of 2025 . Certain AI stocks offer greater upside potential and carry less downside risk .",neutral,"nvidia, nasdaq, gpus, sandbox, nvda"
" The platform will help industrial firms such as BMW and Mercedes-Benz simulate production processes and integrate robotics with artificial intelligence . Biotech companies like Novo Nordisk are also expected to benefit, using Nvidia's tools for drug discovery . Nvidia will multiply its AI computing capacity in Europe tenfold over the next two years .  Huang reiterated his recent comments that quantum computing is reaching an inflection point and could solve real-world problems within a few years . The European Commission's own investment initiative earmarked $20 billion in March for building AI factories .",positive,"biotech, ai, nvidia, companies, computing"
" NVIDIA will hold its 2025 Annual Meeting of Stockholders online on June 25, at 9 a.m. PT . The matters to be voted on at the meeting are set forth in the company’s proxy statement filed on May 13, 2025 . Non-stockholders are welcome to attend by going to the above link and registering under “Guest Login”  NVIDIA and the NVIDIA logo are trademarks and/or registered trademarks of NVIDIA Corporation in the U.S. and other countries . NVIDIA is a leading technology company in the world .",neutral,"nvidia, stockholders, corporation, company, trademarks"
" AMD unveiled its MI350 line of AI processors at Advancing AI event in San Jose, Calif., on Thursday . MI350 is designed to go head-to-head with Nvidia's Blackwell AI chips . AMD also unveiled its AMD Developer Cloud, which gives developers access to the company's AI processors via its cloud computing infrastructure .  AMD announced its MI350 and MI400 line of chips will launch in 2026 . MI350 systems can be air cooled and liquid cooled . MI400 will have 432GB of HBM4 and memory speeds of up to 19.6TB per second . AMD also showed off its new AMD Developer Cloud service .  AMD's stock has struggled over the past year, falling roughly 24% in the past 12 months . Year to date, AMD is off 0.2%, while Nvidia is up 7% . AMD, like Nvidia, was stung by write-downs related to the Trump administration's export controls .",neutral,"amd, mi350, processors, mi400, nvidia"
" AMD claims its latest Instinct MI355X accelerators surpass Nvidia’s most advanced GPUs in inference performance while offering a significant cost advantage . AMD claims that performance boost, coupled with lower power consumption, is designed to help AMD undercut Nvidia in total cost of ownership .  AMD is building full-stack solutions to rival Nvidia’s end-to-end ecosystem . By pairing its GPUs with its own CPUs and networking chips inside open “rack-scale” systems, branded Helios . These systems are designed to enable hyperscale inference clusters while reducing energy and infrastructure costs .  Oracle Cloud Infrastructure intends to offer massive clusters of AMD chips . Oracle plans to deploy up to 131,072 MI355X GPUs, positioning AMD as a scalable alternative to Nvidia’s tightly integrated, and often more expensive, solutions . AMD officials emphasized the cost benefits, asserting that customers could achieve double-digit percent savings on power and capital expenditures .  AMD is betting that performance per dollar will matter more than ever in the battle for AI dominance . With generative AI models driving a surge in inference demand across enterprises .",positive,"amd, gpus, cpus, nvidia, scalable"
" Shares in Navitas Semiconductor rose by almost 29% in the week to Thursday afternoon . The move comes as investors continue to digest the news that Nvidiais collaborating with Navitas to develop data center architecture for the next generation of data centers, due to launch in 2027 .  Navitas Semiconductor CEO Gene Sheridan discussed the matter this week at a Rosenblatt Securities Summit . He said the power efficiency of older 12V data centers using silicon technology was about 70%, with newer 48V centers using gallium nitride and silicon carbide (Navitas' focus) the efficiency went up into the 80s, but with the new 800V centers it can get into the 90s .  Navitas Semiconductor wasn’t one of The Motley Fool’s top 10 stocks . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $657,871! Or whenNvidiamade this list in April 15, 2005, you'd have $875,479! Now, it’�s worth noting Stock Advisor’S total average return is998% — a market-crushing outperformance compared to174%for the S&P 500 .  Higher Again This Week was originally published by The Motley Fool . Share your thoughts on what you think about this week's featured news stories . Share it with us on Facebook and Twitter .",positive,"navitas, stocks, invested, shares, stock"
" Arm (NASDAQ:ARM) CEO Rene Haas is joining a growing chorus of semiconductor leaders warning that U.S. export restrictions on China could backfire . Haas said that forcing China to build alternative ecosystems doesn't just isolate themit shrinks the market opportunity for everyone . His view echoes recent remarks from Nvidia CEO Jensen Huang, who has been increasingly vocal about the consequences of these export bans .  Arm and Nvidia once explored a merger, they now compete head-to-head in high-performance computing . Haas said his time in Washington has surged in the past 18 months, as Arm works to ensure policymakers understand what's at stake . The Chinese competitors have evolved, he noted, calling Huawei a formidable player .  a growing urgency to shift course. this article first appeared on GuruFocus.com . This article was originally published by GuruFocus .com.com.uk .",negative,"huawei, huang, nasdaq, merger, arm"
