summary,sentiment,keywords
" Futures for Dow Jones Industrial Average rose 0.9% Monday night, Nasdaq 100 surged 1.3% . The jumps follow President Trump's decision to delay a 50% tariff on EU imports until July 9 . The move came after a request from European Commission President Ursula von der Leyen .  Investors are now turning their attention to abusy week of economic data, including reports on durable goods orders, housing, and consumer confidence . Nvidia (NVDA) isset to take the spotlight on Wednesday with the quarter'smost anticipated earnings results . Okta (OKTA), Macy’s (M), and Costco (COST) are also set to report this week .",positive,"dow, futures, nasdaq, tariff, nvidia"
" Ray Kurzweil's robotics company,Beyond Imagination, has secured a $100 million investment from Gauntlet Ventures . The investment pushes the startup's valuation to $500 million . Beyond Imagination is building Beomni, an advanced humanoid robot developed for deployment in high-demand industrial settings .  Kurzweil's long-held vision of a future dominated by intelligent machines is moving from bookshelves to production lines . Beyond Imagination is being positioned as a solution for industries like pharmaceutical manufacturing, chip fabrication and automotive assembly .  Beyond Imagination hopes to revolutionize U.S. manufacturing through AI-driven automation . Gauntlet Ventures is the sole investor in this Series B round, a bold show of confidence in Kurzweil's vision and commercial potential .  Kurzweil's company is positioning Aura as a system designed to integrate humans, robots, and legacy machinery . The funding round comes at a time when several major players are entering or expanding their own robotics divisions . Despite the hype, progress in robotics has remained slower than in conversational AI .  Beyond Imagination may lead that charge with fresh capital and an AI strategy focused on industrial deployment . As industrial sectors look for automation that delivers beyond traditional robotics . learn by interacting with the physical world in real time, Vox says .  On Thursday, the company announced its first day of trading in the U.S. stock market . The company is expected to release a full range of new products on Thursday .",neutral,"robot, robots, robotics, ai, imagination"
" S&P 500 Futures rose 1.1% to 5,879.25 points, Nasdaq 100 Futures rise 1.3% to 21,236.50 points by 19:11 ET (23:11 GMT) Dow Jones futures rose nearly 1% to 42,069.0 points . Focus this week is also on quarterly earnings from artificial intelligence major NVIDIA Corporation .  The S&P 500 fell 0.7% to 5,802.82 points on Friday, while the NASDAQ Composite fell 1% to 18,737.21 points . Trump also threatened tariffs on Apple Inc (NASDAQ:AAPL) and other smartphone imports, demanding that they be manufactured domestically . The July 9 deadline is also around when Trump’s �iprocal’ tariffs are set to take effect .  The company is considered a bellwether for global AI demand, especially in the chipmaking sector . Focus will also be on how the company intends to navigate tougher U.S. export controls, which have essentially blocked it from China, which is still a major market for the chipmaker .",negative,"futures, tariffs, nasdaq, dow, market"
" Nvidia stock soared over the past two years, but in 2025, import tariff and AI spending concerns have weighed on performance . Nvidia’s message on May 28 could offer the stock a clear direction . Nvidia hasn't been such a sure thing for investors this year .  Nvidia is heading toward a moment that could offer the stock direction . Analysts expect the AI market to roar past $2 trillion early in the next decade . Nvidia could be one of the biggest winners of this long-term growth story .  Nvidia has a record of beating analysts' estimates and announcing positive news . The chip giant has a gross margin surpassing 70% . Recent trade deals with the U.K. and China have boosted optimism that import tariff levels won't be as steep as initially announced .  Nvidia is taking a $5.5 billion charge related to U.S. restrictions on the export of its chips to China . During the first five periods, Nvidia stock soared in the double-digits from the report through the following six months . Only after the past two earnings reports has Nvidia declined in the six-month period .  If history is right, Nvidia is on track to soar, and in a big way, after its earnings report as this has happened most frequently in the past . The declines we've seen after the past two earnings reports were heavily linked to tariff uncertainty .  Nvidia always has recovered from losses in the past and gone on to advance . The company's strong competitive position and presence in a high growth market should help it do that again . It's important to be aware that an unexpected economic or political issue could get in the way .  Stock Advisor’s total average return is 957% — a market-crushing outperformance compared to167%for the S&P 500 . Don’t miss out on the latest top 10 list, available when you joinStock Advisor .",positive,"nvidia, tariff, stock, china, market"
" AI chipmaker Nvidia is set to report first-quarter earnings on Wednesday, May 28 . Nvidia is the leading supplier of graphics processing units, essential for artificial intelligence . Its stock surged 171% last year and nearly 239% in 2023, as investors bet on its dominant role in the AI boom .  Nvidia is benefiting from the U.S. decision to scrap the Biden administration’s AI diffusion rules, which would have restricted the sale of its chips to certain countries . The AI Diffusion Rule, introduced in January 2025, was designed to restrict advanced AI chip exports to countries such as China .  U.S. is still tightening export controls to curb China’s access to advanced AI chips . China remains a key market for Nvidia, making up 13% of its sales in the past financial year . Nvidia plans to launch another cheaper AI chip for the Chinese market .  Bank of America has updated its views on Nvidia stock ahead of the earnings report . It reiterated a buy rating with a price target of $160, according to a research report on May 23 . The firm flagged risks of a ""messy Q2 guide""  Nvidia stock closed at $131.29 on May 23 and is down 2.23% year-to-date . By comparison, the S&P 500 index is down 1.34% over the same period .",positive,"nvidia, chipmaker, stock, market, ai"
" The market is primed for the smaller company to take up more real estate in data centers . Amazon recently made a new AI investment in one of Nvidia's biggest competitors . Amazon spent over $93 billion in capital expenditures over the last 122 months .  Amazon recently made another AI investment in Anthropic . Anthropic will use Amazon's custom silicon for large language model training and inference . Amazon was caught flat-footed as generative AI took off in late 2022 .  Amazon bought 822,234 shares of AMD worth about $90 million at today's price . That's still enough to make it Amazon's third-largest marketable equity holding in its portfolio . The chipmaker is well positioned to gain market share on both fronts (GPUs and CPU)  AMD recently struck a deal withOracle to deploy a cluster of 30,000 AMD MI355X accelerators . That helped push AMD's data center segment revenue 57% higher year over year in the first quarter . AMD has become a leading provider of CPUs for cloud computing .  Investors can buy AMD stock today for 27-timesforward earnings . That's a premium to the overall market, but a discount relative to Nvidia, which trades closer to 32-times earnings . Amazon's stake in AMD is a strong indication that the chipmaker is gaining market share .  The Motley Fool’s total average return is 957% — a market-crushing outperformance compared to167% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation, you'd have $639,271!  The Motley Fool recommends short May 2025 $30 calls on Intel and Marvell Technology . Manufacturing. Manufacturing. manufacturing. Technology. Technology .",neutral,"amd, intel, stock, investors, cpus"
" The Dow Jones Industrial Average (^DJI) finished the day up about 1.8%, or over 700 points, while the benchmark S&P 500 (^GSPC) closed roughly 2.1% higher . The tech-heavy Nasdaq Composite (^IXIC) led the averages to the upside, rising around 2.5% .  US Treasurys led a drop in global bond yields amid relief that Japan looks set to calm recent bond-market tumult . The 30-year Treasury yield retreated Tuesday to around 4.94% . Nvidia shares popped after a report of a lower-cost chip for China .  Stocks closed in a sea of green on Tuesday, led by tech, as positive economic data and trade developments fueled investor sentiment . Okta (OKTA), Macy’s (M), and Costco (COST) are also set to report this week . Dow Jones Industrial Average (^DJI) finished the day up about 1.8%, or over 700 points, while S&P 500 closed roughly 2.1% higher .  Nvidia's new Blackwell chip hits about 20,000 FLOPs. which stands for floating-point calculations per second . The productivity of the product they're selling to end users has skyrocketed just like their stock price .  Tesla EV registrations (a proxy for sales) in Europe fell 49% in April compared to a year ago, to 14,228 . Meanwhile, overall EV registrations in the region (which includes the UK and the European Free Trade Association) rose 34.1% .  Wall Street is keeping a close eye on the bond market after long-term Treasury yields spiked last week . The 30-year Treasury yield (^TYX) surged as high as 5.15% last week, hovering near its highest level since 2007 .  At the center of it all is Trump's newly advanced tax bill, which is headed to the Senate . The legislation proposes sweeping cuts to individual and corporate tax rates but lacks swift and substantial spending cuts . The bill is projected to add$4 trillion to the national debt over the next decade .  Trump Media & Technology Group unveils plans to create one of the largest bitcoin treasuries held by any public company . The initiative is backed by a $2.5 billion private funding round, with commitments from roughly 50 institutional investors . Once finalized, the move will place bitcoin directly on the company's balance sheet .  Bitcoin (BTC-USD), meanwhile, is hovering near record highs, trading around $110,000 per coin . Trump Media said the bitcoin play is part of a broader strategy to integrate digital assets across its media and financial ecosystem . Consumer confidence rebounded in May as President Trump peeled back his most aggressive stances on tariffs .  The Dow Jones Industrial Average jumped about 1%, or over 400 points, while the benchmark S&P 500 shot up 1.2%. The tech-heavy Nasdaq Composite led the averages to the upside . The rebound was already visible before the May 12 US-China trade deal but gained momentum afterwards .  Nvidia (NVDA)stock gained 2.5% as the AI chip giant's Q1 earnings come into focus . Palantir (PLTR) stock added 3% as part of the broader rally on Tuesday . PDD Holdings (PDD) tumbled more than 17% after the Chinese e-commerce firm missed earnings expectations .  Nvidia shares popped before the bell on Tuesday, as investors assessed a report that alower-cost AI chip for Chinais on its way . Salesforce (CRM) is nearing an $8 billion deal for data management software company Informatica .  Tesla's sales in Europe fell 49% in April, even as sales of battery EVs jumped in the region . That marks the fourth straight month of sales declines for Tesla . Despite the news, Tesla's shares rose in premarket, up 2% as US stocks more broadly made gains .  US Treasurys are rising alongside a rally in bonds worldwide amid signs that Japan is set to act to stabilize its bond market . 30-year yields fell as much as nine basis points to 4.95%, while benchmark 10-year yield dropped over 4.47% (Yields move inversely to bond prices)  Japan's Nikkei 225 (^N225) slipped 0.2% to 37,451.60, while the broader Topix index was flat . Mainland China’s CSI 300 (83188.HK) dipped 0.6% despite data showing industrial profits rose 1.4% in April, up from 0.8% in March .  Gold (GC=F) has continued to pull back after a remarkable year-to-date run . Trade talks between the EU and US have cut into the demand for haven commodities .",negative,"dow, stocks, stock, nasdaq, flops"
" Nvidia reports earnings after market close on Wednesday . The chipmaker's market cap stands at $3.21 trillion . Roughly 87% have a Buy rating, according to Yahoo Finance data . The average price target is around $162, implying about 25% upside from current levels .  Nvidia's market cap briefly claimed the world's most valuable company title last week . Some industry pros are beginning to ask: How much of Nvidia’s AI dominance is already priced in?  Nvidia's gross profit margins are compressing, pressured by rising data center costs and complex new hardware . Of note, a big-time bear on the stock, Michael Burry of Scion Asset Management, has bought put options . The hedge fund manager rose to fame after accurately predicting the subprime mortgage crisis in 2008 .  Tech's spending drove Nvidia's rise in the tech giant's stock market . Share your tech sector news with us on iReport.com . Follow us on Twitter @Yahoo Finance .",negative,"nvidia, market, stock, finance, earnings"
" AI darling Nvidia reports earnings after market close on Wednesday . 87% of the analysts that cover Nvidia rate it a Strong Buy or Buy . The bulk of AI chipmaking happens in East Asia, where the bulk of it happens .  Electricity use from AI chipmaking jumped more than 350% between 2023 and 2024 . In Taiwan alone, the industry now consumes as much electricity as 93,000 Taiwanese households . Data centers stacked with Nvidia's powerful chips are necessary to train and use large language models like OpenAI's ChatGPT .  The world’s AI future is being built chip by chip . As the industry scales, so does its environmental footprint . The World Economic Forum (WEF) has said it will likely miss its climate targets due to the increasing power demands of training AI .  Nvidia 'played a central role' in the $306 billion AI startup boom . Nvidia's bear case: Is the hype train running out of tracks? Big Tech's spending drove Nvidia's rise .",neutral,"nvidia, ai, economic, chipmaking, industry"
" $306.5 billion has been invested in AI startups since the first quarter of 2023 . $230 billion of that value went to US firms, according to PitchBook data . AI and machine learning companies accounted for roughly 48% of the total venture capital investments in the US .  Some $66 billion of those investments were in US AI companies . Nvidia shares have soared over 670% since the debut of ChatGPT, compared with the S&P 500's more modest 42% gain .  Nvidia is set to report quarterly earnings on May 28 . Wall Street analysts expect Nvidia to report soaring earnings and revenue for its fiscal 2026 first quarter . Since the first quarter of 2024, more than 20,000 artificial intelligence deals have closed in private markets, totaling $330 billion .  Nvidia to report Q1 earnings as Middle East deals, export control reprieve boost stock . Nvidia's bear case: Is the hype train running out of tracks? Big Tech's spending drove Nvidia's rise .",positive,"investments, earnings, invested, stock, firms"
