summary,sentiment,keywords
" Marjorie Taylor Greene of Georgia and Rob Bresnahan of Pennsylvania added Tesla shares in May as the relationship between the president and Elon Musk began to show signs of strain . The most recently disclosed trades by both lawmakers appear to have resulted in a loss .  Rep. Bresnahan's brokerage account made eight disclosed trades of Tesla this year . He bought shares in April and May after selling shares in February and March . A spokesperson for Rep. Greene said he uses a financial adviser and that he is not aware of trades until they are disclosed .  Congressional candidate Bresnahan traded $1,001-$15,000 in the range of trades . Both lawmakers also have significant overlap with Elon Musk and his business interests .  Bresnahansits on the House's transportation committee, which is involved in issues related to both Tesla and another of Musk's companies, SpaceX . Ethics experts have noted that House ethics rules prohibit lawmakers from taking action to benefit their own financial interest .  Khanna also purchased Tesla stock as recently as April, according to the Quiver Quantitative tallies . House Speaker Mike Johnson said he is supportive of efforts toward a stock trading ban but didn't say whether he will bring up the effort for a House vote .  Bresnahan has also unveiled a plan that would ban members of Congress from trading while in office . The plan would allow them to keep existing holdings, calling it the TRUSTB Act .",negative,"shares, tesla, musk, stock, lawmakers"
" Nvidia (NVDA,Financials)shares have rallied nearly 50% since an early spring decline . The company posted record Q1 Fiscal 2026 revenue of $44 billion, up 69% year over year . Investor Johnny Zhang said the rebound may be premature given geopolitical risks and uncertainty surrounding future AI investment .  The average 12-month price target stands at $172.36, implying more than 20% upside . Wall Street remains more bullish, with 35 Buy, 4 Hold, and 1 Sell rating .",positive,"nvda, nvidia, revenue, investor, price"
 Huawei founder Ren Zhengfei is pushingback against U.S. export restrictions . Ren says he's betting that an open-source future and hardware workarounds could keep China in the AI race . Nvidia CEO Jensen Huang acknowledged that Chinese AI firms are becoming formidable .  Huang's warning suggests that U.S. firms could be watching their lead erode faster than anticipated . Huawei's story isn't just about bouncing backit's about adapting fast under pressure .,positive,"huawei, zhengfei, huang, china, chinese"
" NVIDIA has made significant strides with the launch of the JUPITER supercomputer and its innovative collaboration with IonQ . During the last quarter, NVIDIA experienced a 31% price increase .  NVIDIA's total shareholder returns, including share price and dividends, have risen by a very large percentage in the past five years . This compares favorably to the broader market benchmarks over the past year, where NVIDIA's share price outpaced the US Semiconductor industry growth rate .  Analysts anticipate NVIDIA's revenue to grow annually by 30.3% over the next three years . With the share price currently at US$113.54, there is a 20.6% discount to the consensus price target of US$163.12 .  Simply Wall St has no position in any stocks mentioned . Companies discussed in this article include NasdaqGS:NVDA. Nasdaq GS: NVDA.",positive,"nvidia, nasdaq, stocks, nasdaqgs, shareholder"
" AI favorites such as NVIDIA NVDA, Innodata INOD, and Broadcom AVGO all seeing big gains . The AI trade has jumped back into favor over recent weeks following some strong quarterly releases . Below is a chart illustrating the performance of each over the last month .  The stock still reflects one of the strongest AI plays out there, with shares also not overly expensive . Shares currently trade at a 30.1X forward 12-month earnings multiple, a fraction of the 106.3X five-year highs .  Innodata has been enjoying supercharged growth, with sales of $58.3 million throughout its latest period climbing 120% year-over-year . The company reiterated its FY25 revenue growth guidance of 40% or more . Analysts have maintained their bullish sales outlooks following the release . Broadcom is evolving a broad portfolio of technologies to extend its leadership in enabling next-generation AI infrastructure .  AVGO posted a record $15.0 billion in sales, which grew a strong 20% year-over-year . The company is forecasting AI semiconductor revenue of $5.1 billion for its Q3 . The stock currently sports a favorable Zacks Rank #2 (Buy), with its earnings outlook inching higher .  Broadcom AVGO, NVIDIA NVDA, and Innodata INOD are seeing big gains over the past month . All three companies posted strong results in their latest quarterly releases, with the positivity driven by red-hot demand stemming from the AI frenzy .",positive,"stock, broadcom, avgo, forecasting, analysts"
" Qualcomm Incorporated has been witnessing solid momentum in the automotive segment over the past few quarters . During the second quarter of 2025, the company reported staggering 59% year-over-year growth in this segment .  Qualcomm recently acquired Autotalks, an industry leader in direct vehicle-to-everything communication technology . It has allowed QCOM to deliver an open and competitive platform for automakers to better compete with rivals within the self-driving vehicle market . In the second quarter, Qualcomm secured 30 new designs, including five ADAS programs and designs from Chinese automakers .  NVIDIA DRIVE solutions include a comprehensive stack of hardware and software tools designed to support autonomous vehicles . NVIDIA's revenues from the automotive segment, indicating 27.3% year-over-year growth .  Qualcomm shares have declined 25.5% over the past year against the industry’s growth of 18.1% . The company's shares currently trade at 12.87 forward earnings, lower than 30.31 for the industry and its mean of 17.79 . Qualcomm stock currently carries a Zacks Rank #3 (Hold)  Intel Corporation (INTC) and NVIDIA Corporation (NVDA) are among the top semiconductor companies in the world . NVIDIA is one of the leading semiconductor chipmakers in the smartphone industry .",positive,"qualcomm, qcom, nvidia, automakers, automotive"
" Micron's MU high bandwidth memory (HBM) chips are experiencing robust traction due to their growing use in high-performance computing, hyperscalers and artificial intelligence data centers . The high demand for these chips has led to Micron’s HBM revenues crossing $1 billion in the second quarter of fiscal 2025, marking a major milestone .  Micron anticipates third-quarter fiscal 2025 revenues of $8.80 billion (+/-$200 million) Micron is developing the next generation of high bandwidth memory, HBM4, which will increase the bandwidth by more than 60% compared to HBM3E . The global HBM market is highly consolidated, with a handful of players in this space .  Micron shares of MU have gained 31.8% year to date compared with the Zacks Computer - Integrated Systems industry’s growth of 15.1% . Micron trades at a forward price-to-sales ratio of 2.84X, lower than the industry's average of 3.53X . The HBM space has a few capable players and huge growth opportunities .  Micron Technology currently carries a Zacks Rank #3 (Hold) MU's fiscal 2025 earnings estimate implies growth of 55.87% . The estimates for fiscal 2025 and 2026 earnings have been revised downward in the past 60 days . MU's Zacks #1 Rank (Strong Buy) stocks include NVIDIA, Taiwan Semiconductor Manufacturing Company Ltd.",positive,"micron, hbm, hbm3e, hbm4, billion"
" Nvidia is building a new supercomputer in Germany with Hewlett Packard Enterprise and the Leibniz Supercomputing Centre . The system, called Blue Lion, will be built using HPE's next-generation Cray technology and Nvidia's powerful GPUs . The supercomputer is set to go live for researchers across Europe in early 2027 .  cBottle can take into account time of day, season, and sea surface temperatures to create realistic atmospheric models . The launch reflects Nvidia's broader push into science-focused applications for AI and high-performance computing .",neutral,"supercomputer, nvidia, supercomputing, gpus, lion"
" Nvidia and Hewlett-Packard Enterprise will build a new supercomputer for Germany's Leibniz Supercomputing Centre . The system, namedBlue Lion, will use Nvidia's upcoming ""Vera Rubin"" chips . Scientists expect to gain access to Blue Lion in early 2027 .  Based on GuruFocus estimates, the estimated GF Value for NVIDIA Corp in one year is $273.40, suggesting a upside of +91.68% from the current price of $142.63 . NVIDIA Corp is $174.71 with a high estimate of $372.87 and a low estimate of .100.00 .",positive,"nvidia, supercomputer, lion, supercomputing, price"
" Wall Street veteran Gary Black sold his remaining Tesla shares, helping clients sidestep a selloff . Black’s unease with Tesla TSLA goes back a ways . When the managing partner of the Future Fundlaunched the One GlobalETF FFND in August 2021, he snapped up Tesla .  Black exited Tesla at $358 per share, saying valuation had gotten “excessive” Black and his firm look after about $72 million in One Global and the Long/Short ETF FFLS . Black says Musk needs to “keep his mouth closed and focus on the business”  Morningstar's stock-picking process begins with “ten long-term circular mega trends,” such as e-commerce, 24/7 information technology and artificial intelligence . Black is now focused on what he sees as big tech bargains, such as Nvidia NVDA .  Amazon.com AMZN, DoorDash DASH. done well, but it’s still a very cheap stock,” trading at about 27 times earnings, he said . His short bets in the Long/Short ETF, are about either poorly positioned companies or companies facing disruption . Those include Booking Holdings Holdings BKNG .  S&P 500 SPX continues to push past 6,000 . Black says he’s still bullish on the market overall, with expectations the Fed will likely to start cutting interest rates, though not as fast as Trump would like .  U.S. stocks SPX DJIA COMP areinching higher, while Treasury yields drop . Tesla shares TSLA are tracking Monday’s gains aftermore signs of a cooling feud between Musk and President Trump . J.M. Smucker stock SJM is down 7% aftermixed results and a mixed results .  A small-business optimism index was slightly more upbeat for May . Uber UBER said it’s going topilot self-driving cars in London . Tencent Music TME isreportedly buying China audio platform Ximalayafor $1.26 billion .  While flows to stocks rose, investors continued to shun the dollar and U.S. Treasurys . These were the most searched tickers on MarketWatch as of 6 a.m.  Value investing is finally excelling again in 2025 — but there is one catch for Americans . Value investing will continue to thrive in the U.S.",negative,"tesla, stock, stocks, investing, shares"
" CoreWeave has nearly quadrupled since its heavily downsized initial public offering in March . Palantir Technologies Inc. is up more than 460% over the past year . Investors may hope that the shares will perform like Nvidia Corp., whose stock soared at the start of the artificial intelligence era .  CoreWeave and Palantir are among this year’s best-performing stocks amid a resurgence of the AI trade . Shares fell 5.8% on Tuesday while PalantIR slipped 0.4% . Cloud-computing provider CoreWeaves tumbled 17% out of the blue, its biggest one-day drop on record .  Palantir trades at 71 times estimated sales, making it by far the most expensive stock in the S&P 500 . CoreWeave's revenue is expected to more than double this year, according to the average of analyst estimates compiled by Bloomberg .  D-Wave Quantum Inc. has jumped 161% from a May low . Nvidia revealed it had a bigger-than-expected stake in CoreWeave last month . Vanda Research has observed rising activity from the retail crowd .  Investors have been burned by these kinds of AI trades before . Super Micro Computer Inc. more than quadrupled last year before a selloff that erased more than 80% of its value . BigBear AI Holdings Inc. and SoundHound AI Inc. delivered strong revenue forecasts in recent quarters .  Apple Inc. unveiled the most sweeping software redesign in its history . Huawei Technologies Co. founder Ren Zhengfei dismissed the impact of US export restrictions on China . Taiwan Semiconductor Manufacturing Co. reported a 40% jump in May revenue after companies stockpiled chips in response to mounting trade uncertainty .  New Grads join worst entry-level job market in years . Hampton Inn’s good-enough formula for World Domination is good enough for American Mid .",negative,"coreweave, stock, stocks, coreweaves, investors"
