summary,sentiment,keywords
 TerraPower has closed a $650 million round led by Nvidia's (NASDAQ:NVDA) NVentures . The funding comes as TerraPower advances toward regulatory approval for its Natrium plant . Natrium is poised to be the U.S.'s inaugural commercial advanced nuclear facility .  Watch for TerraPower's licensing milestones and initial reactor blueprints next year . Success could pave the way for similar modular plants worldwideand cement nuclear's role in powering tomorrow's AI revolution .,positive,"terrapower, natrium, nvda, nuclear, nventures"
" NVIDIA CEO Jensen Huang predicts spending on AI-enabled data centers will double to $2 trillion over the next four to five years . Wall Street analysts and investors are underestimating the potential of the AI economy .  Nobody wanted the first DGX-1 in 2016, except a little startup called OpenAI . NVIDIA has been in a unique position ever since . It was the mini supercomputer about the size of a college dorm fridge .  The Week in AI: The Reasoning Wars, Sam's Love Letter, Zuck's Land Grab . This week's episode is a replay of last Friday's episode of The Week In AI . With 25 links, you are guaranteed to find something that answers your top questions about the AI revolution .  Apple researchers found some limitations where the models ""give up"" on large problems without enough context . It's worth pondering if they are simply ""token prediction"" machines that eventually get wrapped around their own axles . I've experienced this with some of the ""vibe-coding"" tools like Replit and Bolt .  The new Veo 3 ad from a Los Angeles dentist is taking social media by storm . We'll talk about that in this Friday's X Friday's Space .  Anthropic co-founder Ben Mann says we'll know AI is transformative when it passes the ""Economic Turing Test: Give an AI agent a job for a month. When they pick the hiring manager more often than not, we've crossed the threshold.""  Sam Altman wrote a blog post titled ""The Gentle Singularity"" to highlight his optimism in the face of brewing storms . Anthropic CEO Dario Amodei warned us about the rapid disruption of work and its impacts on citizens and families . The best-case future is a ""symbiosis between people and AI"" where machines handle the mundane, and humans live more interesting lives .  In this way, AI can move quickly beyond issues of personal safety, to those of economic security . In the replay of The Week in AI, I discuss the implications of ""post-labor economics"" as well as share more expert resources on these topics .  Both Apple and Google are introducing heavyweight category wearables later this year . Scoble is looking forward to the next devices which should be coming in AR space .  Zuck splashes the pot with $14.3 billion for Meta PlatformsMETA . It's the biggest pure-AI acquisition, following OpenAI's $6 billion purchase of Jony Ive's company .  Scale AI is a San Francisco-based artificial intelligence company founded in 2016 . The company specializes in providing high-quality data labeling, annotation, and model evaluation services that are essential for training advanced AI models .  AMD CEO Lisa Su unveiled the Helios AI Rack-scale architecture supporting up to 72 MI400 GPUs, with 432GB of HBM4 memory per GPU and 19.6 TB/sec bandwidth . AMD reaffirmed its commitment to an annual cadence of AI chip releases .  Lisa welcomed the founder and CEO of OpenAI as a key design partner for AMD's upcoming MI450 GPU . Microsoft Azure runs proprietary and open-source models on AMD Instinct MI300X GPUs in production . Oracle Cloud Infrastructure will deploy zettascale AI clusters with up to 131,072 MI355X .  The day will come when AI will do all the things we can do, so why can't the digital computer do the same things?"" The brain is a biological computer, so can't be a digital computer think? If you haven't heard me on this, you owe it to yourself .  Apple Inc. (AAPL) and Advanced Micro Devices (AMD) (NVDA) are among the latest high-flying tech stocks to come from the stock market . Apple is one of the leading companies in the world, according to Zacksacksacks .",neutral,"supercomputer, nvidia, ai, gpus, predicts"
" In fiscal 2025, China was the company’s second-largest revenue source after the United States, contributing 19% of its total sales . Arm Holdings revenues from China rose only 7.5% year over year, a concerning signal in a country with deep chip demand .  Chinese firms such as Alibaba Cloud, Huawei, Tencent and ZTE are premier members of RISC-V International . Alibaba’s XuanTie and Nuclei System Technology are leading domestic providers of . RIVAI Technologies’ high-performance Lingyu server chip .  ARM stock has gained 18% year to date, significantly outperforming the industry’s 5% rally . ARM trades at a forward price-to-sales ratio of 31.5, well above the industry's 8.1 . ARM stock currently carries a Zacks Rank #4 (Sell)  Advanced Micro Devices, Inc. (AMD) and NVIDIA Corporation (NVDA) Are you a fan of AMD and NVIDIA? Share your opinion with us at the Daily News of the Daily Discussion .",positive,"stock, huawei, amd, firms, arm"
" NVIDIA recently announced a collaboration with Tech Soft 3D and partnership with Dell Technologies and Trend Micro . These strategic moves likely supported the company's notable 23% price increase over the last quarter .  NVIDIA's quarterly price increase of 23% is influenced by these strategic alliances . Recent collaborations NVIDIA announced, focusing on enhancing AI-powered cybersecurity and interoperability solutions, could substantially impact the company's future revenue and earnings potential . These partnerships aim to expand NVIDIA's presence in the cybersecurity and AI sectors .  NVIDIA's revenue is US$148.52 billion and earnings are US$76.77 billion . The current share price indicates expectations of further price appreciation . The share price reflects a discount, highlighting potential upside . Toyota and Uber will positively influence revenue and earnings forecasts .  Simply Wall St has no position in any stocks mentioned . Companies discussed in this article include NasdaqGS:NVDA and Nasdaq GS: NVDA .",positive,"nasdaq, nvidia, stocks, dell, nasdaqgs"
" Oppenheimer estimates the total addressable market for sovereign AI could reach $1.5 trillion . Europe accounting for about $120 billion of that potential . Nvidia entered a new partnership with Deutsche Telekom to support Germany's push into sovereign AI .  Shares of Nvidia have climbed around one-third since late April, as investors weigh the potential of sovereign AI alongside other growth drivers in its enterprise and data center businesses .",positive,"sovereign, trillion, nvidia, billion, estimates"
" Stanley Druckenmiller has shown he's a firm believer in the future of artificial intelligence . He recently increased his position in another AI giant by more than 400% . Certain AI companies remain in his portfolio, but he's recently exited others .  Druckenmiller has said Nvidia's high valuation pushed him toward the exit door . ""I'm licking my wounds from a bad sale,"" he told Bloomberg in an interview last year . He hasn't done that yet -- but it's something to watch for in coming quarters .  Druckenmiller increased his holding ofTaiwan Semiconductor Manufacturing by 457% to 598,780 shares . TSMC is the company that brings some of today's most sought-after products to life: AI chips . Nvidia andAdvanced Micro Devices, two AI chip giants, design their chips but don't manufacture them .  By investing in TSMC, you don't have to bet on one particular chip designer dominating throughout the AI boom . Instead, you can benefit from the successes of all of these players, since TSMC is producing their chips . TSMC also could see additional gains ahead as it's dramatically increased its investment in U.S. manufacturing .  Taiwan Semiconductor Manufacturing wasn't one of The Motley Fool's top 10 best stocks to buy now . Strong demand for the company's chips will likely lead to higher revenue for TSMC as the manufacturer of those chips .  John Mackey, former CEO of Whole Foods Market, is a member of The Motley Fool's board of directors . Adria Ciminohas positions in Amazon, Nvidia, Palantir Technologies and Taiwan Semiconductor Manufacturing .",positive,"stocks, investing, tsmc, companies, investment"
" AMD stock has gained impressive momentum in the past couple of months . The chipmaker's focus on closing the gap with Nvidia in the AI data center market could help it corner a bigger chunk of a multibillion-dollar opportunity . AMD's revenue in the first quarter of 2025 increased an impressive 36% year over year .  AMD sees a massive increase in its addressable opportunity in the data center segment over the next few years . The data center AI accelerator market is on track to clock an annual growth rate of more than 60% through 2028 . AMD is trying to catch up thanks to its product development moves .  AMD has unveiled its MI350 series of data center GPUs, claiming that it packs 4 times more computing power than the previous generation offering, apart from achieving a 35-fold increase in AI inferencing . Analysts estimate that the new MI350 family of processors will help AMD close the gap with Nvidia's Blackwell offerings .  Analysts are expecting AMD to end 2025 with just under $32 billion in revenue . That would be an increase of over 10x from the $5 billion in data center GPU revenue that AMD generated last year . AMD has reportedly landed the $30 billion contract to manufacture the chip for Sony's upcoming PlayStation 6 console .  AMD has a price/earnings-to-growth ratio (PEG ratio) of just 0.69 based on the potential annual earnings growth it could deliver over the next five years . AMD's bottom-line growth is expected to remain solid in 2026 and 2027 . The company has a five-year average forward earnings multiple of 31 .  Advanced Micro Devices trades at a discounted 25 times earnings after five years . If AMD hits the estimated earnings per share, its stock price could jump to $264 . That would be a 112% jump from current levels .  AMD shares have market-crushing outperformance compared to172% for the S&P 500 . AMD has outperformed its competitors in the past five years . The Motley Fool recommends Advanced Micro Devices, Microsoft, and Nvidia .",positive,"amd, gpu, gpus, processors, mi350"
" President Donald Trump is weighing a range of potential actions in response to a recent armed conflict between Israel and Iran, including a possible U.S. strike against Iran . The White House has previously said it won’t strike Iran .  President Trump will sign an executive order sparing TikTok from a law banning or forcing a sale of the social media platform . The U.S. Senate has passed a bill to set up the first regulatory framework for stablecoins .  Companies, advocates and investors in the psychedelic field are hopeful the Trump administration will support the space after favorable sentiments by several key officials . Publicly traded companies in the space include Bit Digital(BTBT), Bitfarms(BITF), Coinbase(COIN), Core Scientific(CORZ) and TeraWulf(WULF)  Texas Instruments announced its plans to invest more than $60B across seven U.S.semiconductorfabs . Combined, TI’s new manufacturing mega-sites in Texas and Utah will support more than 60,000 jobs . FDA Commissioner Marty Makary has made positive remarks on the opportunity the substances could hold for veterans .  SM1, Texas Instruments’ first new fab in Sherman will begin initial production this year, just three years after breaking ground . Construction is also complete on the exterior shell of SM2, the company’s second new fab .  Meta Fails to steal OpenAI Experts with ‘$100M Bonuses,’ Says Sam Altman . Sam Altmans says Meta tried, failed to poach OpenAI’s talent . Sam says Meta Platforms’ Strategic Monetization of WhatsApp: A Multi-Year Growth Opportunity .",neutral,"semiconductorfabs, btbt, coinbase, bitf, fda"
" ASML Holding has delivered a solid year-to-date (YTD) gain of 10% . This performance easily beats the broader Zacks Computer and Technology sector, which rose a mere 1.5% in the same period . ASML’s dominance in the semiconductor manufacturing sector is unchallenged .  ASML Holding’s High-NA EUV technology represents the next frontier in chip manufacturing . Its EUV systems are crucial for leading chipmakers such as TSMC, Samsung and Intel .  ASML Holding posted €7.74 billion in net sales, marking a 46% year-over-year increase . EUV and High-NA EUV machines are vital for manufacturing these advanced chips . As cloud providers, data centers and tech giants expand their AI infrastructure .  ASML Holding’s 2025 guidance also signals confidence in its future growth . The company expects 15% revenue growth for the year, driven by the rising demand for EUV and DUV lithography systems . ASML stock currently trades in line with the sector's average P/E ratio of 26.37 .  ASML’s leadership in EUV technology, strong finances and role in powering future chipmaking keep it well-positioned for growth . The stock looks worth buying for long-term investors . ASML carries a Zacks Rank #2 (Buy) at present .",positive,"intel, stock, asml, euv, manufacturing"
" Nvidia’s CEO Jensen Huang has been championing the idea of “sovereign AI” since 2023, a vision rooted in the belief that every nation should have ownership over its own AI, shaped by its language, culture, and values . Just last week, the chip giant partnered with Deutsche Telekom to introduce sovereign AI in Germany, unveiling plans to develop an AI-powered industrial cloud .  California-based Nvidia Corporation (NVDA) has rapidly risen to the forefront of the tech world thanks to its game-changing advances in AI and GPU technology . Nvidia is also looking beyond Germany, with plans to expand its chip footprint into data centers across Spain, Italy, the United Kingdom, Finland, and Sweden .  Nvidia is up just 7.3% so far this year, outpacing the S&P 500 Index’s 1.7% gain during the same stretch . The chip giant currently trades at 35.4 times forward earnings, well above sector norms .  Nvidia's current multiple suggests the stock isn’t as overheated as it once was . The chip king dropped its fiscal 2026 first-quarter earnings results on May 28 . Revenue skyrocketed 69% year-over-year to $44.1 billion, blowing past the $43.3 billion estimate .  Nvidia posted adjusted earnings of $0.81 per share, up 33% year over year and topping estimates by 8% . During the quarter, Nvidia hit a regulatory speed bump when the U.S. government ruled that its previously approved H20 chip for China would face new restrictions . Nvidia took a $4.5 billion charge for excess inventory tied to the chip .  Nvidia is still aiming high, targeting gross margins in the mid-70% range by the end of the year . Wall Street’s confidence in Nvidia remains rock-solid, with the stock still carrying a resounding ‘Strong Buy’ consensus rating . The Street-high price target of $220 suggests that NVDA could rally as much as 55% from here .  Nvidia’s latest European expansion adds another powerful layer to its growth story . The company is ensuring that even as countries strive for AI independence, they continue to heavily rely on Nvidia's technology . With China sales constrained by export restrictions, this European expansion opens up a timely new growth avenue .",positive,"nvidia, nvda, gpu, china, stock"
