summary,sentiment,keywords
" Nvidia (NVDA,Financials) is making a serious runat Apples (AAPL) crown . The chipmakers stock jumped again Wednesday after it signed a large AI chip deal in Saudi Arabia . The jump pushed its valuation to about $3 trillion, setting it up to possibly surpass Apple .  Nvidias climb to a $3 trillion market cap marks a major milestone in its evolution from a gaming chip company to a key player in global AI infrastructure . The next question: Can it sustain the momentum and leapfrog Apple?",positive,"nvidias, nvidia, apple, nvda, apples"
" The U.S. has a preliminary agreement with the United Arab Emirates to allow it to import 500,000 of Nvidia's most advanced AI chips per year . The deal would boost the Emirates' construction of data centers vital to developing artificial intelligence models . The draft deal called for 20% of the chips to go to UAE's tech firm G42 .  U.S. President Donald Trump this week is on a tour of the Gulf region and announced $600 billion worth of commitments from Saudi Arabia . The Biden administration issued restrictions on AI chip exports to control the flow of the sophisticated processors worldwide, in part to keep the prized semiconductors from being diverted to China .  If all the proposed deals in Gulf states, and the UAE in particular, come together, the region would become a third power center in global AI competition . The U.S. Commerce Department, which oversees export controls, did not have a comment .  The proposed numbers of chips are for the most advanced graphics processing units, one of the sources said . As of now, that could refer to Nvidia Blackwell chips, which are more powerful than the previous generation of Hopper chips .",positive,"uae, processors, emirates, nvidia, saudi"
" Bank of America says Nvidia (NVDA) and AMD (NASDAQ:AMD) stand to gain most from Saudi Arabia's recent AI infrastructure deals . Analysts led byVivek Arya raised his price targets on Nvidia to $160 from $150 and AMD to $130 from $120 .  Bank of America projects that the ripple effects from these massive compute commitments will extend beyond chipmakers . The ripple effects will favor suppliers involved in optical modules, memory wafers and semiconductor foundries . semiconductors and networking hardware will also benefit suppliers .",positive,"nvidia, amd, nvda, ripple, nasdaq"
" Half of all industrial robots installed worldwide are being put to work in China, according to the World Economic Forum . China launched ""Made in China 2025,"" a strategic plan to transform the world's second largest economy into a global leader in high-tech manufacturing .  President Donald Trump kicked off his Middle East trip on May 13 . Wedbush analyst Dan Ives and his team see a new market for Nvidia and the AI revolution . Riyadh will be a major buyer of AI chips, software, autonomous/robotics and data centers over the next decade .  Ives says the market opportunity in Saudi Arabia ""could over time add another $1 trillion to the broader global AI market in the coming years"" Ives said that this is all part of a regional focus in the Middle East, building out data centers and the AI revolution will start to vault UAE, Saudi Arabia and Qatar to the priority list for US tech companies .  Dealmaking included announcements from Nvidia and AMD, which unveiled multiyear AI infrastructure projects with Humain, a subsidiary of the Saudi Arabia Public Investment Fund . President Trump and Saudi Crown Prince Mohammed bin Salman touted up to $1 trillion in commercial deals .  Bank of America raised its price target on Nvidia to $160 from $150 and affirmed a buy rating on the shares . The firm sized the projects to at around $3 billion to $5 billion annually . Uber, Nvidia and Uber will invest about $80 billion in ""transformative technologies"" in both nations .  Power availability for data centers in the U.S. could offset headwinds from restrictions on U.K. companies shipping to China . Data centers in China could also be a boon to data centers .",positive,"saudi, uae, arabia, amd, ai"
" Nvidia shares close at $129.93, up 5.6% after news of major AI hardware deal in Saudi Arabia . Announcement comes during U.S. President Donald Trump's Gulf visit to the region . Deal boosts CEO Jensen Huang's personal wealth, boosting his net worth to $120 billion .  Nvidia's growth to geopolitical relationships in the Middle East will continue . Investors will watch for additional regional deals and policy outcomes as Trump's tour continues .",positive,"nvidia, shares, investors, billion, worth"
" Nvidia-backed company CoreWeave is looking to spend $20 billion to $23 billion this year on AI infrastructure and data center capacity . The heavy-spending plan weighed on its shares, which fell 5% after surging as much as 11% on better-than-expected revenue in first results as a public company .  CoreWeave's main business is highly capital intensive that requires heavy upfront investments into advanced processors and systems . The company's revenue backlog was $25.9 billion as of March 31, with its five-year deal withOpenAIadding $11.2 billion to the pile .  CoreWeave expects annual revenue of $4.9 billion to $5.1 billion, above analysts' expectation . It reported $981.6 million for the first quarter, beating the estimate of $852.9 million . As part of the deal signed in March, the company will provide AI infrastructure to OpenAI .",negative,"coreweave, revenue, openai, nvidia, spending"
" Markets didn't change much on Wednesday, ending the day roughly where they started . The S&P 500 was practically flat rising less than 0.1%, the Dow was down 0.2%, and the Nasdaq was up 0.5% by market close . The relatively calm trading day came after the U.S. and China agreed to lower their mutual tariff rates .  The truce between the U.S. and China soothed investor’s worst fears that a recession is imminent . The truce has tipped the S&P 500 into positive territory for the year with a 0.4% return since January 1 .  U.S. semiconductor stocks in Nvidia and AMD rose throughout the day on the back of their own favorable geopolitical news . Wednesday also saw themarket debut of Israeli trading app eToro, which had a stellar first day on Nasdaq .",positive,"stocks, nasdaq, markets, dow, market"
" Google and Microsoft begin their annual developer events next week . Chip giants AMD, Intel, Nvidia, and Qualcomm will head to Taipei, Taiwan, to participate in the Computex Taipei tech expo . In June, Apple will hold its WWDC 2025 conference, providing a look at its AI plans .  Investors will look for AI improvements for Microsoft's Azure cloud computing platform . Microsoft said AI accounted for 16 percentage points of growth for the cloud platform . Investors have raised concerns about the Windows maker's decision to pull back on some data center lease plans .  Microsoft will likely provide updates for its Copilot+ PCs with AI capabilities . The company is coming up on the end of support for Windows 10 PCs, which it will almost certainly hit on during its show . Google is expected to provide updates to its Gemini AI models and how the company is integrating them into its Cloud Platform .  Google will show off new Android features, some of which it debuted during a special online presentation on Tuesday . The company is in a three-way race to catch what the industry believes will be the next major computing platform after the smartphone . Google could also reveal more about the augmented reality glasses technology it showed off at I/O last year .  Nvidia, AMD and Qualcomm will be in attendance at Computex Taipei . The chip firms announced deals with Saudi Arabia's Humain AI startup on Tuesday . Investors are wary of future tariffs on AI chips as the Trump administration continues its Section 232 investigation .  Prices of electronics range from smartphones to refrigerators . We'll find out more about that in the coming weeks . For the latest earnings reports and analysis, earnings whispers and expectations, click here .",negative,"azure, microsoft, intel, cloud, apple"
" Chipmaker Nvidia will give Saudi AI startup Humain18,000 of its most advanced semiconductors . Deal gives Saudi Arabia the leg up on China and moves Humain to the ""front of the line"" for AI partnerships with the U.S.  Saudi crown prince Mohammed bin Salman announced on Monday the creation of Humain, a state-backed AI venture . The deal with Nvidia represents the next steps in President Donald Trump’s mounting efforts to court Middle East countries . The thousands of semiconductor chips Humain will receive are Nvidia'snewest and most powerful, introduced in March .  Saudi Arabia will get preferential treatment over other countries besides the U.S. when it comes to chip deals . “It's a red-carpet rollout. It's a region that ultimately could add a trillion dollars to the market opportunity for AI over the next decade”  China has had to settle for Nvidia’sH20 chips, which were created specifically to circumvent export controls . “China is the big loser,” Ives said, not only because it has inferior chips, but because Saudi's new deal will complicate trade negotiations .  ""Nvidia owns the AI revolution,” Ives said . “And everyone knows that.” Nvidia is able to go toe-to-toe with its American competition .",positive,"nvidia, saudi, chipmaker, china, arabia"
" NVIDIA recently announced a significant partnership with Saudi Arabia to advance AI capabilities . The move aligns with the broader market trend where tech stocks, including NVIDIA, Tesla, and AMD, experienced notable gains . While NVIDIA's price move of 17% over the last month is substantial, it's consistent with the general tech sector's ongoing rally .  Saudi Arabia to enhance AI capabilities could strengthen NVIDIA's positioning in AI and data center sectors . Analysts estimate revenues could grow by 30.3% annually, with potential earnings reaching US$158.2 billion in three years . NVIDIA's performance outpaced the US Semiconductor industry, which returned 21.6% in the past year .  NVIDIA's potential increase from its current level—reflects overarching market confidence in NVIDIA's strategic direction and growth capability . Assess NVIDIA's previous results with our detailed historical performance reports .  Get in touch with us directly via email simplywallst.com or email emailitorial-team@simplywoolst.uk .",positive,"nvidia, saudi, stocks, revenues, earnings"
