summary,sentiment,keywords
" AMD beat estimates on top and bottom lines in its first-quarter earnings report . The chipmaker signed a $10 billion deal with a Saudi Arabian artificial intelligence start-up . AMD finished the month up 14%, according to data from S&P Global Market Intelligence .  AMD reported 36% revenue growth to $7.44 billion, well ahead of the consensus . Data center revenue jumped 57% to $3.7 billion, driven by strong growth of EPYC CPU chips . The client segment, which serves the PC market, was strong as well, with revenue up 68% .  AMD announced a deal with Humain, a Saudi Arabian AI-start-up, to deploy 500 megawatts of AI computer capacity over the next five years . The company doesn't have to catch Nvidia to be successful in AI, as there as plenty of spillover demand, as well as companies looking for cheaper options . AMD also announced a $6 billionshare repurchaseauthorization .  Stock Advisor’s total average return is994% — a market-crushing outperformance compared to172% for the S&P 500 . Consider when Netflixmade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $656,825!",positive,"amd, stock, estimates, invested, billionshare"
" NVIDIA Corporation (NASDAQ:NVDA) still has growth potential despite “stellar” performance and highlighted the stock’s valuation . John Porter, Newton Investment Management chief investment officer, recently explained during an interview with CNBC .",positive,"nvda, nvidia, nasdaq, growth, stock"
" Cloud computing firm CoreWeave reported record-breaking performance results using Nvidia's latest Grace Blackwell chips . Firm ran 2,496 GB200 GPUs on its AI-focused cloud platform to complete industry's largest-ever MLPerf Training v5.0 submission . Performance gains are critical for speeding up AI development cycles .  The company brought the GB200 GPUs online in April, following its public listing in March . It was the first cloud provider to offer them broadly at scale .",positive,"gpus, nvidia, cloud, gb200, performance"
" On June 3rd, Citi analyst Atif Malik reiterated a Buy rating on NVIDIA Corporation (NASDAQ:NVDA) with a $180.00 price target . The analysts have pointed out Nvidia’s strategic focus on artificial intelligence (AI) networking . This growth has led to 86.17% year-over-year revenue growth and 70.11% gross profit margin .  NVLink solutions have grossed over $1 billion in sales . Spectrum-X (Ethernet) portfolio has achieved two new customers, contributing to a quarterly run-rate of $2 billion . NVLink is a scale-up platform connecting 72 GPUs and benefits larger language models .  NVIDIA specializes in AI-driven solutions, offering platforms for data centers, self-driving cars, robotics, and cloud services . The company has been in the spotlight for more than a decade .",positive,"nvlink, nvidia, nvda, nasdaq, gpus"
" CoreWeave rallied in May off of the April ""liberation day"" bottom . The company held its first earnings release, beating expectations and raising guidance . Nvidia disclosed that it raised its investment in the company .  Shortly after the rollback of China tariffs, CoreWeave also held its first-ever earnings release . While investors had something of a mixed reaction to earnings, most Wall Street analysts raised their price targets afterward . Just days later, it was revealed that AI chip darling Nvidia had increased its investment in the company .  CoreWeave has a 15-year, $7 billion data center expansion agreement with data center operatorApplied Digital . Given the massive spike in the stock price, there's a degree of meme stock momentum right now . Investors should be careful with the stock at this valuation .  CoreWeave wasn’t one of The Motley Fool’s top 10 best stocks for investors to buy now . Consider Netflix, Nvidiamade this list on December 17, 2004... if you invested $1,000 at the time of our recommendation,you’d have $656,825!  CoreWeave Rocketed 170% in May . The company is now owned by Nvidia, which is based in California . The Motive Fool has invested in CoreWeaves and other tech tech companies .",positive,"coreweave, nvidia, stock, investors, invested"
" AMD acquires AI software optimization startup Brium . Terms of the deal were not disclosed . AMD says it's committed to ""building a high-performance, open AI software ecosystem""  Brium is AMD's fourth strategic acquisition in the past two years . It's meant to help AMD overcome one of its biggest roadblocks: a large percentage of AI software is being designed for Nvidia hardware .  AMD has acquired several companies including Nix.AI and Mipsology . The company is set to be acquired by the end of the next year .",neutral,"amd, brium, ai, companies, acquisition"
" NVIDIA recently unveiled Ada and SPARK programming languages in collaboration with AdaCore, targeting the automotive market . NVIDIA's stock price rose by 28%, reflecting a broader trend in the market which experienced a 13% rise over a year .  NVIDIA's total shareholder return, incorporating both share price and dividends, surged by a large percentage over a five-year period . This long-term performance puts NVIDIA well above its recent one-year return, which exceeded the broader US market's 12.6% rise . Despite this impressive growth, the current share price of US$113.54 remains below the consensus analyst price target .  Simply Wall St provides commentary based on historical data and analyst forecasts only using an unbiased methodology . Examine NVIDIA's past performance report to understand how it has performed in prior years .",positive,"nvidia, adacore, stock, market, forecasts"
" Wedbush tech analyst Dan Ives is lending his name to a new exchange-traded fund built around his picks for the AI boom . The Dan IVES Wedbush AI Revolution ETF starts trading today under the ticker IVES . The IVES ETF’s expense ratio is 0.75% .  The Ives AI 30 also includes defense tech darlingPalantir and nuclear energy tech company Oklo . Despite a rough start to 2025, the AI trade has seen areurgence in recent weeks, with Tesla and Nvidia adding about 20% in the past month .  Investopedia: 30% of the world's poorest countries are African nations . 30% are African-Americans . The U.S. has the lowest percentage of African-American immigrants in the world .",neutral,"etf, ives, investopedia, trading, wedbush"
" Ultimate success cannot be engineered, argues author Simon Sinek, it derives from a team collectively knowing why they get up and go to work every day . For the fifth year in a row, Fortunepartnered with Indiggoto publish the ROL100® a unique ranking that captures the ReturnOnLeadership® of the top 100 companies in the Fortune 500 .  The ROL100 ranking does not directly use financial metrics like stock performance to calculate the ranking . Microsoft was followed by Nvidia, Delta Air Lines, Alphabet, and Eli Lillyand Company .  Microsoft has reclaimed the No. 1 spot on the ROL100 from Nvidia . The company’s clear vision for cloud computing, AI integration, and enterprise solutions keeps its leadership team tightly aligned .  Delta Air Lines is ranked third on the list for its corporate culture . Nvidia's leadership team is highly aligned and focused, enabling rapid innovation cycles and market responsiveness that keep it at the forefront of its industry . Health care and tech sit at the top of the list .  Both information technology and health care each represented 24% of the companies in the top 25 . Over the past five years, Indiggo’s ReturnOnLeadership Index (+109%) has outpaced the S&P 500 (+91%) and the Dow Jones Industrial Average (+64%)",neutral,"ranking, microsoft, enterprise, companies, corporate"
" Wedbush Fund Advisers launches the Dan IVES Wedbush AI Revolution ETF . The fund will trade on the New York Stock Exchange under the ticker symbol IVES . It tracks 30 companies handpicked from Ives's ""AI Revolution Theme""  IVES debuts within a saturated market, with roughly 4,000 ETFs available in the US alone . The fund will be available to both institutional and retail investors . Holdings include major AI players like Nvidia, Microsoft, and defense-focused firms like Palantir .  Dan Ives told Yahoo Finance, ""There is only one that encompasses my investing team and the research that investors have trusted me to deliver"" focus on the AI theme or employ AI-driven strategies .",neutral,"etf, etfs, investors, ives, advisers"
" The number of chips required to train large language models is dropping dramatically . MLCommons, a nonprofit group that publishes benchmark performance results for AI systems, released new data about chips from Nvidia and others .  Nvidia's Blackwell chips are more than twice as fast as previous generation of Hopper chips, data shows . Nvidia and its partners were the only entrants that submitted data about training that large model . In the fastest results for Nvidia's new chips, 2,496 Blackwell chips completed training test in 27 minutes .  ""Using a methodology like that, they're able to continue to accelerate or reduce the time to train some of these crazy, multi-trillion parameter model sizes,"" Kapoor said . tasks, rather than creating homogenous groups of 100,000 chips or more . tasks .",negative,"benchmark, performance, nvidia, fastest, ai"
