summary,sentiment,keywords
" US-China trade thaw hasn't shaken Wall Street's biggest bear . ""We continue to see a recession as our base case,"" says BCA Research chief strategist Peter Berezin . Berezin gained attention for being the lone bear on Wall Street coming into 2025 .  Berezin took his recession probability odds down to 60% from 75% in his latest note . He reiterated a call for the S&P 500 to plunge 25% from current levels to end 2025 at 4,450 . Berezin: ""We would assign 30% odds to a major fiscal crisis this year""  The S&P 500 reversed its losses on the year on Tuesday but gave back some gains on Wednesday . The tech-heavy Nasdaq Composite entered a new bull market on Monday . The ""Magnificent Seven"" complex — Apple (AAPL), Microsoft (MSFT), Meta (META), Tesla (TSLA), Nvidia (NVDA) and Amazon (AMZN) — are leading the market higher .  Wilbur Ross: ""There's probably always a 20% or 25% chance of recession"" Ross: It's been many years since we had a real recession . Ross: We're therefore due for a recession at some point .",negative,"recession, nasdaq, 2025, market, crisis"
" This week, host and Zacks stock strategist, Tracey Ryniec, made a case for buying NVIDIA right now . Over the last year, NVIDIA was up 43.9% while the S&P 500 was up 12.9%. However, as of the recording of this podcast, on May 13, 2025, NVIDIA is down 6% year-to-date .  Vertiv beat on earnings again. Shares of Vertiv have rallied big off the Liberation Day lows . Sterling Infrastructure provides large scale infrastructure services in E-Infrastructure . Sterling trades with an attractive P/E of 22.5 .  Shares of NVIDIA have lagged the last 6 months, falling 7.8% in that time . Earnings soared the prior 2 years as AI took off . But earnings estimates have been revised higher which has led to a much cheaper stock on a forward P/E basis . Is there a case for buying NVIDIA right now? Tune into the podcast to find out .  VRT and STRL in Zacks Value Investor portfolio and in her own personal portfolio . VRT, STRL are both in her personal portfolio and are in the value investor's portfolio .",positive,"stock, nvidia, investor, portfolio, buying"
" AMD announced a fresh $6 billion stock buyback, pushing its total repurchase firepower to $10 billion . Q1 free cash flow was down over 33%to $727 millionand cash on hand now trails current liabilities . AMD's runway feels tight, but reducing the share count could help shore up EPS .  Despite stock price swings, earnings performance has been resilient . If buybacks kick in and AI execution improves, the stock could catch up to the fundamentals .",negative,"amd, buybacks, buyback, stock, repurchase"
" U.S. would let UAE import 500,000 of Nvidia's top AI chips annually starting in 2025 . Of that, 100,000 chips would go to G42, an Abu Dhabi-based firm backed by sovereign wealth fund Mubadala and private equity firm Silver Lake . The deal, still in draft form, would run through 2027 and could extend to 2030 .  If finalized, the UAE could emerge as a third AI superpower . Some in the U.S. government are wary, and negotiations continue over what counts as an advanced chip .",neutral,"uae, 2025, 2027, nvidia, 2030"
" AMD announced a $10 billion partnership with Saudi AI firm Humain to expand its AI infrastructure over the next five years . Semiconductor companies were wary of moribund economic growth affecting spending on artificial intelligence (AI) hardware .  NVIDIA plans to sell its advanced graphics processing units (GPUs) to the Saudi firm soon, and its GB300 Blackwell chips are expected to power a 500-megawatt data center in Saudi Arabia . This has mitigated the Trump administration’s ban on NVIDIA selling H20 chips to China .  Analysts have raised NVIDIA’s average short-term price target by 27.8% to $166.10 from the previous $129.93 . Brokerages have increased AMD’‘Short-term Price Targets’ to $128.03 from $112.46 . AMD‘s MI300X chips, andOracle CorporationORCL has signed up for MI355X GPUs, which can pose serious challenges .  AMD is well-positioned to gain momentum through the Saudi AI deal . AMD recently announced a $6 billion share repurchase program, indicating management's optimism about the company’s future . The share buyback program would reduce outstanding shares and raise the value of the remaining shares, so they should keep the stock . However, AMD stock is pricey. According to the price/earnings ratio, AMD trades at 28.7X forward earnings .  Advanced Micro Devices, Inc. (AMD) and Microsoft Corporation (MSFT) are among the latest companies in the market . Microsoft, Oracle and NVIDIA are among other companies that offer stock analysis reports .",positive,"amd, gpus, nvidia, repurchase, buyback"
" The U.S. will let the UAE import 500,000 advanced AI GPUs per year starting this year . The deal would allocate 20% of those chips to UAE AI startup G42 . The remaining 400,000 would be divvied up to Microsoft and Oracle . G42 could amass computing power equivalent to 1.0 1.5 million of Nvidia's H100 GPUs .  The move comes as President Trump tours the Middle East and unveils $600 billion in Saudi commitments, including chip orders from Nvidia, AMD and Qualcomm . Despite Reuters noting that elements of the deal face growing U.S. government opposition, Nvidia declined to comment .",positive,"gpus, uae, nvidia, g42, amd"
" NVIDIA Corporation (NASDAQ:NVDA) was mentioned during Tuesday's episode of Mad Money . NVIDIA is known for its work in graphics, computing, and networking technology . The company is especially noted for its graphics processing units and the CUDA software platform .",neutral,"nvda, nvidia, nasdaq, cuda, company"
" CoreWeave stock tumbled Wednesday following its firstearnings reportsince going public . The data center company's growing capital expenditure raised concerns among investors . Shares in the Nvidia-backed company initially dropped more than 13% during after-hours trading, before shares rebounded Thursday morning .  CoreWeave announced a 420% revenue increase from the same period last year . The company's interest expenses rose 549% in the first quarter, totaling $264 million . Operating expenses have been soaring too, totaling more than $1 billion .  Amazon’s (AMZN) capital expenditures are expected to reach approximately $75 billion in 2025, up more than 50% from the previous year . Meanwhile, Meta (META) has set its AI capital expenditure budget at $60 billion to $65 billion .",negative,"coreweave, revenue, budget, stock, expenditures"
" Steve Weiss announced yesterday that he plans to sell all of his NVIDIA Corporation (NVDA) stock if the shares reach $140 . The investor cited the chip maker's stepped-up competition as the reason for his decision . Weiss is the Chief Investment Officer and Managing Partner of Short Hills Capital Partners .  NVDA shares have risen 32%, but they have lost 1.5% in the last three months . While we acknowledge the potential of NVDA, our conviction lies in the belief that AI stocks hold greater promise for delivering higher returns, and doing so within a shorter timeframe .",positive,"nvda, stock, stocks, investor, shares"
" Cisco(CSCO) is scheduled to report results of its fiscal third quarter after the market closes on May 14 with a conference call scheduled for 4:30 pm ET . The company guided for Q3 adjusted earnings per share of 90c-92c on revenue of $13.9B-$14.1B .  Analysts have cut their price targets on Cisco in the weeks leading up to the company's Q3 report . Piper Sandler analyst James Fish lowered the firm’s price target on Cisco to $60 from $72 and kept a Neutral rating .  Citi lowered its price target on Cisco to $65 from $68 and maintained an Overweight rating on the shares . The breadth of the tariffs announced on April 2 “leave little room to hide,” challenging margins, demand or both . The firm expects a rally in the North America communications equipment group on theTrumpadministration reciprocal tariff exemptions .  JPMorgan analyst Samik Chatterjee lowered the firm’s price target on Cisco to $70 from $73 . The analyst expects the consumer segment to get “hit the worse” on inflationand lower demand . Rosenblatt believes the March quarter results will be ‘generally solid” for the optical sector .  Rosenblatt cut price targets in its coverage by an average of 19% . Melius Research analyst Ben Reitzes reiterated a Buy rating and $79 price target on shares of Cisco in March .  Cisco announced a series of strategic initiatives across all phases of the AI revolution in the United States and in the Middle East region . The company said it will collaborate with the AI Infrastructure Partnership, which is led by BlackRock, Global Infrastructure Partners, MGX, Microsoft(MSFT), Nvidia, and xAI .  Cisco also has announced to join a groundbreaking initiative with HUMAIN, Saudi Arabia’s new AI enterprise . Cisco will extend strategic partnership with G42 to further advance AI innovation and infrastructure development in the UAE .  Cisco expands partnership with G42 for AI innovation in the UAE . White House weighs large chip sale to Emirati AI firm G42 . Cisco announces new AI initiatives in Middle East region .",negative,"cisco, tariffs, csco, tariff, price"
